time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
08:05:27.339,9.50962597679992,6.47827898739452,14.94816452578813,15.815224198814047,9.452099286504206,11.151946955545917,-0.7432500000000001,,14.538001014469799,1.788416438692085,,3.426545710472226,0.50562,136.33438399999997,49.855987000000006,,1032,1,1,0.35946795967355366,0.076792,9.119932,3.1518900000000003,41.33881536245867,8.83108,814.1800138200001,362.46735,6.996639039336574,36,27,,,,,,,0,,-0.025160285221605745,26,
08:05:27.782,9.50962597679992,6.47827898739452,14.94816452578813,15.815224198814047,9.452099286504206,11.151946955545917,-0.7432500000000001,,14.538001014469799,1.788416438692085,,3.426545710472226,0.50562,136.33438399999997,49.855987000000006,,1032,1,1,0.35946795967355366,0.076792,9.119932,3.1518900000000003,41.33881536245867,8.83108,814.1800138200001,362.46735,6.996639039336574,36,27,,,,,,,0,,-0.025160285221605745,26,
08:05:28.032,9.526869261625315,6.566834640760559,14.948722694486131,15.816783065479648,9.466396734592875,11.151946955545917,-0.7432500000000001,,14.538001014469799,0.6390469437326486,,3.426545710472226,0.50562,136.33438399999997,49.855987000000006,,878,0.9,1,0.3596717469688092,0.076996,9.120136,3.152094,41.36225090141306,8.85454,814.2034738200001,362.49081,2.500078112544336,36,27,,,,,,,0,,-0.025160285221605745,26,
08:05:28.254,9.526869261625315,6.566834640760559,14.948722694486131,15.816783065479648,9.466396734592875,11.16322306574442,-0.7432500000000001,,34.42626588822856,0.6390469437326486,,3.4335794728611146,0.512654,136.34141799999998,49.863021,,878,0.9,1,0.3596717469688092,0.076996,9.120136,3.152094,41.36225090141306,8.85454,814.2034738200001,362.49081,2.500078112544336,36,27,,,,,,,0,,-0.05028470942501416,22,
08:05:28.480,9.526869261625315,6.566834640760559,14.948722694486131,15.816783065479648,9.466396734592875,11.16322306574442,-0.57325,,34.42626588822856,0.6390469437326486,,3.4335794728611146,0.512654,136.34141799999998,49.863021,,878,0.9,1,0.3596717469688092,0.076996,9.120136,3.152094,41.36225090141306,8.85454,814.2034738200001,362.49081,2.500078112544336,36,44,,,,,,,0,,-0.05028470942501416,22,
08:05:28.950,9.526869261625315,6.566834640760559,14.948722694486131,15.816783065479648,9.466396734592875,11.16322306574442,-0.57325,,34.42626588822856,0.6390469437326486,,3.4335794728611146,0.512654,136.34141799999998,49.863021,,878,0.9,1,0.3596717469688092,0.076996,9.120136,3.152094,41.36225090141306,8.85454,814.2034738200001,362.49081,2.500078112544336,36,44,,,,,,,9.019607843137255,,-0.05028470942501416,22,
08:05:29.192,9.532801532620027,6.6140368984647155,14.948651466726599,15.81643547183792,9.480476886830784,11.16322306574442,-0.57325,,34.42626588822856,1.5936315475012028,,3.4335794728611146,0.512654,136.34141799999998,49.863021,,1254,1.3,1,0.36018577131935925,0.07751,9.120650000000001,3.1526080000000003,41.421363701726314,8.913649999999999,814.26258382,362.54992000000004,6.234601996680147,36,44,,,,,,,9.019607843137255,,-0.05028470942501416,22,
08:05:29.396,9.532801532620027,6.6140368984647155,14.948651466726599,15.81643547183792,9.480476886830784,11.173348563633375,-0.57325,,13.177449977648708,1.5936315475012028,,3.440235079277781,0.51931,136.34807399999997,49.869677,,1254,1.3,1,0.36018577131935925,0.07751,9.120650000000001,3.1526080000000003,41.421363701726314,8.913649999999999,814.26258382,362.54992000000004,6.234601996680147,36,44,,,,,,,9.019607843137255,,-0.03749505388931765,21,
08:05:29.645,9.532801532620027,6.6140368984647155,14.948651466726599,15.81643547183792,9.480476886830784,11.173348563633375,-0.18325000000000002,,13.177449977648708,1.5936315475012028,,3.440235079277781,0.51931,136.34807399999997,49.869677,,1254,1.3,1,0.36018577131935925,0.07751,9.120650000000001,3.1526080000000003,41.421363701726314,8.913649999999999,814.26258382,362.54992000000004,6.234601996680147,36,83,,,,,,,9.019607843137255,,-0.03749505388931765,21,
08:05:30.094,9.532801532620027,6.6140368984647155,14.948651466726599,15.81643547183792,9.480476886830784,11.173348563633375,-0.18325000000000002,,13.177449977648708,1.5936315475012028,,3.440235079277781,0.51931,136.34807399999997,49.869677,,1254,1.3,1,0.36018577131935925,0.07751,9.120650000000001,3.1526080000000003,41.421363701726314,8.913649999999999,814.26258382,362.54992000000004,6.234601996680147,36,83,,,,,,,12.156862745098039,,-0.03749505388931765,21,
