time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
15:49:59.095,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10.196078431372548,,,
15:49:59.327,18.723633059876374,17.35353529253081,14.9311996672288,14.9311996672288,,,,,2.4826088624488203,,,,,1471,1.5,,0.3479353554379467,1.490202,3.548384,3.548384,40.01256587536387,171.37323,173.45199382,173.45199382,9.712457183135403,,,,,,
15:49:59.638,,,,,,36.105018423876665,,10.875656011864661,,6.524067272527775,25.869726,52.991083,52.991083,,,,,,,,,,,,,,,,,27,
15:49:59.951,,,,,,,-0.49325,,,,,,,,,,,,,,,,,,,,52,,,,
15:50:00.415,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6.666666666666667,,,
15:50:00.629,18.7051270430813,17.34998242851356,14.930287211268686,14.930287211268686,,,,,2.34870834412135,,,,,1579,1.6,,0.3487849752370922,1.491052,3.549234,3.549234,40.1102721522656,171.47098,173.54974382,173.54974382,9.188611856259227,,,,,,
15:50:00.943,,,,,,36.086786912673794,,11.495680196981068,,6.533856016027775,25.879515,53.000872,53.000872,,,,,,,,,,,,,,,,,27,
15:50:01.247,,,,,,,-0.29325,,,,,,,,,,,,,,,,,,,,72,,,,
15:50:01.712,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10.196078431372548,,,
15:50:01.949,18.662891536197225,17.34126548045185,14.927518794281896,14.927518794281896,,,,,3.5857077063416387,,,,,1741,1.7,,0.35009880453707665,1.492366,3.550548,3.550548,40.261362521763814,171.62209000000001,173.70085382000002,173.70085382000002,14.02799816590108,,,,,,
15:50:02.313,,,,,,36.076125106985145,,8.645434190069029,,6.545645138638886,25.891304,53.012661,53.012661,,,,,,,,,,,,,,,,,31,
15:50:02.615,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,51,,,,
15:50:03.103,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.8431372549019605,,,
15:50:03.332,18.642239378383422,17.337315335753782,14.92655103323377,14.92655103323377,,,,,2.655126278819891,,,,,1820,1.8,,0.3511190370309737,1.493386,3.551568,3.551568,40.37868925856198,171.73939000000001,173.81815382000002,173.81815382000002,10.387379457519135,,,,,,
15:50:03.628,,,,,,36.06994255977221,,12.428787385083368,,6.557703372555553,25.903362,53.024719000000005,53.024719000000005,,,,,,,,,,,,,,,,0.053910227661980024,33,
15:50:03.930,,,,,,,-0.7532500000000001,,,,,,,,,,,,,,,,,,,,26,,,,
15:50:04.410,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:04.628,18.657794488483066,17.341278937432218,14.928458169971076,14.928458169971076,,,,,0.9824710964484811,,,,,1321,1.3,,0.3514725910719747,1.49374,3.5519220000000002,3.5519220000000002,40.41934797327709,171.7801,173.85886382,173.85886382,3.843621362292095,,,,,,
15:50:05.088,,,,,,36.06312542511094,,33.58877438663709,,6.571055711555553,25.916714,53.038071,53.038071,,,,,,,,,,,,,,,,0.03118801131041316,33,
15:50:05.418,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,33,,,,
15:50:05.863,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:06.089,18.67709080400595,17.34612995719139,14.930737606389599,14.930737606389599,,,,,0.8660597421683099,,,,,983,1,,0.3518243703214294,1.494092,3.5522739999999997,3.5522739999999997,40.45980258696438,171.82058,173.89934382,173.89934382,3.388197106309333,,,,,,
15:50:06.399,,,,,,36.05300853738008,,35.794297426164704,,6.582364872361108,25.928023,53.04938,53.04938,,,,,,,,,,,,,,,,,31,
15:50:06.720,,,,,,,-0.6132500000000001,,,,,,,,,,,,,,,,,,,,40,,,,
15:50:07.178,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:07.396,18.69155719420255,17.349832209712766,14.932521384999804,14.932521384999804,,,,,0.917346796784831,,,,,859,0.9,,0.35215711585563997,1.494425,3.552607,3.552607,40.4980683233986,171.85887499999998,173.93763882,173.93763882,3.588842213779361,,,,,,
15:50:07.696,,,,,,36.04305453127198,,33.79310867891026,,6.593536240749997,25.939194,53.060551000000004,53.060551000000004,,,,,,,,,,,,,,,,0,31,
15:50:08.005,,,,,,,-0.6232500000000001,,,,,,,,,,,,,,,,,,,,39,,,,
15:50:08.472,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:08.715,18.698634996785746,17.351919774645474,14.933715369042725,14.933715369042725,,,,,1.266205179185116,,,,,1135,1.1,,0.35262126042266784,1.494889,3.553071,3.553071,40.5514449486068,171.91223499999998,173.99099882,173.99099882,4.95364524549757,,,,,,
15:50:09.073,,,,,,36.0304405746134,,23.6928425923095,,6.60501567158333,25.950673,53.07203,53.07203,,,,,,,,,,,,,,,,-0.015608437161815734,30,
15:50:09.394,,,,,,,-0.7432500000000001,,,,,,,,,,,,,,,,,,,,27,,,,
15:50:09.856,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:10.087,18.714164885982882,17.35587175045646,14.935596748121235,14.935596748121235,,,,,0.8418483773504567,,,,,1090,1.1,,0.3529420474717822,1.49521,3.5533919999999997,3.5533919999999997,40.58833545925496,171.94915,174.02791382,174.02791382,3.293477455664599,,,,,,
15:50:10.391,,,,,,36.01239094201326,,32.07228371096575,,6.61492847258333,25.960586,53.081942999999995,53.081942999999995,,,,,,,,,,,,,,,,-0.03204686656924374,27,
15:50:10.684,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,41,,,,
15:50:11.144,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9.411764705882353,,,
15:50:11.347,18.71793987029428,17.357184883276236,14.936461302531058,14.936461302531058,,,,,1.3100282071871854,,,,,1117,1.1,,0.35340045530765624,1.495668,3.5538499999999997,3.5538499999999997,40.64105236038047,172.00182,174.08058382000002,174.08058382000002,5.125089603706138,,,,,,
15:50:11.675,,,,,,36.00077777768901,,22.90027026548857,,6.625592898416663,25.97125,53.092607,53.092607,,,,,,,,,,,,,,,,,30,
15:50:12.032,,,,,,,-0.15325000000000003,,,,,,,,,,,,,,,,,,,,86,,,,
15:50:12.493,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.8431372549019605,,,
15:50:12.737,18.68679313498943,17.35085794760654,14.934587244480323,14.934587244480323,,,,,3.003708145160112,,,,,1221,1.2,,0.354560188607793,1.496828,3.5550100000000002,3.5550100000000002,40.774421689896194,172.13522,174.21398382,174.21398382,11.751100703687294,,,,,,
15:50:13.048,,,,,,35.990443038995075,,10.320576601275473,,6.637407931861107,25.983065,53.104422,53.104422,,,,,,,,,,,,,,,,,31,
15:50:13.359,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,42,,,,
15:50:13.815,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9.019607843137255,,,
15:50:14.059,18.691314003555807,17.35242163948352,14.935616820547898,14.935616820547898,,,,,1.4873512819814594,,,,,1238,1.2,,0.35510654470832903,1.497374,3.555556,3.555556,40.83725264145784,172.19801,174.27677382000002,174.27677382000002,5.818812564890809,,,,,,
15:50:14.369,,,,,,35.984497047674196,,22.187092181772407,,6.649532837694441,25.99519,53.116547,53.116547,,,,,,,,,,,,,,,,,33,
15:50:14.672,,,,,,,-0.12325000000000003,,,,,,,,,,,,,,,,,,,,89,,,,
15:50:15.130,,,,,,,,,,,,,,,,1,,,,,,,,,,,,13.72549019607843,,,
15:50:15.382,18.658988793977382,17.345865148311237,14.933713841658038,14.933713841658038,,,,,3.4394497806402167,,,,,1351,1.4,,0.3563715542741914,1.498639,3.5568210000000002,3.5568210000000002,40.982728741532014,172.34348500000002,174.42224882000002,174.42224882000002,13.455808215822488,,,,,,
15:50:15.678,,,,,,35.97864191558126,,9.594557881248495,,6.6615197696111075,26.007177,53.128534,53.128534,,,,,,,,,,,,,,,,0.032142526445812544,33,
15:50:15.978,,,,,,,-0.12325000000000003,,,,,,,,,,,,,,,,,,,,89,,,,
15:50:16.440,,,,,,,,,,,,,,,,1,,,,,,,,,,,,14.509803921568627,,,
15:50:16.672,18.62312545111504,17.338476328510787,14.931500658628595,14.931500658628595,,,,,3.71440209471064,,,,,1459,1.5,,0.357701492539334,1.499969,3.558151,3.558151,41.13567164202341,172.49643500000002,174.57519882000003,174.57519882000003,14.531476082076242,,,,,,
15:50:16.983,,,,,,35.98259090312813,,10.230448678163444,,6.675291989277774,26.020949,53.142306000000005,53.142306000000005,,,,,,,,,,,,,,,,0.04269144900744507,38,
15:50:17.300,,,,,,,-0.13325000000000004,,,,,,,,,,,,,,,,,,,,88,,,,
15:50:17.743,,,,,,,,,,,,,,,,1,,,,,,,,,,,,14.509803921568627,,,
15:50:17.971,18.58684509349919,17.331031271979366,14.929333434468578,14.929333434468578,,,,,3.9822889466945695,,,,,1582,1.6,,0.35914066941960365,1.501408,3.55959,3.55959,41.30117698325442,172.66192,174.74068382000002,174.74068382000002,15.579502462378624,,,,,,
15:50:18.280,,,,,,35.99038530468718,,10.044474556071908,,6.689717060388885,26.035374,53.156731,53.156731,,,,,,,,,,,,,,,,0.048724448572337986,40,
15:50:18.510,,,,,,,-0.15325000000000003,,,,,,,,,,,,,,,,,,,,86,,,,
15:50:18.978,,,,,,,,,,,,,,,,1,,,,,,,,,,,,14.901960784313726,,,
15:50:19.218,18.552127003942317,17.323908180280508,14.927305225439758,14.927305225439758,,,,,4.189447150866231,,,,,1703,1.7,,0.36059030099175815,1.502858,3.56104,3.56104,41.46788461405219,172.82867000000002,174.90743382000002,174.90743382000002,16.38994635411913,,,,,,
15:50:19.515,,,,,,36.00328766598401,,10.263884100103544,,6.70445595419444,26.050113,53.17147,53.17147,,,,,,,,,,,,,,,,0.05505039418661923,43,
15:50:19.766,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,47,,,,
15:50:20.234,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:20.444,18.561839352941796,17.32674033215317,14.928907850164743,14.928907850164743,,,,,1.778694323888167,,,,,1323,1.3,,0.36119566745048226,1.503463,3.561645,3.561645,41.53750175680546,172.898245,174.97700882,174.97700882,6.958604202197773,,,,,,
15:50:20.766,,,,,,36.02005283854131,,25.299456683277366,,6.72010068669444,26.065758,53.187115,53.187115,,,,,,,,,,,,,,,,0.06680459056512013,45,
15:50:21.064,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,47,,,,
15:50:21.533,,,,,,,,,,,,,,,,1,,,,,,,,,,,,8.235294117647058,,,
15:50:21.753,18.567961960809907,17.328813059023286,14.930269697010527,14.930269697010527,,,,,1.988426987929402,,,,,1479,1.5,,0.3619191325832143,1.504186,3.562368,3.562368,41.62070024706964,172.98139,175.06015382,175.06015382,7.779119890438782,,,,,,
15:50:22.056,,,,,,36.03725642037314,,22.63095415278969,,6.73621537294444,26.081873,53.203230000000005,53.203230000000005,,,,,,,,,,,,,,,,0.03908825047724976,45,
15:50:22.363,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,53,,,,
15:50:22.801,,,,,,,,,,,,,,,,1,,,,,,,,,,,,8.627450980392156,,,
15:50:23.041,18.570270570965523,17.330044537939642,14.931343843201223,14.931343843201223,,,,,2.299879421928442,,,,,1517,1.5,,0.362741907674542,1.505009,3.5631909999999998,3.5631909999999998,41.71531938257233,173.07603500000002,175.15479882000002,175.15479882000002,8.997583449299674,,,,,,
15:50:23.326,,,,,,36.05602580058161,,20.001048559941083,,6.7524451299999955,26.098103,53.21946,53.21946,,,,,,,,,,,,,,,,0.03367988458674409,46,
15:50:23.654,,,,,,,-0.49325,,,,,,,,,,,,,,,,,,,,52,,,,
15:50:24.113,,,,,,,,,,,,,,,,1,,,,,,,,,,,,8.235294117647058,,,
15:50:24.345,18.572127351808053,17.331178399930405,14.932386913798961,14.932386913798961,,,,,2.313009167263267,,,,,1555,1.6,,0.3635795190335384,1.505847,3.5640289999999997,3.5640289999999997,41.811644688856916,173.172405,175.25116882,175.25116882,9.048949611452246,,,,,,
15:50:24.632,,,,,,36.0752609950226,,19.887513050554322,,6.769141364111107,26.114799,53.236156,53.236156,,,,,,,,,,,,,,,,0.016605832880518152,46,
15:50:24.857,,,,,,,-0.64325,,,,,,,,,,,,,,,,,,,,37,,,,
15:50:25.331,,,,,,,,,,,,,,,,0,,,,,,,,,,,,7.0588235294117645,,,
15:50:25.562,18.61804917423494,17.342265847725567,14.937071499698797,14.937071499698797,,,,,0,,,,,1555,1.6,,0.3635795190335384,1.505847,3.5640289999999997,3.5640289999999997,41.811644688856916,173.172405,175.25116882,175.25116882,0,,,,,,
15:50:25.873,,,,,,36.095286237532925,,,,6.785336532722218,26.130994,53.252351000000004,53.252351000000004,,,,,,,,,,,,,,,,0.011094382360387988,47,
15:50:26.190,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,23,,,,
15:50:26.607,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2.7450980392156863,,,
15:50:26.840,18.66259285110145,17.353020592397502,14.941615514351877,14.941615514351877,,,,,0,,,,,1551,1.6,,0.3635795190335384,1.505847,3.5640289999999997,3.5640289999999997,41.811644688856916,173.172405,175.25116882,175.25116882,0,,,,,,
15:50:27.152,,,,,,36.113975925956645,,,,6.8016843257777735,26.147342,53.268699,53.268699,,,,,,,,,,,,,,,,,46,
15:50:27.472,,,,,,,-0.81325,,,,,,,,,,,,,,,,,,,,20,,,,
15:50:27.926,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5.098039215686274,,,
15:50:28.119,18.691436480660734,17.36025697120029,14.944885775583325,14.944885775583325,,,,,0.8821815819737712,,,,,1542,1.5,,0.36389307653348096,1.506161,3.564343,3.564343,41.84770380135031,173.208515,175.28727882,175.28727882,3.4512689341724863,,,,,,
15:50:28.447,,,,,,36.13281743099719,,52.14345996328868,,6.8182275983888845,26.163885,53.285242,53.285242,,,,,,,,,,,,,,,,,46,
15:50:28.747,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,34,,,,
15:50:29.224,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5.098039215686274,,,
15:50:29.454,18.708480586657245,17.364864864864867,14.94720799709164,14.94720799709164,,,,,1.4919280995273672,,,,,1534,1.5,,0.3644458226742152,1.506714,3.564896,3.564896,41.91126960753475,173.27211000000003,175.35087382000003,175.35087382000003,5.836717980891703,,,,,,
15:50:29.809,,,,,,36.15255483817816,,30.832585038496493,,6.8356253861666625,26.181283,53.30264,53.30264,,,,,,,,,,,,,,,,0,46,
15:50:30.042,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,35,,,,
15:50:30.506,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5.098039215686274,,,
15:50:30.735,18.727992594791115,17.370082726106858,14.949786071584333,14.949786071584333,,,,,1.5438177684540995,,,,,1542,1.5,,0.36499509232334276,1.507263,3.565445,3.565445,41.97443561718442,173.33524500000001,175.41400882000002,175.41400882000002,6.03972063480185,,,,,,
15:50:31.033,,,,,,36.17203054130618,,30.44400768042941,,6.851609304138885,26.197267,53.318624,53.318624,,,,,,,,,,,,,,,,,47,
15:50:31.341,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,35,,,,
15:50:31.810,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5.098039215686274,,,
15:50:32.045,18.742802044324275,17.37418616326674,14.951903935183562,14.951903935183562,,,,,1.5508260203212716,,,,,1549,1.5,,0.36555949787741043,1.507827,3.566009,3.566009,42.0393422559022,173.400105,175.47886882,175.47886882,6.067138303053222,,,,,,
15:50:32.374,,,,,,36.1913229580543,,29.661612197137735,,6.868747051361106,26.214405,53.335762,53.335762,,,,,,,,,,,,,,,,,46,
15:50:32.650,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,35,,,,
15:50:33.092,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4.705882352941177,,,
15:50:33.301,18.761903110213265,17.379316585872942,14.95444112657891,14.95444112657891,,,,,1.5518271991594388,,,,,1550,1.6,,0.366100763393348,1.508368,3.56655,3.56655,42.10158779023502,173.46232,175.54108382,175.54108382,6.071055112803416,,,,,,
15:50:33.627,,,,,,36.211101201326706,,30.286877318207836,,6.8850994519444395,26.230757,53.352114,53.352114,,,,,,,,,,,,,,,,,47,
15:50:33.931,,,,,,,-0.81325,,,,,,,,,,,,,,,,,,,,20,,,,
15:50:34.561,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:34.771,18.788430458758324,17.386088614130777,14.957545523385415,14.957545523385415,,,,,0.8655906183698547,,,,,1513,1.5,,0.3664542105876074,1.508721,3.566903,3.566903,42.14223421757485,173.502915,175.58167882,175.58167882,3.3863618011692416,,,,,,
15:50:35.073,,,,,,36.23173143218189,,53.14290499893663,,6.903571404888884,26.249229,53.370586,53.370586,,,,,,,,,,,,,,,,,46,
15:50:35.403,,,,,,,-0.82325,,,,,,,,,,,,,,,,,,,,19,,,,
15:50:35.859,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:36.100,18.82389033526515,17.394976978314286,14.961503635630699,14.961503635630699,,,,,0.7880707711860376,,,,,1450,1.4,,0.3667451988899212,1.509012,3.5671939999999998,3.5671939999999998,42.17569787234093,173.53638,175.61514382000001,175.61514382000001,3.083088817654086,,,,,,
15:50:36.471,,,,,,36.2455199374174,,54.563627496659315,,6.920296879583328,26.265954,53.387311,53.387311,,,,,,,,,,,,,,,,,43,
15:50:36.761,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,32,,,,
15:50:37.235,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.0588235294117645,,,
15:50:37.451,18.844398770027116,17.400433256045048,14.964145066740814,14.964145066740814,,,,,1.3016469100562416,,,,,1422,1.4,,0.36723362544154914,1.5095,3.567682,3.567682,42.23186692577815,173.5925,175.67126382,175.67126382,5.0923003106545,,,,,,
15:50:37.764,,,,,,36.25819338829872,,33.035072466881246,,6.935730131416662,26.281387,53.402744,53.402744,,,,,,,,,,,,,,,,-0.01576723355468786,43,
15:50:38.093,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,53,,,,
15:50:38.532,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.0588235294117645,,,
15:50:38.772,18.845005644075027,17.40135416176976,14.96508578280611,14.96508578280611,,,,,2.1983026775189463,,,,,1450,1.4,,0.3680407563898657,1.510307,3.568489,3.568489,42.32468698483456,173.685305,175.76406882,175.76406882,8.600195122929815,,,,,,
15:50:39.071,,,,,,36.27095421380287,,19.560545706349572,,6.951328521166662,26.296985,53.418341999999996,53.418341999999996,,,,,,,,,,,,,,,,-0.020813062768919973,43,
15:50:39.399,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,49,,,,
15:50:39.850,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.0588235294117645,,,
15:50:40.082,18.848946594518427,17.40302820937383,14.966307112998846,14.966307112998846,,,,,2.063229349695336,,,,,1472,1.5,,0.3687913532095326,1.511058,3.5692399999999997,3.5692399999999997,42.41100561909625,173.77167,175.85043382,175.85043382,8.071761533203405,,,,,,
15:50:40.372,,,,,,36.283629761487546,,20.84111492808569,,6.966881350027773,26.312538,53.433895,53.433895,,,,,,,,,,,,,,,,-0.016034277595245307,43,
15:50:40.669,,,,,,,-0.51325,,,,,,,,,,,,,,,,,,,,50,,,,
15:50:41.126,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.450980392156863,,,
15:50:41.369,18.85205209779757,17.404521167174444,14.967460820772189,14.967460820772189,,,,,2.1368016917458075,,,,,1494,1.5,,0.36955559606382016,1.511822,3.570004,3.570004,42.49889354733932,173.85953,175.93829382,175.93829382,8.359591095417793,,,,,,
15:50:41.676,,,,,,36.30001506776511,,21.05951159334498,,6.983154673777773,26.328811,53.450168000000005,53.450168000000005,,,,,,,,,,,,,,,,0.010884526486338393,45,
15:50:41.981,,,,,,,-0.49325,,,,,,,,,,,,,,,,,,,,52,,,,
15:50:42.425,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.450980392156863,,,
15:50:42.667,18.854687943808624,17.405947774509748,14.968618648683849,14.968618648683849,,,,,2.2505356077616225,,,,,1513,1.5,,0.3703670246142076,1.512633,3.5708149999999996,3.5708149999999996,42.592207830633875,173.95279499999998,176.03155882,176.03155882,8.804540683040031,,,,,,
15:50:42.964,,,,,,36.318058922329534,,20.439578845744855,,6.999646531166662,26.345303,53.466660000000005,53.466660000000005,,,,,,,,,,,,,,,,0.01633947618933325,46,
15:50:43.293,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,49,,,,
15:50:43.717,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:43.948,18.8611997631959,17.40825371023801,14.97010551685789,14.97010551685789,,,,,2.099672259404629,,,,,1498,1.5,,0.37111353567365113,1.51338,3.571562,3.571562,42.67805660246988,174.0387,176.11746382,176.11746382,8.214333408110532,,,,,,
15:50:44.284,,,,,,36.33453796099967,,21.43191624237582,,7.016139777416662,26.361796,53.483153,53.483153,,,,,,,,,,,,,,,,,45,
15:50:44.594,,,,,,,-0.44325000000000003,,,,,,,,,,,,,,,,,,,,57,,,,
15:50:45.040,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10.588235294117647,,,
15:50:45.267,18.859612507553383,17.408729922881147,14.970925701783756,14.970925701783756,,,,,2.471824736106275,,,,,1516,1.5,,0.3720192965049869,1.514286,3.5724679999999998,3.5724679999999998,42.78221909807349,174.14289,176.22165382,176.22165382,9.670267546683297,,,,,,
15:50:45.637,,,,,,36.35332963607446,,18.609733662776264,,7.033442899749995,26.379099,53.500456,53.500456,,,,,,,,,,,,,,,,,46,
15:50:45.959,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,22,,,,
15:50:46.420,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:46.647,18.887958571004948,17.416039016428943,14.97426854820246,14.97426854820246,,,,,0.9332703078299694,,,,,1483,1.5,,0.3723770821134206,1.514644,3.572826,3.572826,42.82336444304337,174.18406000000002,176.26282382000002,176.26282382000002,3.651138140282475,,,,,,
15:50:46.944,,,,,,36.3657665388544,,46.07453986185756,,7.049038917333329,26.394695,53.516052,53.516052,,,,,,,,,,,,,,,,,43,
15:50:47.251,,,,,,,-0.82325,,,,,,,,,,,,,,,,,,,,19,,,,
15:50:47.714,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:47.965,18.91556739389188,17.423103453966366,14.97745575489343,14.97745575489343,,,,,0.7674178820101276,,,,,1412,1.4,,0.3726580741960491,1.514925,3.5731070000000003,3.5731070000000003,42.85567853254565,174.216375,176.29513882,176.29513882,3.0022906279500465,,,,,,
15:50:48.262,,,,,,36.374499865014926,,53.42591169833977,,7.064044124666662,26.4097,53.531057000000004,53.531057000000004,,,,,,,,,,,,,,,,,41,
15:50:48.566,,,,,,,-0.81325,,,,,,,,,,,,,,,,,,,,20,,,,
15:50:48.997,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.8431372549019605,,,
15:50:49.250,18.941660530495035,17.429798231789253,14.980485455531532,14.980485455531532,,,,,0.7809194937705561,,,,,1365,1.4,,0.37293689818239206,1.515204,3.573386,3.573386,42.88774329097509,174.24846,176.32722382,176.32722382,3.0551116051526868,,,,,,
15:50:49.624,,,,,,36.38155756606961,,51.22166922337387,,7.079195705777773,26.424852,53.546209000000005,53.546209000000005,,,,,,,,,,,,,,,,-0.026521704962523956,40,
15:50:49.949,,,,,,,-0.47325000000000006,,,,,,,,,,,,,,,,,,,,54,,,,
15:50:50.408,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.8431372549019605,,,
15:50:50.625,18.941072077376603,17.430457198340918,14.981321404130382,14.981321404130382,,,,,2.123929392397941,,,,,1375,1.4,,0.37374841703037665,1.516016,3.574198,3.574198,42.98106795849331,174.34184,176.42060382,176.42060382,8.309232112915275,,,,,,
15:50:50.946,,,,,,36.390252757922866,,19.30384321943514,,7.094244043972217,26.4399,53.561257,53.561257,,,,,,,,,,,,,,,,,41,
15:50:51.266,,,,,,,-0.36325,,,,,,,,,,,,,,,,,,,,65,,,,
15:50:51.710,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10.588235294117647,,,
15:50:51.955,18.932270508560233,17.429242873199144,14.981469956508324,14.981469956508324,,,,,2.6235176326434644,,,,,1411,1.4,,0.37471702301974563,1.516985,3.575167,3.575167,43.09245764727075,174.453275,176.53203882,176.53203882,10.263720178262957,,,,,,
15:50:52.403,,,,,,36.403929950332554,,16.390208117897444,,7.111626102388883,26.457282,53.578638999999995,53.578638999999995,,,,,,,,,,,,,,,,,43,
15:50:52.657,,,,,,,-0.37325,,,,,,,,,,,,,,,,,,,,64,,,,
15:50:53.109,,,,,,,,,,,,,,,,0,,,,,,,,,,,,4.313725490196078,,,
15:50:53.341,18.978657668333735,17.440701127565532,14.986331827296457,14.986331827296457,,,,,0,,,,,1441,1.4,,0.37471702301974563,1.516985,3.575167,3.575167,43.09245764727075,174.453275,176.53203882,176.53203882,0,,,,,,
15:50:53.645,,,,,,36.415555012667,,,,7.126456924222217,26.472113,53.593469999999996,53.593469999999996,,,,,,,,,,,,,,,,,43,
15:50:53.947,,,,,,,-0.35325,,,,,,,,,,,,,,,,,,,,66,,,,
15:50:54.387,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7.0588235294117645,,,
15:50:54.624,18.967837932402816,17.43902789297099,14.986305154435072,14.986305154435072,,,,,2.7960350490145345,,,,,1481,1.5,,0.37571266422769617,1.517981,3.576163,3.576163,43.20695638618506,174.567815,176.64657882,176.64657882,10.938642452646686,,,,,,
15:50:54.942,,,,,,36.43136616538723,,16.09421885317936,,7.142706842972217,26.488363,53.609719999999996,53.609719999999996,,,,,,,,,,,,,,,,0.02663236087052598,45,
15:50:55.246,,,,,,,-0.26325000000000004,,,,,,,,,,,,,,,,,,,,75,,,,
15:50:55.681,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:55.910,18.953471848819675,17.43661507330216,14.986063531065982,14.986063531065982,,,,,3.1944756214954895,,,,,1489,1.5,,0.37685480000420235,1.519123,3.577305,3.577305,43.33830200048327,174.699145,176.77790882,176.77790882,12.497420824374592,,,,,,
15:50:56.242,,,,,,36.44895509677904,,14.399859460647617,,7.159315471361106,26.504972,53.626329,53.626329,,,,,,,,,,,,,,,,0.02673848289713752,46,
15:50:56.530,,,,,,,-0.81325,,,,,,,,,,,,,,,,,,,,20,,,,
15:50:57.017,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,
15:50:57.228,18.98216813979748,17.44404604890788,14.989428417295345,14.989428417295345,,,,,0.8352692021282139,,,,,1460,1.5,,0.3771600492965336,1.519428,3.57761,3.57761,43.37340566910136,174.73422,176.81298382,176.81298382,3.2677384201633126,,,,,,
15:50:57.541,,,,,,36.46094970481715,,51.48040881962208,,7.174808140833329,26.520465,53.641822000000005,53.641822000000005,,,,,,,,,,,,,,,,,43,
