time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
19:10:43.609,16.156250715318286,16.836625841618538,14.667171307716961,16.836625841618538,16.15226397092531,22.575001930293976,-0.6032500000000001,26.8708526358733,1.3397416333540175,57.55617220775,8.205823,94.68421999999998,8.205823,80,1224,1.2,1,3.5617744016060437,0.486711,6.454753,0.486711,409.604056184695,55.971765,507.68442882,55.971765,5.241334407216971,45,41,2.7450980392156863,0.01248786326203241,36,
19:10:44.085,16.156250715318286,16.836625841618538,14.667171307716961,16.836625841618538,16.15226397092531,22.575001930293976,-0.6032500000000001,26.8708526358733,1.3397416333540175,57.55617220775,8.205823,94.68421999999998,8.205823,80,1224,1.2,1,3.5617744016060437,0.486711,6.454753,0.486711,409.604056184695,55.971765,507.68442882,55.971765,5.241334407216971,45,41,0,0.01248786326203241,36,
19:10:44.299,16.157497920569817,16.845173382163356,14.66795782731805,16.845173382163356,16.153496784955948,22.575001930293976,-0.6032500000000001,26.8708526358733,1.330199314028134,57.55617220775,8.205823,94.68421999999998,8.205823,80,1156,1.2,1,3.562195860441751,0.487132,6.455174,0.487132,409.65252395080137,56.02018,507.73284381999997,56.02018,5.204002965570124,45,41,0,0.01248786326203241,36,
19:10:44.535,16.157497920569817,16.845173382163356,14.66795782731805,16.845173382163356,16.153496784955948,22.576293897328235,-0.6032500000000001,24.80831229725175,1.330199314028134,57.566600359,8.216251,94.69464799999999,8.216251,80,1156,1.2,1,3.562195860441751,0.487132,6.455174,0.487132,409.65252395080137,56.02018,507.73284381999997,56.02018,5.204002965570124,45,41,0,-0.018798689813872373,33,
19:10:44.765,16.157497920569817,16.845173382163356,14.66795782731805,16.845173382163356,16.153496784955948,22.576293897328235,-0.56325,24.80831229725175,1.330199314028134,57.566600359,8.216251,94.69464799999999,8.216251,80,1156,1.2,1,3.562195860441751,0.487132,6.455174,0.487132,409.65252395080137,56.02018,507.73284381999997,56.02018,5.204002965570124,45,45,0,-0.018798689813872373,33,
19:10:45.217,16.157497920569817,16.845173382163356,14.66795782731805,16.845173382163356,16.153496784955948,22.576293897328235,-0.56325,24.80831229725175,1.330199314028134,57.566600359,8.216251,94.69464799999999,8.216251,80,1156,1.2,1,3.562195860441751,0.487132,6.455174,0.487132,409.65252395080137,56.02018,507.73284381999997,56.02018,5.204002965570124,45,45,5.098039215686274,-0.018798689813872373,33,
19:10:45.429,16.15843167463511,16.8513593889723,14.668573430815409,16.8513593889723,16.15460626637023,22.576293897328235,-0.56325,24.80831229725175,1.399353063495712,57.566600359,8.216251,94.69464799999999,8.216251,80,1108,1.1,1,3.5626353793583725,0.487572,6.455614000000001,0.487572,409.7030686262128,56.07078,507.78344382,56.07078,5.474546119151963,45,45,5.098039215686274,-0.018798689813872373,33,
19:10:45.650,16.15843167463511,16.8513593889723,14.668573430815409,16.8513593889723,16.15460626637023,22.577437659658866,-0.56325,22.86770996882021,1.399353063495712,57.576504907444445,8.226156,94.70455299999999,8.226156,80,1108,1.1,1,3.5626353793583725,0.487572,6.455614000000001,0.487572,409.7030686262128,56.07078,507.78344382,56.07078,5.474546119151963,45,45,5.098039215686274,-0.037656581066569425,32,
19:10:45.872,16.15843167463511,16.8513593889723,14.668573430815409,16.8513593889723,16.15460626637023,22.577437659658866,-0.56325,22.86770996882021,1.399353063495712,57.576504907444445,8.226156,94.70455299999999,8.226156,80,1108,1.1,1,3.5626353793583725,0.487572,6.455614000000001,0.487572,409.7030686262128,56.07078,507.78344382,56.07078,5.474546119151963,45,45,5.098039215686274,-0.037656581066569425,32,
19:10:46.331,16.15843167463511,16.8513593889723,14.668573430815409,16.8513593889723,16.15460626637023,22.577437659658866,-0.56325,22.86770996882021,1.399353063495712,57.576504907444445,8.226156,94.70455299999999,8.226156,80,1108,1.1,1,3.5626353793583725,0.487572,6.455614000000001,0.487572,409.7030686262128,56.07078,507.78344382,56.07078,5.474546119151963,45,45,0,-0.037656581066569425,32,
19:10:46.594,16.1592494760257,16.856704337045727,14.669123846217348,16.856704337045727,16.155729118745462,22.577437659658866,-0.56325,22.86770996882021,1.3374683161028509,57.576504907444445,8.226156,94.70455299999999,8.226156,80,1059,1.1,1,3.5630680120921774,0.488005,6.456047000000001,0.488005,409.7528213906004,56.120575,507.83323882,56.120575,5.232440740236398,45,45,0,-0.037656581066569425,32,
19:10:46.879,16.1592494760257,16.856704337045727,14.669123846217348,16.856704337045727,16.155729118745462,22.57910046264506,-0.56325,26.168844210069878,1.3374683161028509,57.58845376647222,8.238105,94.71650199999999,8.238105,80,1059,1.1,1,3.5630680120921774,0.488005,6.456047000000001,0.488005,409.7528213906004,56.120575,507.83323882,56.120575,5.232440740236398,45,45,0,-0.037656581066569425,35,
19:10:47.100,16.1592494760257,16.856704337045727,14.669123846217348,16.856704337045727,16.155729118745462,22.57910046264506,-0.7632500000000001,26.168844210069878,1.3374683161028509,57.58845376647222,8.238105,94.71650199999999,8.238105,80,1059,1.1,1,3.5630680120921774,0.488005,6.456047000000001,0.488005,409.7528213906004,56.120575,507.83323882,56.120575,5.232440740236398,45,25,0,-0.037656581066569425,35,
19:10:47.564,16.1592494760257,16.856704337045727,14.669123846217348,16.856704337045727,16.155729118745462,22.57910046264506,-0.7632500000000001,26.168844210069878,1.3374683161028509,57.58845376647222,8.238105,94.71650199999999,8.238105,80,1059,1.1,1,3.5630680120921774,0.488005,6.456047000000001,0.488005,409.7528213906004,56.120575,507.83323882,56.120575,5.232440740236398,45,25,0,-0.037656581066569425,35,
19:10:47.796,16.16145681787004,16.87244243821914,14.670399764571036,16.87244243821914,16.156786629956464,22.57910046264506,-0.7632500000000001,26.168844210069878,0.7570707759285367,57.58845376647222,8.238105,94.71650199999999,8.238105,80,1079,1.1,1,3.5633207089843246,0.488258,6.456300000000001,0.488258,409.78188153319735,56.14967,507.86233382,56.14967,2.961810701245973,45,25,0,-0.037656581066569425,35,
19:10:48.022,16.16145681787004,16.87244243821914,14.670399764571036,16.87244243821914,16.156786629956464,22.580396777484143,-0.7632500000000001,43.58905540836122,0.7570707759285367,57.59892510097222,8.248576,94.72697299999999,8.248576,80,1079,1.1,1,3.5633207089843246,0.488258,6.456300000000001,0.488258,409.78188153319735,56.14967,507.86233382,56.14967,2.961810701245973,45,25,0,-0.037656581066569425,33,
19:10:48.252,16.16145681787004,16.87244243821914,14.670399764571036,16.87244243821914,16.156786629956464,22.580396777484143,-0.77325,43.58905540836122,0.7570707759285367,57.59892510097222,8.248576,94.72697299999999,8.248576,80,1079,1.1,1,3.5633207089843246,0.488258,6.456300000000001,0.488258,409.78188153319735,56.14967,507.86233382,56.14967,2.961810701245973,45,24,0,-0.037656581066569425,33,
19:10:48.710,16.16145681787004,16.87244243821914,14.670399764571036,16.87244243821914,16.156786629956464,22.580396777484143,-0.77325,43.58905540836122,0.7570707759285367,57.59892510097222,8.248576,94.72697299999999,8.248576,80,1079,1.1,1,3.5633207089843246,0.488258,6.456300000000001,0.488258,409.78188153319735,56.14967,507.86233382,56.14967,2.961810701245973,45,24,0,-0.037656581066569425,33,
19:10:48.915,16.163357378856553,16.885968306219,14.67150120443972,16.885968306219,16.15782856392466,22.580396777484143,-0.77325,43.58905540836122,0.7362180016369739,57.59892510097222,8.248576,94.72697299999999,8.248576,80,1093,1.1,1,3.5635495615730144,0.488487,6.456529000000001,0.488487,409.80819958089666,56.176005,507.88866882,56.176005,2.8802305214118396,45,24,0,-0.037656581066569425,33,
19:10:49.154,16.163357378856553,16.885968306219,14.67150120443972,16.885968306219,16.15782856392466,22.581558524041068,-0.77325,43.46538651438609,0.7362180016369739,57.608993609416665,8.258645,94.73704199999999,8.258645,80,1093,1.1,1,3.5635495615730144,0.488487,6.456529000000001,0.488487,409.80819958089666,56.176005,507.88866882,56.176005,2.8802305214118396,45,24,0,-0.037656581066569425,32,
19:10:49.394,16.163357378856553,16.885968306219,14.67150120443972,16.885968306219,16.15782856392466,22.581558524041068,1.07675,43.46538651438609,0.7362180016369739,57.608993609416665,8.258645,94.73704199999999,8.258645,80,1093,1.1,1,3.5635495615730144,0.488487,6.456529000000001,0.488487,409.80819958089666,56.176005,507.88866882,56.176005,2.8802305214118396,45,209,0,-0.037656581066569425,32,
19:10:49.837,16.163357378856553,16.885968306219,14.67150120443972,16.885968306219,16.15782856392466,22.581558524041068,1.07675,43.46538651438609,0.7362180016369739,57.608993609416665,8.258645,94.73704199999999,8.258645,80,1093,1.1,1,3.5635495615730144,0.488487,6.456529000000001,0.488487,409.80819958089666,56.176005,507.88866882,56.176005,2.8802305214118396,45,209,0,-0.037656581066569425,32,
19:10:50.080,16.156754509324067,16.8348971700094,14.668335240606757,16.8348971700094,16.158055752144858,22.581558524041068,1.07675,43.46538651438609,6.4170974840762245,57.608993609416665,8.258645,94.73704199999999,8.258645,80,1094,1.1,1,3.565629073349509,0.490567,6.458609000000001,0.490567,410.04734343519357,56.415205,508.12786882,56.415205,25.104955314071802,45,209,0,-0.037656581066569425,32,
19:10:50.296,16.156754509324067,16.8348971700094,14.668335240606757,16.8348971700094,16.158055752144858,22.58273102423752,1.07675,4.986678179567436,6.4170974840762245,57.61915783519444,8.268809,94.74720599999999,8.268809,80,1094,1.1,1,3.565629073349509,0.490567,6.458609000000001,0.490567,410.04734343519357,56.415205,508.12786882,56.415205,25.104955314071802,45,209,0,0,32,
19:10:50.517,16.156754509324067,16.8348971700094,14.668335240606757,16.8348971700094,16.158055752144858,22.58273102423752,-0.78325,4.986678179567436,6.4170974840762245,57.61915783519444,8.268809,94.74720599999999,8.268809,80,1094,1.1,1,3.565629073349509,0.490567,6.458609000000001,0.490567,410.04734343519357,56.415205,508.12786882,56.415205,25.104955314071802,45,23,0,0,32,
19:10:50.987,16.156754509324067,16.8348971700094,14.668335240606757,16.8348971700094,16.158055752144858,22.58273102423752,-0.78325,4.986678179567436,6.4170974840762245,57.61915783519444,8.268809,94.74720599999999,8.268809,80,1094,1.1,1,3.565629073349509,0.490567,6.458609000000001,0.490567,410.04734343519357,56.415205,508.12786882,56.415205,25.104955314071802,45,23,0,0,32,
19:10:51.214,16.158604281209026,16.848026031606313,14.66940699786184,16.848026031606313,16.158486829337267,22.58273102423752,-0.78325,4.986678179567436,0.7016691925482611,57.61915783519444,8.268809,94.74720599999999,8.268809,80,1087,1.1,1,3.5658499232016116,0.490788,6.458830000000001,0.490788,410.07274116818536,56.44062,508.15328382,56.44062,2.745068742978705,45,23,0,0,32,
19:10:51.440,16.158604281209026,16.848026031606313,14.66940699786184,16.848026031606313,16.158486829337267,22.58402799476041,-0.78325,47.03070955723946,0.7016691925482611,57.62964202044444,8.279293,94.75768999999998,8.279293,80,1087,1.1,1,3.5658499232016116,0.490788,6.458830000000001,0.490788,410.07274116818536,56.44062,508.15328382,56.44062,2.745068742978705,45,23,0,0,33,
19:10:51.655,16.158604281209026,16.848026031606313,14.66940699786184,16.848026031606313,16.158486829337267,22.58402799476041,-0.77325,47.03070955723946,0.7016691925482611,57.62964202044444,8.279293,94.75768999999998,8.279293,80,1087,1.1,1,3.5658499232016116,0.490788,6.458830000000001,0.490788,410.07274116818536,56.44062,508.15328382,56.44062,2.745068742978705,45,24,0,0,33,
19:10:52.106,16.158604281209026,16.848026031606313,14.66940699786184,16.848026031606313,16.158486829337267,22.58402799476041,-0.77325,47.03070955723946,0.7016691925482611,57.62964202044444,8.279293,94.75768999999998,8.279293,80,1087,1.1,1,3.5658499232016116,0.490788,6.458830000000001,0.490788,410.07274116818536,56.44062,508.15328382,56.44062,2.745068742978705,45,24,0,0,33,
19:10:52.330,16.160527879933483,16.86169177128054,14.670521410720514,16.86169177128054,16.159125335198542,22.58402799476041,-0.77325,47.03070955723946,0.7227464920004326,57.62964202044444,8.279293,94.75768999999998,8.279293,80,1073,1.1,1,3.5660742302857034,0.491012,6.459054,0.491012,410.0985364828559,56.46638,508.17904382,56.46638,2.8275273096751175,45,24,0,0,33,
19:10:52.541,16.160527879933483,16.86169177128054,14.670521410720514,16.86169177128054,16.159125335198542,22.58503613203139,-0.77325,42.891941148268415,0.7227464920004326,57.63911908038889,8.28877,94.76716699999999,8.28877,80,1073,1.1,1,3.5660742302857034,0.491012,6.459054,0.491012,410.0985364828559,56.46638,508.17904382,56.46638,2.8275273096751175,45,24,0,0,31,
19:10:52.776,16.160527879933483,16.86169177128054,14.670521410720514,16.86169177128054,16.159125335198542,22.58503613203139,-0.7632500000000001,42.891941148268415,0.7227464920004326,57.63911908038889,8.28877,94.76716699999999,8.28877,80,1073,1.1,1,3.5660742302857034,0.491012,6.459054,0.491012,410.0985364828559,56.46638,508.17904382,56.46638,2.8275273096751175,45,25,0,0,31,
19:10:53.250,16.160527879933483,16.86169177128054,14.670521410720514,16.86169177128054,16.159125335198542,22.58503613203139,-0.7632500000000001,42.891941148268415,0.7227464920004326,57.63911908038889,8.28877,94.76716699999999,8.28877,80,1073,1.1,1,3.5660742302857034,0.491012,6.459054,0.491012,410.0985364828559,56.46638,508.17904382,56.46638,2.8275273096751175,45,25,0,0,31,
19:10:53.462,16.162135542642794,16.873020332054946,14.671461675485492,16.873020332054946,16.159779225895594,22.58503613203139,-0.7632500000000001,42.891941148268415,0.7381264655021506,57.63911908038889,8.28877,94.76716699999999,8.28877,80,1052,1.1,1,3.566305883793119,0.491244,6.4592860000000005,0.491244,410.12517663620866,56.49306,508.20572382,56.49306,2.8876968097412083,45,25,0,0,31,
19:10:53.692,16.162135542642794,16.873020332054946,14.671461675485492,16.873020332054946,16.159779225895594,22.586214298348732,-0.7632500000000001,43.35300452644015,0.7381264655021506,57.64933997283333,8.298991,94.77738799999999,8.298991,80,1052,1.1,1,3.566305883793119,0.491244,6.4592860000000005,0.491244,410.12517663620866,56.49306,508.20572382,56.49306,2.8876968097412083,45,25,0,0,32,
19:10:53.928,16.162135542642794,16.873020332054946,14.671461675485492,16.873020332054946,16.159779225895594,22.586214298348732,-0.7532500000000001,43.35300452644015,0.7381264655021506,57.64933997283333,8.298991,94.77738799999999,8.298991,80,1052,1.1,1,3.566305883793119,0.491244,6.4592860000000005,0.491244,410.12517663620866,56.49306,508.20572382,56.49306,2.8876968097412083,45,26,0,0,32,
19:10:54.383,16.162135542642794,16.873020332054946,14.671461675485492,16.873020332054946,16.159779225895594,22.586214298348732,-0.7532500000000001,43.35300452644015,0.7381264655021506,57.64933997283333,8.298991,94.77738799999999,8.298991,80,1052,1.1,1,3.566305883793119,0.491244,6.4592860000000005,0.491244,410.12517663620866,56.49306,508.20572382,56.49306,2.8876968097412083,45,26,3.9215686274509802,0,32,
19:10:54.618,16.163914392735936,16.885577150019124,14.672498879948773,16.885577150019124,16.160492116941278,22.586214298348732,-0.7532500000000001,43.35300452644015,0.7464900277348366,57.64933997283333,8.298991,94.77738799999999,8.298991,80,1023,1,1,3.5665457371353653,0.491484,6.459526,0.491484,410.152759770567,56.52066,508.23332382,56.52066,2.9204167203610893,45,26,3.9215686274509802,0,32,
19:10:54.837,16.163914392735936,16.885577150019124,14.672498879948773,16.885577150019124,16.160492116941278,22.587262394131212,-0.7532500000000001,41.527681346349645,0.7464900277348366,57.659197686944445,8.308849,94.78724599999998,8.308849,80,1023,1,1,3.5665457371353653,0.491484,6.459526,0.491484,410.152759770567,56.52066,508.23332382,56.52066,2.9204167203610893,45,26,3.9215686274509802,0,31,
19:10:55.065,16.163914392735936,16.885577150019124,14.672498879948773,16.885577150019124,16.160492116941278,22.587262394131212,-0.41325000000000006,41.527681346349645,0.7464900277348366,57.659197686944445,8.308849,94.78724599999998,8.308849,80,1023,1,1,3.5665457371353653,0.491484,6.459526,0.491484,410.152759770567,56.52066,508.23332382,56.52066,2.9204167203610893,45,60,3.9215686274509802,0,31,
19:10:55.522,16.163914392735936,16.885577150019124,14.672498879948773,16.885577150019124,16.160492116941278,22.587262394131212,-0.41325000000000006,41.527681346349645,0.7464900277348366,57.659197686944445,8.308849,94.78724599999998,8.308849,80,1023,1,1,3.5665457371353653,0.491484,6.459526,0.491484,410.152759770567,56.52066,508.23332382,56.52066,2.9204167203610893,45,60,3.9215686274509802,0,31,
19:10:55.737,16.16425172533105,16.88725232155669,14.67280974591416,16.88725232155669,16.161138747146545,22.587262394131212,-0.41325000000000006,41.527681346349645,1.7209853560681323,57.659197686944445,8.308849,94.78724599999998,8.308849,80,1022,1,1,3.567081153319738,0.492019,6.4600610000000005,0.492019,410.2143326317699,56.582184999999996,508.29484881999997,56.582184999999996,6.732835299366194,45,60,3.9215686274509802,0,31,
19:10:55.961,16.16425172533105,16.88725232155669,14.67280974591416,16.88725232155669,16.161138747146545,22.588414250819554,-0.41325000000000006,18.593999005958505,1.7209853560681323,57.669195168722226,8.318846,94.79724299999998,8.318846,80,1022,1,1,3.567081153319738,0.492019,6.4600610000000005,0.492019,410.2143326317699,56.582184999999996,508.29484881999997,56.582184999999996,6.732835299366194,45,60,3.9215686274509802,0,32,
19:10:56.170,16.16425172533105,16.88725232155669,14.67280974591416,16.88725232155669,16.161138747146545,22.588414250819554,-0.6132500000000001,18.593999005958505,1.7209853560681323,57.669195168722226,8.318846,94.79724299999998,8.318846,80,1022,1,1,3.567081153319738,0.492019,6.4600610000000005,0.492019,410.2143326317699,56.582184999999996,508.29484881999997,56.582184999999996,6.732835299366194,45,40,3.9215686274509802,0,32,
19:10:56.648,16.16425172533105,16.88725232155669,14.67280974591416,16.88725232155669,16.161138747146545,22.588414250819554,-0.6132500000000001,18.593999005958505,1.7209853560681323,57.669195168722226,8.318846,94.79724299999998,8.318846,80,1022,1,1,3.567081153319738,0.492019,6.4600610000000005,0.492019,410.2143326317699,56.582184999999996,508.29484881999997,56.582184999999996,6.732835299366194,45,40,9.411764705882353,0,32,
19:10:56.867,16.16539815260296,16.895037206732958,14.673528185293039,16.895037206732958,16.16182186214837,22.588414250819554,-0.6132500000000001,18.593999005958505,1.1630403319547191,57.669195168722226,8.318846,94.79724299999998,8.318846,80,1036,1,1,3.5674466304089325,0.492384,6.460426000000001,0.492384,410.2563624970272,56.624159999999996,508.33682382,56.624159999999996,4.550043946603638,45,40,9.411764705882353,0,32,
19:10:57.085,16.16539815260296,16.895037206732958,14.673528185293039,16.895037206732958,16.16182186214837,22.589321505080733,-0.6132500000000001,25.79446230345174,1.1630403319547191,57.67857187788889,8.328223,94.80661999999998,8.328223,80,1036,1,1,3.5674466304089325,0.492384,6.460426000000001,0.492384,410.2563624970272,56.624159999999996,508.33682382,56.624159999999996,4.550043946603638,45,40,9.411764705882353,0,30,
19:10:57.304,16.16539815260296,16.895037206732958,14.673528185293039,16.895037206732958,16.16182186214837,22.589321505080733,-0.09325000000000003,25.79446230345174,1.1630403319547191,57.67857187788889,8.328223,94.80661999999998,8.328223,80,1036,1,1,3.5674466304089325,0.492384,6.460426000000001,0.492384,410.2563624970272,56.624159999999996,508.33682382,56.624159999999996,4.550043946603638,45,92,9.411764705882353,0,30,
19:10:57.735,16.16539815260296,16.895037206732958,14.673528185293039,16.895037206732958,16.16182186214837,22.589321505080733,-0.09325000000000003,25.79446230345174,1.1630403319547191,57.67857187788889,8.328223,94.80661999999998,8.328223,80,1036,1,1,3.5674466304089325,0.492384,6.460426000000001,0.492384,410.2563624970272,56.624159999999996,508.33682382,56.624159999999996,4.550043946603638,45,92,5.490196078431373,0,30,
19:10:57.995,16.164189441445053,16.885035612116837,14.673055913285197,16.885035612116837,16.16212545507774,22.589321505080733,-0.09325000000000003,25.79446230345174,2.705977235659899,57.67857187788889,8.328223,94.80661999999998,8.328223,80,1048,1,1,3.568293485227337,0.493231,6.461273,0.493231,410.35375080114375,56.721565,508.43422882,56.721565,10.586318464182826,45,92,5.490196078431373,0,30,
19:10:58.200,16.164189441445053,16.885035612116837,14.673055913285197,16.885035612116837,16.16212545507774,22.590340384164232,-0.09325000000000003,11.456120026242614,2.705977235659899,57.68816184758334,8.337813,94.81620999999998,8.337813,80,1048,1,1,3.568293485227337,0.493231,6.461273,0.493231,410.35375080114375,56.721565,508.43422882,56.721565,10.586318464182826,45,92,5.490196078431373,0,31,
19:10:58.442,16.164189441445053,16.885035612116837,14.673055913285197,16.885035612116837,16.16212545507774,22.590340384164232,-0.21325000000000002,11.456120026242614,2.705977235659899,57.68816184758334,8.337813,94.81620999999998,8.337813,80,1048,1,1,3.568293485227337,0.493231,6.461273,0.493231,410.35375080114375,56.721565,508.43422882,56.721565,10.586318464182826,45,80,5.490196078431373,0,31,
19:10:58.902,16.164189441445053,16.885035612116837,14.673055913285197,16.885035612116837,16.16212545507774,22.590340384164232,-0.21325000000000002,11.456120026242614,2.705977235659899,57.68816184758334,8.337813,94.81620999999998,8.337813,80,1048,1,1,3.568293485227337,0.493231,6.461273,0.493231,410.35375080114375,56.721565,508.43422882,56.721565,10.586318464182826,45,80,8.627450980392156,0,31,
19:10:59.106,16.16347410196812,16.878778983849617,14.672834703182776,16.878778983849617,16.162138422252237,22.590340384164232,-0.21325000000000002,11.456120026242614,2.4338527410017683,57.68816184758334,8.337813,94.81620999999998,8.337813,80,1084,1.1,1,3.5690447167270203,0.493982,6.462024,0.493982,410.4401424236073,56.80793,508.52059382,56.80793,9.521713587101049,45,80,8.627450980392156,0,31,
19:10:59.329,16.16347410196812,16.878778983849617,14.672834703182776,16.878778983849617,16.162138422252237,22.591497329856914,-0.21325000000000002,13.147878448401471,2.4338527410017683,57.69821046625,8.347862,94.826259,8.347862,80,1084,1.1,1,3.5690447167270203,0.493982,6.462024,0.493982,410.4401424236073,56.80793,508.52059382,56.80793,9.521713587101049,45,80,8.627450980392156,0,32,
19:10:59.531,16.16347410196812,16.878778983849617,14.672834703182776,16.878778983849617,16.162138422252237,22.591497329856914,-0.13325000000000004,13.147878448401471,2.4338527410017683,57.69821046625,8.347862,94.826259,8.347862,80,1084,1.1,1,3.5690447167270203,0.493982,6.462024,0.493982,410.4401424236073,56.80793,508.52059382,56.80793,9.521713587101049,45,88,8.627450980392156,0,32,
19:11:00.011,16.16347410196812,16.878778983849617,14.672834703182776,16.878778983849617,16.162138422252237,22.591497329856914,-0.13325000000000004,13.147878448401471,2.4338527410017683,57.69821046625,8.347862,94.826259,8.347862,80,1084,1.1,1,3.5690447167270203,0.493982,6.462024,0.493982,410.4401424236073,56.80793,508.52059382,56.80793,9.521713587101049,45,88,9.803921568627452,0,32,
19:11:00.242,16.16230023064359,16.86903648080378,14.672389428592867,16.86903648080378,16.162754836180998,22.591497329856914,-0.13325000000000004,13.147878448401471,2.793317523136808,57.69821046625,8.347862,94.826259,8.347862,80,1131,1.1,1,3.569925669172675,0.494863,6.462905,0.494863,410.5414519548576,56.909245,508.62190882,56.909245,10.928010953609242,45,88,9.803921568627452,0,32,
19:11:00.469,16.16230023064359,16.86903648080378,14.672389428592867,16.86903648080378,16.162754836180998,22.592786522352256,-0.13325000000000004,11.8139093485305,2.793317523136808,57.708650804583336,8.358302,94.83669899999998,8.358302,80,1131,1.1,1,3.569925669172675,0.494863,6.462905,0.494863,410.5414519548576,56.909245,508.62190882,56.909245,10.928010953609242,45,88,9.803921568627452,0,33,
19:11:00.699,16.16230023064359,16.86903648080378,14.672389428592867,16.86903648080378,16.162754836180998,22.592786522352256,-0.31325000000000003,11.8139093485305,2.793317523136808,57.708650804583336,8.358302,94.83669899999998,8.358302,80,1131,1.1,1,3.569925669172675,0.494863,6.462905,0.494863,410.5414519548576,56.909245,508.62190882,56.909245,10.928010953609242,45,70,9.803921568627452,0,33,
19:11:01.161,16.16230023064359,16.86903648080378,14.672389428592867,16.86903648080378,16.162754836180998,22.592786522352256,-0.31325000000000003,11.8139093485305,2.793317523136808,57.708650804583336,8.358302,94.83669899999998,8.358302,80,1131,1.1,1,3.569925669172675,0.494863,6.462905,0.494863,410.5414519548576,56.909245,508.62190882,56.909245,10.928010953609242,45,70,0,0,33,
19:11:01.381,16.16206274120304,16.86634339667569,14.67242016565683,16.86634339667569,16.163139233820978,22.592786522352256,-0.31325000000000003,11.8139093485305,2.2082049545897036,57.708650804583336,8.358302,94.83669899999998,8.358302,80,1124,1.1,1,3.5706241046486453,0.495561,6.463603000000001,0.495561,410.6217720345942,56.989515,508.70217882,56.989515,8.63893479051096,45,70,0,0,33,
19:11:01.620,16.16206274120304,16.86634339667569,14.67242016565683,16.86634339667569,16.163139233820978,22.59408776537541,-0.31325000000000003,14.944264992889476,2.2082049545897036,57.719191355666666,8.368843,94.84723999999999,8.368843,80,1124,1.1,1,3.5706241046486453,0.495561,6.463603000000001,0.495561,410.6217720345942,56.989515,508.70217882,56.989515,8.63893479051096,45,70,0,0.01873630831592757,33,
19:11:02.059,16.16206274120304,16.86634339667569,14.67242016565683,16.86634339667569,16.163139233820978,22.59408776537541,-0.67325,14.944264992889476,2.2082049545897036,57.719191355666666,8.368843,94.84723999999999,8.368843,80,1124,1.1,1,3.5706241046486453,0.495561,6.463603000000001,0.495561,410.6217720345942,56.989515,508.70217882,56.989515,8.63893479051096,45,34,0,0.01873630831592757,33,
19:11:02.530,16.16206274120304,16.86634339667569,14.67242016565683,16.86634339667569,16.163139233820978,22.59408776537541,-0.67325,14.944264992889476,2.2082049545897036,57.719191355666666,8.368843,94.84723999999999,8.368843,80,1124,1.1,1,3.5706241046486453,0.495561,6.463603000000001,0.495561,410.6217720345942,56.989515,508.70217882,56.989515,8.63893479051096,45,34,0,0.01873630831592757,33,
19:11:02.739,16.163301313257463,16.874708634108963,14.67319061222633,16.874708634108963,16.16344744566068,22.59408776537541,-0.67325,14.944264992889476,1.0038519930829248,57.719191355666666,8.368843,94.84723999999999,8.368843,80,1052,1.1,1,3.57100262112445,0.49594,6.463982000000001,0.49594,410.66530142931174,57.0331,508.74576382,57.0331,3.927267661248044,45,34,0,0.01873630831592757,33,
19:11:02.961,16.163301313257463,16.874708634108963,14.67319061222633,16.874708634108963,16.16344744566068,22.59545921225294,-0.67325,31.877209210617753,1.0038519930829248,57.73111246855556,8.380764,94.85916099999999,8.380764,80,1052,1.1,1,3.57100262112445,0.49594,6.463982000000001,0.49594,410.66530142931174,57.0331,508.74576382,57.0331,3.927267661248044,45,34,0,0.01873630831592757,32,
19:11:03.192,16.163301313257463,16.874708634108963,14.67319061222633,16.874708634108963,16.16344744566068,22.59545921225294,-0.64325,31.877209210617753,1.0038519930829248,57.73111246855556,8.380764,94.85916099999999,8.380764,80,1052,1.1,1,3.57100262112445,0.49594,6.463982000000001,0.49594,410.66530142931174,57.0331,508.74576382,57.0331,3.927267661248044,45,37,0,0.01873630831592757,32,
19:11:03.675,16.163301313257463,16.874708634108963,14.67319061222633,16.874708634108963,16.16344744566068,22.59545921225294,-0.64325,31.877209210617753,1.0038519930829248,57.73111246855556,8.380764,94.85916099999999,8.380764,80,1052,1.1,1,3.57100262112445,0.49594,6.463982000000001,0.49594,410.66530142931174,57.0331,508.74576382,57.0331,3.927267661248044,45,37,0,0.01873630831592757,32,
