time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
08:58:41.382,14.178597695581171,14.178594028936079,14.698915210426637,14.994084276367326,14.205643196432147,22.210016157456575,-0.55325,3.9215686274509802,3.497380785972923,2.2874260738452907,8.51737297772222,8.517377,149.743051,63.26465400000001,,1578,1.6,1,0.6004955456473461,0.600496,10.187137,4.219095,69.0569877494448,69.05704,936.9085888200001,485.195925,8.94886348705601,41,46,7.0588235294117645,-0.05427420609882539,8,
08:58:41.844,14.178597695581171,14.178594028936079,14.698915210426637,14.994084276367326,14.205643196432147,22.210016157456575,-0.55325,3.9215686274509802,3.497380785972923,2.2874260738452907,8.51737297772222,8.517377,149.743051,63.26465400000001,,1578,1.6,1,0.6004955456473461,0.600496,10.187137,4.219095,69.0569877494448,69.05704,936.9085888200001,485.195925,8.94886348705601,41,46,8.627450980392156,-0.05427420609882539,8,
08:58:42.081,14.161312702111255,14.161310756932366,14.697845966296937,14.991435889549257,14.200111217793078,22.210016157456575,-0.55325,3.9215686274509802,3.497380785972923,2.8332613371734667,8.51737297772222,8.517377,149.743051,63.26465400000001,,2167,2.2,1,0.6014536333522525,0.601454,10.188095,4.220053,69.16716783550905,69.16721000000001,937.0187588200001,485.306095,11.084279059080957,41,46,8.627450980392156,-0.05427420609882539,8,
08:58:42.388,14.161312702111255,14.161310756932366,14.697845966296937,14.991435889549257,14.200111217793078,22.20172196164029,-0.55325,3.9215686274509802,4.58835188601738,2.8332613371734667,8.521866690611109,8.521871,149.747545,63.269148,,2167,2.2,1,0.6014536333522525,0.601454,10.188095,4.220053,69.16716783550905,69.16721000000001,937.0187588200001,485.306095,11.084279059080957,41,46,8.627450980392156,-0.05427420609882539,13,
08:58:42.715,14.161312702111255,14.161310756932366,14.697845966296937,14.991435889549257,14.200111217793078,22.20172196164029,-0.6132500000000001,3.9215686274509802,4.58835188601738,2.8332613371734667,8.521866690611109,8.521871,149.747545,63.269148,,2167,2.2,1,0.6014536333522525,0.601454,10.188095,4.220053,69.16716783550905,69.16721000000001,937.0187588200001,485.306095,11.084279059080957,41,40,8.627450980392156,-0.05427420609882539,13,
08:58:43.147,14.161312702111255,14.161310756932366,14.697845966296937,14.991435889549257,14.200111217793078,22.20172196164029,-0.6132500000000001,3.9215686274509802,4.58835188601738,2.8332613371734667,8.521866690611109,8.521871,149.747545,63.269148,,2167,2.2,1,0.6014536333522525,0.601454,10.188095,4.220053,69.16716783550905,69.16721000000001,937.0187588200001,485.306095,11.084279059080957,41,40,8.627450980392156,-0.05427420609882539,13,
08:58:43.398,14.144412828066509,14.144418994506136,14.696792592027721,14.988821131229406,14.191856852385147,22.20172196164029,-0.6132500000000001,3.9215686274509802,4.58835188601738,2.8354783310570126,8.521866690611109,8.521871,149.747545,63.269148,,2494,2.5,1,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,11.09295237790089,41,40,8.627450980392156,-0.05427420609882539,13,
08:58:43.709,14.144412828066509,14.144418994506136,14.696792592027721,14.988821131229406,14.191856852385147,22.194862582549906,-0.6132500000000001,3.9215686274509802,5.290112724793168,2.8354783310570126,8.527355796861109,8.52736,149.75303399999999,63.274637000000006,,2494,2.5,1,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,11.09295237790089,41,40,8.627450980392156,-0.05427420609882539,15,
08:58:44.011,14.144412828066509,14.144418994506136,14.696792592027721,14.988821131229406,14.191856852385147,22.194862582549906,-0.7632500000000001,3.9215686274509802,5.290112724793168,2.8354783310570126,8.527355796861109,8.52736,149.75303399999999,63.274637000000006,,2494,2.5,1,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,11.09295237790089,41,25,8.627450980392156,-0.05427420609882539,15,
08:58:44.450,14.144412828066509,14.144418994506136,14.696792592027721,14.988821131229406,14.191856852385147,22.194862582549906,-0.7632500000000001,3.9215686274509802,5.290112724793168,2.8354783310570126,8.527355796861109,8.52736,149.75303399999999,63.274637000000006,,2494,2.5,0,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,11.09295237790089,41,25,7.450980392156863,-0.05427420609882539,15,
08:58:44.675,14.153523529709219,14.153529519162145,14.697331303327044,14.99012150655909,14.184339074385807,22.194862582549906,-0.7632500000000001,3.9215686274509802,5.290112724793168,0,8.527355796861109,8.52736,149.75303399999999,63.274637000000006,,1760,1.8,0,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,0,41,25,7.450980392156863,-0.05427420609882539,15,
08:58:44.968,14.153523529709219,14.153529519162145,14.697331303327044,14.99012150655909,14.184339074385807,22.18831427697021,-0.7632500000000001,3.9215686274509802,5.290112724793168,0,8.532605745611109,8.53261,149.758284,63.279887,,1760,1.8,0,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,0,41,25,7.450980392156863,0.05388035456970142,15,
08:58:45.282,14.153523529709219,14.153529519162145,14.697331303327044,14.99012150655909,14.184339074385807,22.18831427697021,-0.48325,3.9215686274509802,5.290112724793168,0,8.532605745611109,8.53261,149.758284,63.279887,,1760,1.8,0,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,0,41,53,7.450980392156863,0.05388035456970142,15,
08:58:45.749,14.153523529709219,14.153529519162145,14.697331303327044,14.99012150655909,14.184339074385807,22.18831427697021,-0.48325,3.9215686274509802,5.290112724793168,0,8.532605745611109,8.53261,149.758284,63.279887,,1760,1.8,1,0.6024899579925523,0.60249,10.189131,4.221089,69.28634516914352,69.28635,937.13789882,485.42523500000004,0,41,53,10.196078431372548,0.05388035456970142,15,
08:58:45.978,14.141704435336129,14.14170526961292,14.696584476986569,14.98825830821864,14.175260023763805,22.18831427697021,-0.48325,3.9215686274509802,5.290112724793168,2.4193087869177097,8.532605745611109,8.53261,149.758284,63.279887,,1606,1.6,1,0.603364734755065,0.603365,10.190006,4.221964,69.38694449683248,69.386975,937.2385238200001,485.52586,9.46481476044675,41,53,10.196078431372548,0.05388035456970142,15,
08:58:46.279,14.141704435336129,14.14170526961292,14.696584476986569,14.98825830821864,14.175260023763805,22.18436208358114,-0.48325,3.9215686274509802,7.440141621166382,2.4193087869177097,8.53914365361111,8.539148,149.764822,63.28642500000001,,1606,1.6,1,0.603364734755065,0.603365,10.190006,4.221964,69.38694449683248,69.386975,937.2385238200001,485.52586,9.46481476044675,41,53,10.196078431372548,0.05521037373368617,18,
08:58:46.567,14.141704435336129,14.14170526961292,14.696584476986569,14.98825830821864,14.175260023763805,22.18436208358114,-0.33325000000000005,3.9215686274509802,7.440141621166382,2.4193087869177097,8.53914365361111,8.539148,149.764822,63.28642500000001,,1606,1.6,1,0.603364734755065,0.603365,10.190006,4.221964,69.38694449683248,69.386975,937.2385238200001,485.52586,9.46481476044675,41,68,10.196078431372548,0.05521037373368617,18,
08:58:47.050,14.141704435336129,14.14170526961292,14.696584476986569,14.98825830821864,14.175260023763805,22.18436208358114,-0.33325000000000005,3.9215686274509802,7.440141621166382,2.4193087869177097,8.53914365361111,8.539148,149.764822,63.28642500000001,,1606,1.6,1,0.603364734755065,0.603365,10.190006,4.221964,69.38694449683248,69.386975,937.2385238200001,485.52586,9.46481476044675,41,68,10.980392156862745,0.05521037373368617,18,
08:58:47.253,14.120125449168352,14.120128978916908,14.695228747479124,14.984891137341481,14.163561195359732,22.18436208358114,-0.33325000000000005,3.9215686274509802,7.440141621166382,3.9119141305136202,8.53914365361111,8.539148,149.764822,63.28642500000001,,2024,2,1,0.6047498433602124,0.60475,10.191391,4.223349,69.54623198642443,69.54625,937.39779882,485.685135,15.304182254162546,41,68,10.980392156862745,0.05521037373368617,18,
08:58:47.564,14.120125449168352,14.120128978916908,14.695228747479124,14.984891137341481,14.163561195359732,22.184191017944613,-0.33325000000000005,3.9215686274509802,5.623845326357272,3.9119141305136202,8.547008393888888,8.547013,149.772687,63.294290000000004,,2024,2,1,0.6047498433602124,0.60475,10.191391,4.223349,69.54623198642443,69.54625,937.39779882,485.685135,15.304182254162546,41,68,10.980392156862745,0.04924875676409489,22,
08:58:47.888,14.120125449168352,14.120128978916908,14.695228747479124,14.984891137341481,14.163561195359732,22.184191017944613,-0.46325000000000005,3.9215686274509802,5.623845326357272,3.9119141305136202,8.547008393888888,8.547013,149.772687,63.294290000000004,,2024,2,1,0.6047498433602124,0.60475,10.191391,4.223349,69.54623198642443,69.54625,937.39779882,485.685135,15.304182254162546,41,55,10.980392156862745,0.04924875676409489,22,
08:58:48.309,14.120125449168352,14.120128978916908,14.695228747479124,14.984891137341481,14.163561195359732,22.184191017944613,-0.46325000000000005,3.9215686274509802,5.623845326357272,3.9119141305136202,8.547008393888888,8.547013,149.772687,63.294290000000004,,2024,2,1,0.6047498433602124,0.60475,10.191391,4.223349,69.54623198642443,69.54625,937.39779882,485.685135,15.304182254162546,41,55,10.588235294117647,0.04924875676409489,22,
08:58:48.536,14.102967659449153,14.102981141602163,14.694136205929665,14.982166536241415,14.150005402183078,22.184191017944613,-0.46325000000000005,3.9215686274509802,5.623845326357272,3.6299011393272957,8.547008393888888,8.547013,149.772687,63.294290000000004,,2322,2.3,1,0.6060432527590951,0.606043,10.192684,4.224642,69.69497406729593,69.694945,937.54649382,485.83383000000003,14.200891621709326,41,55,10.588235294117647,0.04924875676409489,22,
08:58:48.863,14.102967659449153,14.102981141602163,14.694136205929665,14.982166536241415,14.150005402183078,22.187752324131612,-0.46325000000000005,3.9215686274509802,7.162729507508956,3.6299011393272957,8.556366157888888,8.556371,149.782045,63.303648,,2322,2.3,1,0.6060432527590951,0.606043,10.192684,4.224642,69.69497406729593,69.694945,937.54649382,485.83383000000003,14.200891621709326,41,55,10.588235294117647,0.060458100076948955,26,
08:58:49.180,14.102967659449153,14.102981141602163,14.694136205929665,14.982166536241415,14.150005402183078,22.187752324131612,-0.51325,3.9215686274509802,7.162729507508956,3.6299011393272957,8.556366157888888,8.556371,149.782045,63.303648,,2322,2.3,1,0.6060432527590951,0.606043,10.192684,4.224642,69.69497406729593,69.694945,937.54649382,485.83383000000003,14.200891621709326,41,50,10.588235294117647,0.060458100076948955,26,
08:58:49.602,14.102967659449153,14.102981141602163,14.694136205929665,14.982166536241415,14.150005402183078,22.187752324131612,-0.51325,3.9215686274509802,7.162729507508956,3.6299011393272957,8.556366157888888,8.556371,149.782045,63.303648,,2322,2.3,1,0.6060432527590951,0.606043,10.192684,4.224642,69.69497406729593,69.694945,937.54649382,485.83383000000003,14.200891621709326,41,50,8.235294117647058,0.060458100076948955,26,
08:58:49.827,14.088630471207145,14.088642964875422,14.693207696906946,14.979839433894087,14.136352266404108,22.187752324131612,-0.51325,3.9215686274509802,7.162729507508956,3.568507462552204,8.556366157888888,8.556371,149.782045,63.303648,,2511,2.5,1,0.6073241948800834,0.607324,10.193965,4.225923,69.8422824112096,69.84226,937.6938088200001,485.981145,13.96070740823433,41,50,8.235294117647058,0.060458100076948955,26,
08:58:50.130,14.088630471207145,14.088642964875422,14.693207696906946,14.979839433894087,14.136352266404108,22.193055713651397,-0.51325,3.9215686274509802,7.846417667282764,3.568507462552204,8.56622758911111,8.566232,149.79190599999998,63.313509,,2511,2.5,1,0.6073241948800834,0.607324,10.193965,4.225923,69.8422824112096,69.84226,937.6938088200001,485.981145,13.96070740823433,41,50,8.235294117647058,0.07134130875116423,28,
08:58:50.447,14.088630471207145,14.088642964875422,14.693207696906946,14.979839433894087,14.136352266404108,22.193055713651397,-0.56325,3.9215686274509802,7.846417667282764,3.568507462552204,8.56622758911111,8.566232,149.79190599999998,63.313509,,2511,2.5,1,0.6073241948800834,0.607324,10.193965,4.225923,69.8422824112096,69.84226,937.6938088200001,485.981145,13.96070740823433,41,45,8.235294117647058,0.07134130875116423,28,
08:58:50.901,14.088630471207145,14.088642964875422,14.693207696906946,14.979839433894087,14.136352266404108,22.193055713651397,-0.56325,3.9215686274509802,7.846417667282764,3.568507462552204,8.56622758911111,8.566232,149.79190599999998,63.313509,,2511,2.5,1,0.6073241948800834,0.607324,10.193965,4.225923,69.8422824112096,69.84226,937.6938088200001,485.981145,13.96070740823433,41,45,10.196078431372548,0.07134130875116423,28,
08:58:51.137,14.076475466460177,14.076486856440484,14.69240945975504,14.977831152351422,14.123582430421507,22.193055713651397,-0.56325,3.9215686274509802,7.846417667282764,3.368978013033156,8.56622758911111,8.566232,149.79190599999998,63.313509,,2634,2.6,1,0.6085491790556338,0.608549,10.19519,4.227148,69.98315559139789,69.983135,937.83468382,486.12202,13.18010871444058,41,45,10.196078431372548,0.07134130875116423,28,
08:58:51.449,14.076475466460177,14.076486856440484,14.69240945975504,14.977831152351422,14.123582430421507,22.200462815405277,-0.56325,3.9215686274509802,8.90477761622149,3.368978013033156,8.57722456411111,8.577229,149.802903,63.32450600000001,,2634,2.6,1,0.6085491790556338,0.608549,10.19519,4.227148,69.98315559139789,69.983135,937.83468382,486.12202,13.18010871444058,41,45,10.196078431372548,0.06575210044075763,30,
08:58:51.749,14.076475466460177,14.076486856440484,14.69240945975504,14.977831152351422,14.123582430421507,22.200462815405277,-0.53325,3.9215686274509802,8.90477761622149,3.368978013033156,8.57722456411111,8.577229,149.802903,63.32450600000001,,2634,2.6,1,0.6085491790556338,0.608549,10.19519,4.227148,69.98315559139789,69.983135,937.83468382,486.12202,13.18010871444058,41,48,10.196078431372548,0.06575210044075763,30,
08:58:52.207,14.076475466460177,14.076486856440484,14.69240945975504,14.977831152351422,14.123582430421507,22.200462815405277,-0.53325,3.9215686274509802,8.90477761622149,3.368978013033156,8.57722456411111,8.577229,149.802903,63.32450600000001,,2634,2.6,1,0.6085491790556338,0.608549,10.19519,4.227148,69.98315559139789,69.983135,937.83468382,486.12202,13.18010871444058,41,48,11.764705882352942,0.06575210044075763,30,
08:58:52.434,14.062748583906117,14.062760175431405,14.6915052577505,14.975557901527816,14.111252360018085,22.200462815405277,-0.53325,3.9215686274509802,8.90477761622149,3.8173223914823677,8.57722456411111,8.577229,149.802903,63.32450600000001,,2798,2.8,1,0.6099251873084877,0.609925,10.196566,4.228524,70.14139654047608,70.14137500000001,937.9929238200001,486.28026,14.93412065117884,41,48,11.764705882352942,0.06575210044075763,30,
08:58:52.738,14.062748583906117,14.062760175431405,14.6915052577505,14.975557901527816,14.111252360018085,22.2086153548078,-0.53325,3.9215686274509802,8.120875530233086,3.8173223914823677,8.588331188138888,8.588336,149.81401,63.335613,,2798,2.8,1,0.6099251873084877,0.609925,10.196566,4.228524,70.14139654047608,70.14137500000001,937.9929238200001,486.28026,14.93412065117884,41,48,11.764705882352942,0.049274498448374636,31,
08:58:53.046,14.062748583906117,14.062760175431405,14.6915052577505,14.975557901527816,14.111252360018085,22.2086153548078,-0.46325000000000005,3.9215686274509802,8.120875530233086,3.8173223914823677,8.588331188138888,8.588336,149.81401,63.335613,,2798,2.8,1,0.6099251873084877,0.609925,10.196566,4.228524,70.14139654047608,70.14137500000001,937.9929238200001,486.28026,14.93412065117884,41,55,11.764705882352942,0.049274498448374636,31,
08:58:53.498,14.062748583906117,14.062760175431405,14.6915052577505,14.975557901527816,14.111252360018085,22.2086153548078,-0.46325000000000005,3.9215686274509802,8.120875530233086,3.8173223914823677,8.588331188138888,8.588336,149.81401,63.335613,,2798,2.8,1,0.6099251873084877,0.609925,10.196566,4.228524,70.14139654047608,70.14137500000001,937.9929238200001,486.28026,14.93412065117884,41,55,13.333333333333334,0.049274498448374636,31,
08:58:53.717,14.042546256058884,14.042567524481148,14.69019145863882,14.972278563242517,14.098498274277912,22.2086153548078,-0.46325000000000005,3.9215686274509802,8.120875530233086,4.685104958899184,8.588331188138888,8.588336,149.81401,63.335613,,2997,3,1,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,18.32905779081088,41,55,13.333333333333334,0.049274498448374636,31,
08:58:54.035,14.042546256058884,14.042567524481148,14.69019145863882,14.972278563242517,14.098498274277912,22.21772265640616,-0.46325000000000005,3.9215686274509802,6.830156481172782,4.685104958899184,8.599852104583332,8.599857,149.825531,63.347134000000004,,2997,3,1,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,18.32905779081088,41,55,13.333333333333334,0.032858362825570885,32,
08:58:54.333,14.042546256058884,14.042567524481148,14.69019145863882,14.972278563242517,14.098498274277912,22.21772265640616,-0.7532500000000001,3.9215686274509802,6.830156481172782,4.685104958899184,8.599852104583332,8.599857,149.825531,63.347134000000004,,2997,3,1,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,18.32905779081088,41,26,13.333333333333334,0.032858362825570885,32,
08:58:54.796,14.042546256058884,14.042567524481148,14.69019145863882,14.972278563242517,14.098498274277912,22.21772265640616,-0.7532500000000001,3.9215686274509802,6.830156481172782,4.685104958899184,8.599852104583332,8.599857,149.825531,63.347134000000004,,2997,3,0,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,18.32905779081088,41,26,8.235294117647058,0.032858362825570885,32,
08:58:54.985,14.061383792541728,14.06140521556002,14.691321164036834,14.975002080283826,14.087004679983767,22.21772265640616,-0.7532500000000001,3.9215686274509802,6.830156481172782,0,8.599852104583332,8.599857,149.825531,63.347134000000004,,2037,2,0,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,0,41,26,8.235294117647058,0.032858362825570885,32,
08:58:55.232,14.061383792541728,14.06140521556002,14.691321164036834,14.975002080283826,14.087004679983767,22.22525784016926,-0.7532500000000001,3.9215686274509802,6.830156481172782,0,8.610156265194444,8.610161,149.835835,63.357438,,2037,2,0,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,0,41,26,8.235294117647058,0.032858362825570885,31,
08:58:55.545,14.061383792541728,14.06140521556002,14.691321164036834,14.975002080283826,14.087004679983767,22.22525784016926,-0.39325000000000004,3.9215686274509802,6.830156481172782,0,8.610156265194444,8.610161,149.835835,63.357438,,2037,2,0,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,0,41,62,8.235294117647058,0.032858362825570885,31,
08:58:55.988,14.061383792541728,14.06140521556002,14.691321164036834,14.975002080283826,14.087004679983767,22.22525784016926,-0.39325000000000004,3.9215686274509802,6.830156481172782,0,8.610156265194444,8.610161,149.835835,63.357438,,2037,2,1,0.6115935836375339,0.611593,10.198234,4.230192000000001,70.3332621183164,70.333195,938.1847438200001,486.47208,0,41,62,10.588235294117647,0.032858362825570885,31,
08:58:56.234,14.05352705165192,14.053551026004298,14.69078297363086,14.973632720412114,14.076007577244807,22.22525784016926,-0.39325000000000004,3.9215686274509802,6.830156481172782,3.10151759708241,8.610156265194444,8.610161,149.835835,63.357438,,1760,1.8,1,0.6126687082572886,0.612668,10.199309,4.231267,70.45690144958819,70.45682,938.30836882,486.595705,12.133750636292554,41,62,10.588235294117647,0.032858362825570885,31,
08:58:56.589,14.05352705165192,14.053551026004298,14.69078297363086,14.973632720412114,14.076007577244807,22.23382547046289,-0.39325000000000004,3.9215686274509802,9.995106920934973,3.10151759708241,8.621893790027777,8.621899,149.847573,63.369176,,1760,1.8,1,0.6126687082572886,0.612668,10.199309,4.231267,70.45690144958819,70.45682,938.30836882,486.595705,12.133750636292554,41,62,10.588235294117647,0.032858362825570885,31,
08:58:56.837,14.05352705165192,14.053551026004298,14.69078297363086,14.973632720412114,14.076007577244807,22.23382547046289,-0.36325,3.9215686274509802,9.995106920934973,3.10151759708241,8.621893790027777,8.621899,149.847573,63.369176,,1760,1.8,1,0.6126687082572886,0.612668,10.199309,4.231267,70.45690144958819,70.45682,938.30836882,486.595705,12.133750636292554,41,65,10.588235294117647,0.032858362825570885,31,
08:58:57.283,14.05352705165192,14.053551026004298,14.69078297363086,14.973632720412114,14.076007577244807,22.23382547046289,-0.36325,3.9215686274509802,9.995106920934973,3.10151759708241,8.621893790027777,8.621899,149.847573,63.369176,,1760,1.8,1,0.6126687082572886,0.612668,10.199309,4.231267,70.45690144958819,70.45682,938.30836882,486.595705,12.133750636292554,41,65,10.980392156862745,0.032858362825570885,31,
08:58:57.533,14.045018999597447,14.045040114029732,14.690195378351449,14.97213591861403,14.066634201101362,22.23382547046289,-0.36325,3.9215686274509802,9.995106920934973,3.3439657743470073,8.621893790027777,8.621899,149.847573,63.369176,,1810,1.8,1,0.6138755519145181,0.613875,10.200516,4.232474,70.59568847016959,70.595625,938.4471738200001,486.73451,13.082255886728543,41,65,10.980392156862745,0.032858362825570885,31,
08:58:57.828,14.045018999597447,14.045040114029732,14.690195378351449,14.97213591861403,14.066634201101362,22.24332477064854,-0.36325,3.9215686274509802,9.868522056402947,3.3439657743470073,8.633194766527776,8.6332,149.858874,63.380477000000006,,1810,1.8,1,0.6138755519145181,0.613875,10.200516,4.232474,70.59568847016959,70.595625,938.4471738200001,486.73451,13.082255886728543,41,65,10.980392156862745,0.032858362825570885,33,
08:58:58.144,14.045018999597447,14.045040114029732,14.690195378351449,14.97213591861403,14.066634201101362,22.24332477064854,-0.34325000000000006,3.9215686274509802,9.868522056402947,3.3439657743470073,8.633194766527776,8.6332,149.858874,63.380477000000006,,1810,1.8,1,0.6138755519145181,0.613875,10.200516,4.232474,70.59568847016959,70.595625,938.4471738200001,486.73451,13.082255886728543,41,67,10.980392156862745,0.032858362825570885,33,
08:58:58.569,14.045018999597447,14.045040114029732,14.690195378351449,14.97213591861403,14.066634201101362,22.24332477064854,-0.34325000000000006,3.9215686274509802,9.868522056402947,3.3439657743470073,8.633194766527776,8.6332,149.858874,63.380477000000006,,1810,1.8,1,0.6138755519145181,0.613875,10.200516,4.232474,70.59568847016959,70.595625,938.4471738200001,486.73451,13.082255886728543,41,67,10.588235294117647,0.032858362825570885,33,
08:58:58.818,14.03413812413924,14.034163691811507,14.689458533628924,14.970275086772853,14.058038060652144,22.24332477064854,-0.34325000000000006,3.9215686274509802,9.868522056402947,3.5820652328400366,8.633194766527776,8.6332,149.858874,63.380477000000006,,1881,1.9,1,0.6151567477933226,0.615156,10.201797000000001,4.233755,70.7430259962321,70.74294,938.59448882,486.88182500000005,14.013748088710056,41,67,10.588235294117647,0.032858362825570885,33,
08:58:59.116,14.03413812413924,14.034163691811507,14.689458533628924,14.970275086772853,14.058038060652144,22.255130141781656,-0.34325000000000006,3.9215686274509802,9.770899669588173,3.5820652328400366,8.645777764305553,8.645783,149.871457,63.393060000000006,,1881,1.9,1,0.6151567477933226,0.615156,10.201797000000001,4.233755,70.7430259962321,70.74294,938.59448882,486.88182500000005,14.013748088710056,41,67,10.588235294117647,0.032858362825570885,35,
08:58:59.434,14.03413812413924,14.034163691811507,14.689458533628924,14.970275086772853,14.058038060652144,22.255130141781656,-0.49325,3.9215686274509802,9.770899669588173,3.5820652328400366,8.645777764305553,8.645783,149.871457,63.393060000000006,,1881,1.9,1,0.6151567477933226,0.615156,10.201797000000001,4.233755,70.7430259962321,70.74294,938.59448882,486.88182500000005,14.013748088710056,41,52,10.588235294117647,0.032858362825570885,35,
08:58:59.879,14.03413812413924,14.034163691811507,14.689458533628924,14.970275086772853,14.058038060652144,22.255130141781656,-0.49325,3.9215686274509802,9.770899669588173,3.5820652328400366,8.645777764305553,8.645783,149.871457,63.393060000000006,,1881,1.9,1,0.6151567477933226,0.615156,10.201797000000001,4.233755,70.7430259962321,70.74294,938.59448882,486.88182500000005,14.013748088710056,41,52,8.627450980392156,0.032858362825570885,35,
08:59:00.159,14.030691457078541,14.03071547734192,14.689182968083902,14.969541676436895,14.05080105251532,22.255130141781656,-0.49325,3.9215686274509802,9.770899669588173,2.815582232102121,8.645777764305553,8.645783,149.871457,63.393060000000006,,1905,1.9,1,0.6162046817688178,0.616204,10.202845,4.234803,70.86353840341405,70.86346,938.7150088200001,487.002345,11.015114901311765,41,52,8.627450980392156,0.032858362825570885,35,
08:59:00.480,14.030691457078541,14.03071547734192,14.689182968083902,14.969541676436895,14.05080105251532,22.267512400690496,-0.49325,3.9215686274509802,12.430821448205016,2.815582232102121,8.659000721527775,8.659006,149.88468,63.406283,,1905,1.9,1,0.6162046817688178,0.616204,10.202845,4.234803,70.86353840341405,70.86346,938.7150088200001,487.002345,11.015114901311765,41,52,8.627450980392156,0.021586946769834765,35,
08:59:00.794,14.030691457078541,14.03071547734192,14.689182968083902,14.969541676436895,14.05080105251532,22.267512400690496,-0.44325000000000003,3.9215686274509802,12.430821448205016,2.815582232102121,8.659000721527775,8.659006,149.88468,63.406283,,1905,1.9,1,0.6162046817688178,0.616204,10.202845,4.234803,70.86353840341405,70.86346,938.7150088200001,487.002345,11.015114901311765,41,57,8.627450980392156,0.021586946769834765,35,
08:59:01.263,14.030691457078541,14.03071547734192,14.689182968083902,14.969541676436895,14.05080105251532,22.267512400690496,-0.44325000000000003,3.9215686274509802,12.430821448205016,2.815582232102121,8.659000721527775,8.659006,149.88468,63.406283,,1905,1.9,1,0.6162046817688178,0.616204,10.202845,4.234803,70.86353840341405,70.86346,938.7150088200001,487.002345,11.015114901311765,41,57,10.588235294117647,0.021586946769834765,35,
08:59:01.497,14.025796068440268,14.02581629578756,14.688811831983978,14.968571004312835,14.044469263583503,22.267512400690496,-0.44325000000000003,3.9215686274509802,12.430821448205016,3.1170934002642383,8.659000721527775,8.659006,149.88468,63.406283,,1924,1.9,1,0.617362513990316,0.617362,10.204003,4.235961,70.99668910888634,70.99663,938.84817882,487.135515,12.194686260822321,41,57,10.588235294117647,0.021586946769834765,35,
08:59:01.776,14.025796068440268,14.02581629578756,14.688811831983978,14.968571004312835,14.044469263583503,22.27927365541563,-0.44325000000000003,3.9215686274509802,11.228409131735681,3.1170934002642383,8.671584349305553,8.67159,149.897264,63.418867000000006,,1924,1.9,1,0.617362513990316,0.617362,10.204003,4.235961,70.99668910888634,70.99663,938.84817882,487.135515,12.194686260822321,41,57,10.588235294117647,0.021846641070058855,35,
08:59:02.095,14.025796068440268,14.02581629578756,14.688811831983978,14.968571004312835,14.044469263583503,22.27927365541563,-0.45325000000000004,3.9215686274509802,11.228409131735681,3.1170934002642383,8.671584349305553,8.67159,149.897264,63.418867000000006,,1924,1.9,1,0.617362513990316,0.617362,10.204003,4.235961,70.99668910888634,70.99663,938.84817882,487.135515,12.194686260822321,41,56,10.588235294117647,0.021846641070058855,35,
