time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Vehicle acceleration (g)","Vehicle speed (km/h)",
19:55:42.121,24.567895995192714,20.58179660421441,17.179924444456997,20.58179660421441,20.977444372968925,31.999053082294353,18.217413711652853,1.7094476075818792,12.52523548677777,32.101387,316.305705,32.101387,1758,1.8,,0.5098212516541354,1.559698,18.411356,1.559698,58.62944394022557,179.36527,1882.6937738200002,179.36527,6.68769734394458,0.034119365603694794,31,
19:55:42.415,24.567895995192714,20.58179660421441,17.179924444456997,20.58179660421441,20.977444372968925,31.998624220695447,18.134513080428036,1.7094476075818792,12.53044654027777,32.106598,316.310916,32.106598,1758,1.8,,0.5098212516541354,1.559698,18.411356,1.559698,58.62944394022557,179.36527,1882.6937738200002,179.36527,6.68769734394458,0.03422760217436132,31,
19:55:42.747,24.563750546577214,20.581205336423942,17.17992940775446,20.581205336423942,20.977444372968925,31.998624220695447,18.134513080428036,1.7152818997579267,12.53044654027777,32.106598,316.310916,32.106598,1764,1.8,,0.5101194345919541,1.559996,18.411654,1.559996,58.66373497807472,179.39954,1882.72804382,179.39954,6.710522249555313,0.03422760217436132,31,
19:55:43.031,24.563750546577214,20.581205336423942,17.17992940775446,20.581205336423942,20.977444372968925,31.998624821799947,18.655825613571785,1.7152818997579267,12.535923962499993,32.112075,316.316393,32.112075,1764,1.8,,0.5101194345919541,1.559996,18.411654,1.559996,58.66373497807472,179.39954,1882.72804382,179.39954,6.710522249555313,0.045560162924248464,32,
19:55:43.352,24.560708343275568,20.580943060292945,17.17996001507717,20.580943060292945,20.977444372968925,31.998624821799947,18.655825613571785,1.7036133154058317,12.535923962499993,32.112075,316.316393,32.112075,1752,1.8,,0.5104056359975538,1.560282,18.41194,1.560282,58.69664813971869,179.43242999999998,1882.7609338200002,179.43242999999998,6.664872438333849,0.045560162924248464,32,
19:55:43.633,24.560708343275568,20.580943060292945,17.17996001507717,20.580943060292945,20.977444372968925,31.998199198590928,18.19661757727882,1.7036133154058317,12.541102353194438,32.117253,316.321571,32.117253,1752,1.8,,0.5104056359975538,1.560282,18.41194,1.560282,58.69664813971869,179.43242999999998,1882.7609338200002,179.43242999999998,6.664872438333849,0.045560162924248464,31,
19:55:43.936,24.557518903668253,20.580607974450178,17.179982779911835,20.580607974450178,20.977444372968925,31.998199198590928,18.19661757727882,1.7065304614938555,12.541102353194438,32.117253,316.321571,32.117253,1755,1.8,,0.5106827934201905,1.560559,18.412217000000002,1.560559,58.72852124332191,179.464285,1882.7927888200002,179.464285,6.676284891139214,0.045560162924248464,31,
19:55:44.247,24.557518903668253,20.580607974450178,17.179982779911835,20.580607974450178,20.977444372968925,31.997765045301417,18.165512248086888,1.7065304614938555,12.546389077694437,32.12254,316.326858,32.12254,1755,1.8,,0.5106827934201905,1.560559,18.412217000000002,1.560559,58.72852124332191,179.464285,1882.7927888200002,179.464285,6.676284891139214,0.045560162924248464,31,
19:55:44.554,24.553548996196618,20.58006595094874,17.17999186966039,20.58006595094874,20.977444372968925,31.997765045301417,18.165512248086888,1.7337571583154099,12.546389077694437,32.12254,316.326858,32.12254,1783,1.8,,0.5109806765465104,1.560857,18.412515,1.560857,58.76277780284869,179.49855499999998,1882.82705882,179.49855499999998,6.782801117322632,0.045560162924248464,31,
19:55:44.871,24.553548996196618,20.58006595094874,17.17999186966039,20.58006595094874,20.977444372968925,31.99776603085245,18.45702545279901,1.7337571583154099,12.551924503472215,32.128075,316.332393,32.128075,1783,1.8,,0.5109806765465104,1.560857,18.412515,1.560857,58.76277780284869,179.49855499999998,1882.82705882,179.49855499999998,6.782801117322632,0.045560162924248464,32,
19:55:45.192,24.549296388622594,20.579472075768766,17.179999499262173,20.579472075768766,20.977444372968925,31.99776603085245,18.45702545279901,1.775569585577082,12.551924503472215,32.128075,316.332393,32.128075,1826,1.8,,0.5112946743878746,1.561171,18.412829000000002,1.561171,58.79888755460558,179.53466500000002,1882.8631688200003,179.53466500000002,6.9463796075328785,0.045560162924248464,32,
19:55:45.641,24.549296388622594,20.579472075768766,17.179999499262173,20.579472075768766,20.977444372968925,31.998313485950824,18.58558530629178,1.775569585577082,12.558999419305549,32.13515,316.339468,32.13515,1826,1.8,,0.5112946743878746,1.561171,18.412829000000002,1.561171,58.79888755460558,179.53466500000002,1882.8631688200003,179.53466500000002,6.9463796075328785,0.045560162924248464,33,
19:55:45.966,24.54428029183661,20.57882353845248,17.180017055135707,20.57882353845248,20.977444372968925,31.998313485950824,18.58558530629178,1.8241886870441446,12.558999419305549,32.13515,316.339468,32.13515,1876,1.9,,0.5116874184118021,1.561564,18.413222,1.561564,58.84405311735724,179.57986,1882.9083638200002,179.57986,7.136587154288986,0.045560162924248464,33,
19:55:46.259,24.54428029183661,20.57882353845248,17.180017055135707,20.57882353845248,20.977444372968925,31.998752160471128,18.090233885548383,1.8241886870441446,12.564674116722216,32.140825,316.345143,32.140825,1876,1.9,,0.5116874184118021,1.561564,18.413222,1.561564,58.84405311735724,179.57986,1882.9083638200002,179.57986,7.136587154288986,0.02157310184322222,33,
19:55:46.588,24.53999566556289,20.578227590379573,17.180025756042713,20.578227590379573,20.977444372968925,31.998752160471128,18.090233885548383,1.8572496760417458,12.564674116722216,32.140825,316.345143,32.140825,1910,1.9,,0.5120080006515361,1.561885,18.413543,1.561885,58.88092007492665,179.616775,1882.94527882,179.616775,7.265928286083133,0.02157310184322222,33,
19:55:46.882,24.53999566556289,20.578227590379573,17.180025756042713,20.578227590379573,20.977444372968925,31.99919282691627,17.768208779732344,1.8572496760417458,12.57037959030555,32.14653,316.350848,32.14653,1910,1.9,,0.5120080006515361,1.561885,18.413543,1.561885,58.88092007492665,179.616775,1882.94527882,179.616775,7.265928286083133,0.021494419572441255,33,
19:55:47.188,24.5362461976625,20.57778281342418,17.18004541580486,20.57778281342418,20.977444372968925,31.99919282691627,17.768208779732344,1.863083968217793,12.57037959030555,32.14653,316.350848,32.14653,1916,1.9,,0.5123187748052143,1.562196,18.413854,1.562196,58.91665910259964,179.65254,1882.9810438200002,179.65254,7.288753191693865,0.021494419572441255,33,
19:55:47.509,24.5362461976625,20.57778281342418,17.18004541580486,20.57778281342418,20.977444372968925,31.999636261595146,17.712567207353228,1.863083968217793,12.57612597930555,32.152276,316.356594,32.152276,1916,1.9,,0.5123187748052143,1.562196,18.413854,1.562196,58.91665910259964,179.65254,1882.9810438200002,179.65254,7.288753191693865,0.010734835608033027,33,
19:55:47.800,24.53229482113533,20.57728543698516,17.18006170356515,20.57728543698516,20.977444372968925,31.999636261595146,17.712567207353228,1.8660011143058168,12.57612597930555,32.152276,316.356594,32.152276,1919,1.9,,0.5126355308787024,1.562513,18.414171,1.562513,58.953086051050775,179.688995,1883.0174988200001,179.688995,7.300165644499232,0.010734835608033027,33,
19:55:48.111,24.53229482113533,20.57728543698516,17.18006170356515,20.57728543698516,20.977444372968925,32.00090944476027,18.756687620211082,1.8660011143058168,12.58196541916666,32.158115,316.362433,32.158115,1919,1.9,,0.5126355308787024,1.562513,18.414171,1.562513,58.953086051050775,179.688995,1883.0174988200001,179.688995,7.300165644499232,0.02292845259608529,35,
19:55:48.440,24.52833140896708,20.57679510427851,17.180079309274454,20.57679510427851,20.977444372968925,32.00090944476027,18.756687620211082,1.806685810516002,12.58196541916666,32.158115,316.362433,32.158115,1858,1.9,,0.5129564343119948,1.562834,18.414492,1.562834,58.9899899458794,179.72591,1883.0544138200003,179.72591,7.0681124374567865,0.02292845259608529,35,
19:55:48.809,24.52833140896708,20.57679510427851,17.180079309274454,20.57679510427851,20.977444372968925,32.00090899838591,17.7119894415181,1.806685810516002,12.588143765833328,32.164293,316.368611,32.164293,1858,1.9,,0.5129564343119948,1.562834,18.414492,1.562834,58.9899899458794,179.72591,1883.0544138200003,179.72591,7.0681124374567865,0.02292845259608529,32,
19:55:49.105,24.52526463503456,20.576587659533637,17.180119988218177,20.576587659533637,20.977444372968925,32.00090899838591,17.7119894415181,1.7094476075818792,12.588143765833328,32.164293,316.368611,32.164293,1758,1.8,,0.5132724948399151,1.56315,18.414808,1.56315,59.02633690659024,179.76225,1883.0907538200001,179.76225,6.68769734394458,0.02292845259608529,32,
19:55:49.429,24.52526463503456,20.576587659533637,17.180119988218177,20.576587659533637,20.977444372968925,32.000468798837765,18.134513080428036,1.7094476075818792,12.593509227749994,32.169658,316.37397599999997,32.169658,1758,1.8,,0.5132724948399151,1.56315,18.414808,1.56315,59.02633690659024,179.76225,1883.0907538200001,179.76225,6.68769734394458,0.02292845259608529,31,
19:55:49.732,24.52246309483441,20.576373569088933,17.180152901819348,20.576373569088933,20.977444372968925,32.000468798837765,18.134513080428036,1.594706528119614,12.593509227749994,32.169658,316.37397599999997,32.169658,1640,1.6,,0.5135499308959213,1.563427,18.415085,1.563427,59.058242053030945,179.794105,1883.12260882,179.794105,6.238807533600177,0.02292845259608529,31,
19:55:50.046,24.52246309483441,20.576373569088933,17.180152901819348,20.576373569088933,20.977444372968925,31.99872795683127,17.558089533261008,1.594706528119614,12.598306407083328,32.174455,316.378773,32.174455,1640,1.6,,0.5135499308959213,1.563427,18.415085,1.563427,59.058242053030945,179.794105,1883.12260882,179.794105,6.238807533600177,-0.05583698949342572,28,
19:55:50.354,24.51958572242453,20.576072643879865,17.180174562067574,20.576072643879865,20.977444372968925,31.99872795683127,17.558089533261008,1.4809378306866905,12.598306407083328,32.174455,316.378773,32.174455,1523,1.5,,0.5138058427945409,1.563683,18.415341,1.563683,59.087671921372205,179.823545,1883.1520488200001,179.823545,5.793721874190895,-0.05583698949342572,28,
19:55:50.648,24.51958572242453,20.576072643879865,17.180174562067574,20.576072643879865,20.977444372968925,31.996605027794647,18.231690379251418,1.4809378306866905,12.602822924333328,32.178972,316.38329,32.178972,1523,1.5,,0.5138058427945409,1.563683,18.415341,1.563683,59.087671921372205,179.823545,1883.1520488200001,179.823545,5.793721874190895,-0.08933614009039603,27,
19:55:50.959,24.5173000761507,20.575908537228685,17.180203407192376,20.575908537228685,20.977444372968925,31.996605027794647,18.231690379251418,1.380782481664544,12.602822924333328,32.178972,316.38329,32.178972,1420,1.4,,0.5140379603459181,1.563915,18.415573000000002,1.563915,59.11436543978058,179.850225,1883.17872882,179.850225,5.4018943278733245,-0.08933614009039603,27,
19:55:51.274,24.5173000761507,20.575908537228685,17.180203407192376,20.575908537228685,20.977444372968925,31.993515225046774,18.105675826551845,1.380782481664544,12.607173424333327,32.183323,316.38764100000003,32.183323,1420,1.4,,0.5140379603459181,1.563915,18.415573000000002,1.563915,59.11436543978058,179.850225,1883.17872882,179.850225,5.4018943278733245,-0.08045421286638539,25,
19:55:51.594,24.514471336494605,20.575572578624072,17.180218573063037,20.575572578624072,20.977444372968925,31.993515225046774,18.105675826551845,1.3409148184615536,12.607173424333327,32.183323,316.38764100000003,32.183323,1379,1.4,,0.5142747421016204,1.564152,18.41581,1.564152,59.14159534168635,179.87748,1883.2059838200003,179.87748,5.24592413953332,-0.08045421286638539,25,
19:55:51.904,24.514471336494605,20.575572578624072,17.180218573063037,20.575572578624072,20.977444372968925,31.99040786777257,18.643988160771297,1.3409148184615536,12.61155252016666,32.187702,316.39202,32.187702,1379,1.4,,0.5142747421016204,1.564152,18.41581,1.564152,59.14159534168635,179.87748,1883.2059838200003,179.87748,5.24592413953332,-0.0686768987205764,25,
19:55:52.199,24.512335564832295,20.575438753495806,17.18024831949422,20.575438753495806,20.977444372968925,31.99040786777257,18.643988160771297,1.3292462341094589,12.61155252016666,32.187702,316.39202,32.187702,1367,1.4,,0.5144981997660142,1.564375,18.416033,1.564375,59.167292973091634,179.90312500000002,1883.2316288200002,179.90312500000002,5.200274328311854,-0.0686768987205764,25,
19:55:52.527,24.512335564832295,20.575438753495806,17.18024831949422,20.575438753495806,20.977444372968925,31.98732560524123,18.807651553550564,1.3292462341094589,12.615900098638882,32.19205,316.396368,32.19205,1367,1.4,,0.5144981997660142,1.564375,18.416033,1.564375,59.167292973091634,179.90312500000002,1883.2316288200002,179.90312500000002,5.200274328311854,-0.034250695011627925,25,
19:55:52.812,24.51008167739809,20.575258852102774,17.180274516136777,20.575258852102774,20.977444372968925,31.98732560524123,18.807651553550564,1.3214671778747291,12.615900098638882,32.19205,316.396368,32.19205,1359,1.4,,0.5147228909592987,1.5646,18.416258,1.5646,59.19313246031935,179.929,1883.2575038200002,179.929,5.1698411208308785,-0.034250695011627925,25,
19:55:53.150,24.51008167739809,20.575258852102774,17.180274516136777,20.575258852102774,20.977444372968925,31.98337358074783,17.4048969093505,1.3214671778747291,12.619890791583327,32.196041,316.400359,32.196041,1359,1.4,,0.5147228909592987,1.5646,18.416258,1.5646,59.19313246031935,179.929,1883.2575038200002,179.929,5.1698411208308785,-0.04527913802759779,23,
19:55:53.440,24.506976598708626,20.574811416973624,17.180278528705205,20.574811416973624,20.977444372968925,31.98337358074783,17.4048969093505,1.3068814474346107,12.619890791583327,32.196041,316.400359,32.196041,1344,1.3,,0.5149509463459611,1.564828,18.416486,1.564828,59.21935882978552,179.95522000000003,1883.2837238200002,179.95522000000003,5.112778856804048,-0.04527913802759779,23,
19:55:53.756,24.506976598708626,20.574811416973624,17.180278528705205,20.574811416973624,20.977444372968925,31.980435030846415,19.129508685791382,1.3068814474346107,12.624043408944438,32.200194,316.404512,32.200194,1344,1.3,,0.5149509463459611,1.564828,18.416486,1.564828,59.21935882978552,179.95522000000003,1883.2837238200002,179.95522000000003,5.112778856804048,-0.04527913802759779,25,
19:55:54.066,24.504368713167153,20.574520207635278,17.180295068988976,20.574520207635278,20.977444372968925,31.980435030846415,19.129508685791382,1.29035095293581,12.624043408944438,32.200194,316.404512,32.200194,1327,1.3,,0.5151752145388282,1.565052,18.416710000000002,1.565052,59.245149671965244,179.98098000000002,1883.3094838200002,179.98098000000002,5.048108290906973,-0.04527913802759779,25,
19:55:54.356,24.504368713167153,20.574520207635278,17.180295068988976,20.574520207635278,20.977444372968925,31.976207046548975,17.049625103887852,1.29035095293581,12.627723890999993,32.203874,316.408192,32.203874,1327,1.3,,0.5151752145388282,1.565052,18.416710000000002,1.565052,59.245149671965244,179.98098000000002,1883.3094838200002,179.98098000000002,5.048108290906973,-0.04527913802759779,22,
19:55:54.603,24.50263891016736,20.574413236572816,17.180320441603165,20.574413236572816,20.977444372968925,31.976207046548975,17.049625103887852,1.2514556717621608,12.627723890999993,32.203874,316.408192,32.203874,1287,1.3,,0.5153617917358332,1.565239,18.416897,1.565239,59.26660604962082,180.002485,1883.3309888200001,180.002485,4.89594225350209,-0.04527913802759779,22,
19:55:54.914,24.50263891016736,20.574413236572816,17.180320441603165,20.574413236572816,20.977444372968925,31.972678249152185,18.37859743574773,1.2514556717621608,12.631296048472215,32.207446,316.411764,32.207446,1287,1.3,,0.5153617917358332,1.565239,18.416897,1.565239,59.26660604962082,180.002485,1883.3309888200001,180.002485,4.89594225350209,-0.04527913802759779,23,
19:55:55.210,24.500042190790893,20.574066443981526,17.180327822566174,20.574066443981526,20.977444372968925,31.972678249152185,18.37859743574773,1.1882508398549807,12.631296048472215,32.207446,316.411764,32.207446,1222,1.2,,0.5155622161834514,1.565439,18.417097000000002,1.565439,59.28965486109691,180.025485,1883.3539888200003,180.025485,4.648672442719157,-0.04527913802759779,23,
19:55:55.544,24.500042190790893,20.574066443981526,17.180327822566174,20.574066443981526,20.977444372968925,31.96780836326434,17.673036109583503,1.1882508398549807,12.634979772805549,32.21113,316.41544799999997,32.21113,1222,1.2,,0.5155622161834514,1.565439,18.417097000000002,1.565439,59.28965486109691,180.025485,1883.3539888200003,180.025485,4.648672442719157,-0.04527913802759779,21,
19:55:55.869,24.49741476610067,20.573712431617636,17.18033568758683,20.573712431617636,20.977444372968925,31.96780836326434,17.673036109583503,1.1240736259184598,12.634979772805549,32.21113,316.41544799999997,32.21113,1156,1.2,,0.5157678838131824,1.565645,18.417303,1.565645,59.313306638515975,180.049175,1883.3776788200003,180.049175,4.3975984810011015,-0.04527913802759779,21,
19:55:56.158,24.49741476610067,20.573712431617636,17.18033568758683,20.573712431617636,20.977444372968925,31.96266374310071,17.7924288399333,1.1240736259184598,12.63837928891666,32.21453,316.418848,32.21453,1156,1.2,,0.5157678838131824,1.565645,18.417303,1.565645,59.313306638515975,180.049175,1883.3776788200003,180.049175,4.3975984810011015,-0.04527913802759779,20,
19:55:56.459,24.496214996761886,20.573728979715916,17.180367311096578,20.573728979715916,20.977444372968925,31.96266374310071,17.7924288399333,0.9996087261627825,12.63837928891666,32.21453,316.418848,32.21453,1028,1,,0.5159319221597013,1.565809,18.417467000000002,1.565809,59.33217104836565,180.068035,1883.3965388200002,180.068035,3.910667161305476,-0.04527913802759779,20,
19:55:56.781,24.496214996761886,20.573728979715916,17.180367311096578,20.573728979715916,20.977444372968925,31.956548168897424,18.007045685862458,0.9996087261627825,12.64149803591666,32.217649,316.421967,32.217649,1028,1,,0.5159319221597013,1.565809,18.417467000000002,1.565809,59.33217104836565,180.068035,1883.3965388200002,180.068035,3.910667161305476,-0.04672066031118765,18,
19:55:57.086,24.494938494777745,20.573697462839164,17.180393005155224,20.573697462839164,20.977444372968925,31.956548168897424,18.007045685862458,0.8839600901397991,12.64149803591666,32.217649,316.421967,32.217649,974,1,,0.5160861309617819,1.565963,18.417621,1.565963,59.34990506060492,180.085745,1883.4142488200002,180.085745,3.4582268100882936,-0.04672066031118765,18,
19:55:57.386,24.494938494777745,20.573697462839164,17.180393005155224,20.573697462839164,20.977444372968925,31.95020249361976,19.23163747959643,0.8839600901397991,12.64435245916666,32.220503,316.424821,32.220503,974,1,,0.5160861309617819,1.565963,18.417621,1.565963,59.34990506060492,180.085745,1883.4142488200002,180.085745,3.4582268100882936,-0.06874562293647105,17,
19:55:57.690,24.493978398155793,20.573720068961112,17.180420168404865,20.573720068961112,20.977444372968925,31.95020249361976,19.23163747959643,0.8168009046466315,12.64435245916666,32.220503,316.424821,32.220503,900,0.9,,0.516222895832989,1.5661,18.417758,1.5661,59.36563302079373,180.10150000000002,1883.4300038200001,180.10150000000002,3.195486785502529,-0.06874562293647105,17,
19:55:57.999,24.493978398155793,20.573720068961112,17.180420168404865,20.573720068961112,20.977444372968925,31.94291194327481,18.364328338359734,0.8168009046466315,12.646906844999993,32.223057,316.427375,32.223057,900,0.9,,0.516222895832989,1.5661,18.417758,1.5661,59.36563302079373,180.10150000000002,1883.4300038200001,180.10150000000002,3.195486785502529,-0.06921840131982793,15,
19:55:58.303,24.492488144780747,20.57356426490005,17.180431975555944,20.57356426490005,20.977444372968925,31.94291194327481,18.364328338359734,0.7950195471893879,12.646906844999993,32.223057,316.427375,32.223057,876,0.9,,0.516358598205344,1.566236,18.417894,1.566236,59.381238793614564,180.11714,1883.4456438200002,180.11714,3.1102738045557947,-0.06921840131982793,15,
19:55:58.624,24.492488144780747,20.57356426490005,17.180431975555944,20.57356426490005,20.977444372968925,31.935470696081293,18.867460621602465,0.7950195471893879,12.649516298333326,32.225666,316.429984,32.225666,876,0.9,,0.516358598205344,1.566236,18.417894,1.566236,59.381238793614564,180.11714,1883.4456438200002,180.11714,3.1102738045557947,-0.05743613074136833,15,
19:55:58.922,24.49154376783917,20.573574946276786,17.18045609680085,20.573574946276786,20.977444372968925,31.935470696081293,18.867460621602465,0.7369359273034054,12.649516298333326,32.225666,316.429984,32.225666,812,0.8,,0.5164850537083708,1.566362,18.418020000000002,1.566362,59.39578117646265,180.13163,1883.4601338200002,180.13163,2.8830391886978375,-0.05743613074136833,15,
19:55:59.228,24.49154376783917,20.573574946276786,17.18045609680085,20.573574946276786,20.977444372968925,31.927454528276467,17.640610965419445,0.7369359273034054,12.651697111888883,32.227847,316.432165,32.227847,812,0.8,,0.5164850537083708,1.566362,18.418020000000002,1.566362,59.39578117646265,180.13163,1883.4601338200002,180.13163,2.8830391886978375,-0.057880516733707574,13,
19:55:59.528,24.490090379055374,20.573391203984468,17.180462576568534,20.573391203984468,20.977444372968925,31.927454528276467,17.640610965419445,0.7115243436032879,12.651697111888883,32.227847,316.432165,32.227847,784,0.8,,0.5166047538439865,1.566482,18.41814,1.566482,59.40954669205845,180.14543,1883.4739338200002,180.14543,2.783624044259981,-0.057880516733707574,13,
19:55:59.840,24.490090379055374,20.573391203984468,17.180462576568534,20.573391203984468,20.977444372968925,31.919374204084775,18.270632785613,0.7115243436032879,12.653897249583327,32.230047,316.434365,32.230047,784,0.8,,0.5166047538439865,1.566482,18.41814,1.566482,59.40954669205845,180.14543,1883.4739338200002,180.14543,2.783624044259981,-0.04616664117640023,13,
19:56:00.154,24.48792848750033,20.573022634121806,17.180456095915606,20.573022634121806,20.977444372968925,31.919374204084775,18.270632785613,0.7777759725357368,12.653897249583327,32.230047,316.434365,32.230047,857,0.9,,0.5167402075697177,1.566617,18.418275,1.566617,59.42512387051754,180.160955,1883.4894588200002,180.160955,3.042813527972964,-0.04616664117640023,13,
19:56:00.468,24.48792848750033,20.573022634121806,17.180456095915606,20.573022634121806,20.977444372968925,31.91105332166522,16.7143245086588,0.7777759725357368,12.656164852222217,32.232315,316.43663300000003,32.232315,857,0.9,,0.5167402075697177,1.566617,18.418275,1.566617,59.42512387051754,180.160955,1883.4894588200002,180.160955,3.042813527972964,-0.02294553194856152,13,
19:56:00.787,24.485666711385257,20.57263187590673,17.18044864338218,20.57263187590673,20.977444372968925,31.91105332166522,16.7143245086588,0.7986497734322617,12.656164852222217,32.232315,316.43663300000003,32.232315,880,0.9,,0.5168805489922559,1.566757,18.418415,1.566757,59.44126313410943,180.177055,1883.5055588200003,180.177055,3.1244759680469167,-0.02294553194856152,13,
19:56:01.093,24.485666711385257,20.57263187590673,17.18044864338218,20.57263187590673,20.977444372968925,31.901875373472553,13.7732462537698,0.7986497734322617,12.658080492749994,32.234231,316.438549,32.234231,880,0.9,,0.5168805489922559,1.566757,18.418415,1.566757,59.44126313410943,180.177055,1883.5055588200003,180.177055,3.1244759680469167,-0.04589531709615185,11,
19:56:01.393,24.483191261434133,20.572134702671793,17.180430474805124,20.572134702671793,20.977444372968925,31.901875373472553,13.7732462537698,0.7759608594143,12.658080492749994,32.234231,316.438549,32.234231,855,0.9,,0.5170110529132276,1.566888,18.418546,1.566888,59.45627108502117,180.19212000000002,1883.52062382,180.19212000000002,3.035712446227403,-0.04589531709615185,11,
19:56:01.703,24.483191261434133,20.572134702671793,17.180430474805124,20.572134702671793,20.977444372968925,31.89254612065615,12.88724795674367,0.7759608594143,12.659771331638883,32.235922,316.44024,32.235922,855,0.9,,0.5170110529132276,1.566888,18.418546,1.566888,59.45627108502117,180.19212000000002,1883.52062382,180.19212000000002,3.035712446227403,-0.03433398604169153,10,
19:56:02.034,24.47961405467352,20.571310240435274,17.18038703184716,20.571310240435274,20.977444372968925,31.89254612065615,12.88724795674367,0.8113555652823208,12.659771331638883,32.235922,316.44024,32.235922,894,0.9,,0.5171556750594255,1.567033,18.418691,1.567033,59.47290263183393,180.20879499999998,1883.5372988200002,180.20879499999998,3.1741835402658456,-0.03433398604169153,10,
19:56:02.333,24.47961405467352,20.571310240435274,17.18038703184716,20.571310240435274,20.977444372968925,31.881999174465236,9.860042060864284,0.8113555652823208,12.66117376652777,32.237324,316.441642,32.237324,894,0.9,,0.5171556750594255,1.567033,18.418691,1.567033,59.47290263183393,180.20879499999998,1883.5372988200002,180.20879499999998,3.1741835402658456,-0.05681342803083238,8,
19:56:02.642,24.47231633580802,20.569422138848743,17.18026540451405,20.569422138848743,20.977444372968925,31.881999174465236,9.860042060864284,1.252428053791502,12.66117376652777,32.237324,316.441642,32.237324,1288,1.3,,0.5173671994424931,1.567245,18.418903,1.567245,59.497227935886706,180.233175,1883.5616788200002,180.233175,4.899746404437213,-0.05681342803083238,8,
19:56:02.938,24.47231633580802,20.569422138848743,17.18026540451405,20.569422138848743,20.977444372968925,31.87150069179133,5.589143407326873,1.252428053791502,12.662347179833326,32.238497,316.442815,32.238497,1288,1.3,,0.5173671994424931,1.567245,18.418903,1.567245,59.497227935886706,180.233175,1883.5616788200002,180.233175,4.899746404437213,-0.06880472015263192,7,
19:56:03.259,24.46856579499426,20.568503839547983,17.180210629984316,20.568503839547983,20.977444372968925,31.87150069179133,5.589143407326873,0.7441963797891533,12.662347179833326,32.238497,316.442815,32.238497,820,0.8,,0.5174944574162074,1.567372,18.41903,1.567372,59.51186260286385,180.24778,1883.57628382,180.24778,2.9114435156800824,-0.06880472015263192,7,
