time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
09:24:00.286,,,,,,17.734396135047394,,,18.130035916177047,,,7.940908719944441,7.940894,35.062251,35.062251,,,,,,,,,,,,,,,,,,,,,,,,0.04945832106690414,37,
09:24:00.612,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,
09:24:01.067,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
09:24:01.313,13.613201083043462,13.613645714755942,13.27368420654132,13.27368420654132,13.596668468812897,,,,,2.0848414699022415,,,,,,,1533,1.5,,0.5833241330604892,0.583304,2.641486,2.641486,67.08227530195626,67.07996,69.15872382,69.15872382,8.156312424534427,,,,,,,,,,,,,
09:24:01.577,,,,,,17.752234440463397,,,19.186111067656192,,,7.955269597722219,7.955255,35.076612,35.076612,,,,,,,,,,,,,,,,,,,,,,,,0.04918862741213529,40,
09:24:01.871,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
09:24:02.335,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:02.570,13.632516841346144,13.632960373998982,13.277979856252362,13.277979856252362,13.60451189900495,,,,,0.6501246516685261,,,,,,,1043,1,,0.583551055927885,0.583531,2.641713,2.641713,67.10837143170677,67.106065,69.18482882,69.18482882,2.54341629828994,,,,,,,,,,,,,
09:24:02.891,,,,,,17.768706999633956,,,58.450329336803485,,,7.969134694666663,7.96912,35.090477,35.090477,,,,,,,,,,,,,,,,,,,,,,,,,38,
09:24:03.188,,,,,,,-0.7432500000000001,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,
09:24:03.634,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:03.853,13.651030917199588,13.651480501237677,13.282102109172174,13.282102109172174,13.613023927041146,,,,,0.6290223749944776,,,,,,,881,0.9,,0.5837753018803853,0.583755,2.641937,2.641937,67.13415971624431,67.131825,69.21058882000001,69.21058882000001,2.460860015758503,,,,,,,,,,,,,
09:24:04.177,,,,,,17.784823835700198,,,60.4112055637665,,,7.982722245944441,7.982708,35.104065,35.104065,,,,,,,,,,,,,,,,,,,,,,,,,38,
09:24:04.505,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,
09:24:04.949,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4.705882352941177,,,,
09:24:05.144,13.663908361976949,13.664364368990702,13.285012645791808,13.285012645791808,13.621607781541389,,,,,1.2388237718798327,,,,,,,1286,1.3,,0.5842195391296863,0.584199,2.642381,2.642381,67.18524699991391,67.182885,69.26164882,69.26164882,4.846523761284293,,,,,,,,,,,,,
09:24:05.451,,,,,,17.80072913019919,,,30.674258003894714,,,7.996152711555552,7.996138,35.117495,35.117495,,,,,,,,,,,,,,,,,,,,,,,,0.005484347371683658,38,
09:24:05.764,,,,,,,-0.6232500000000001,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,
09:24:06.226,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.490196078431373,,,,
09:24:06.562,13.673711341380015,13.674175134499166,13.287264126670864,13.287264126670864,13.630782395163427,,,,,1.429843574963124,,,,,,,1294,1.3,,0.5847829102079424,0.584762,2.642944,2.642944,67.25003467391338,67.24763,69.32639382,69.32639382,5.593831034145392,,,,,,,,,,,,,
09:24:06.911,,,,,,17.818934061145775,,,26.57633370907725,,,8.011550977611106,8.011536,35.132892999999996,35.132892999999996,,,,,,,,,,,,,,,,,,,,,,,,-0.010622025628580205,38,
09:24:07.220,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,
09:24:07.674,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.666666666666667,,,,
09:24:07.909,13.686364287639863,13.686838211929354,13.290153537242652,13.290153537242652,13.641404117326209,,,,,1.5624411244187462,,,,,,,1313,1.3,,0.5853673634017127,0.585346,2.643528,2.643528,67.31724679119696,67.31479,69.39355382000001,69.39355382000001,6.112578888934764,,,,,,,,,,,,,
09:24:08.213,,,,,,17.835185984006458,,,24.320916421178186,,,8.025320821222218,8.025306,35.146663000000004,35.146663000000004,,,,,,,,,,,,,,,,,,,,,,,,0,38,
09:24:08.523,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,
09:24:08.985,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.666666666666667,,,,
09:24:09.212,13.694645753842334,13.69510817443063,13.292084124378826,13.292084124378826,13.652902407938372,,,,,1.800606722864036,,,,,,,1324,1.3,,0.5860188693797017,0.585998,2.64418,2.64418,67.39216997866569,67.38977,69.46853382,69.46853382,7.044329843498749,,,,,,,,,,,,,
09:24:09.533,,,,,,17.853235473647945,,,22.21473434042066,,,8.03998978344444,8.039975,35.161332,35.161332,,,,,,,,,,,,,,,,,,,,,,,,0.010578163876362448,40,
09:24:09.849,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,
09:24:10.306,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.2745098039215685,,,,
09:24:10.533,13.704607033548502,13.705079077188474,13.29439388027332,13.29439388027332,13.664934900165735,,,,,1.7555575554207803,,,,,,,1347,1.3,,0.5866632851100922,0.586642,2.644824,2.644824,67.4662777876606,67.46383,69.54259382000001,69.54259382000001,6.868088585140823,,,,,,,,,,,,,
09:24:10.844,,,,,,17.87276875910286,,,23.92402337953155,,,8.055302620611107,8.055288,35.176645,35.176645,,,,,,,,,,,,,,,,,,,,,,,,0.02100698845635057,42,
09:24:11.161,,,,,,,-0.6232500000000001,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,
09:24:11.618,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:11.852,13.718153049941668,13.718624133356267,13.297483783876759,13.297483783876759,13.678065269144458,,,,,1.4652029214846232,,,,,,,1326,1.3,,0.5872002295998119,0.587179,2.645361,2.645361,67.52802640397837,67.525585,69.60434882000001,69.60434882000001,5.732163795422556,,,,,,,,,,,,,
09:24:12.158,,,,,,17.890641985705525,,,27.299972866195098,,,8.069876556166662,8.069862,35.191219000000004,35.191219000000004,,,,,,,,,,,,,,,,,,,,,,,,,40,
09:24:12.476,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
09:24:12.923,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:13.172,13.736328796172563,13.736800445304642,13.301565024786017,13.301565024786017,13.691042195567835,,,,,0.7747890144045811,,,,,,,1243,1.2,,0.5874842307513213,0.587463,2.645645,2.645645,67.56068653640195,67.558245,69.63700882,69.63700882,3.0311279566389233,,,,,,,,,,,,,
09:24:13.477,,,,,,17.906964555269493,,,49.04561021583751,,,8.083800669222217,8.083786,35.205143,35.205143,,,,,,,,,,,,,,,,,,,,,,,,,38,
09:24:13.936,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
09:24:14.400,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:14.627,13.753150235769603,13.75361926782667,13.305349443052167,13.305349443052167,13.703798584719934,,,,,0.7274165565648802,,,,,,,1167,1.2,,0.5877781112430247,0.587757,2.645939,2.645939,67.59448279294784,67.592055,69.67081882000001,69.67081882000001,2.8457975264663093,,,,,,,,,,,,,
09:24:14.911,,,,,,17.922113330994776,,,48.11548442790806,,,8.097816055611107,8.097801,35.219158,35.219158,,,,,,,,,,,,,,,,,,,,,,,,-0.026333290091797187,35,
09:24:15.222,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
09:24:15.663,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:15.889,13.771381344225507,13.771840672656493,13.309439006204794,13.309439006204794,13.717218936662022,,,,,0.6831607077935807,,,,,,,1096,1.1,,0.5880177052105677,0.587997,2.646179,2.646179,67.6220360992153,67.619655,69.69841882,69.69841882,2.672659887752421,,,,,,,,,,,,,
09:24:16.203,,,,,,17.934003747157302,,,48.30488583949863,,,8.109583762111107,8.109569,35.230926,35.230926,,,,,,,,,,,,,,,,,,,,,,,,-0.047571610439160965,33,
09:24:16.529,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:24:16.983,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:17.173,13.786851416057065,13.787305484102955,13.312910160434678,13.312910160434678,13.731349330211533,,,,,0.5431324067772976,,,,,,,893,0.9,,0.5882114427276818,0.588191,2.646373,2.646373,67.6443159136834,67.641965,69.72072882,69.72072882,2.124841462297218,,,,,,,,,,,,,
09:24:17.490,,,,,,17.941170991555293,,,49.71163506925651,,,8.119243497361108,8.119229,35.240586,35.240586,,,,,,,,,,,,,,,,,,,,,,,,-0.0690596424616537,27,
09:24:17.806,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:24:18.262,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:18.495,13.797578774614658,13.798028326031467,13.315337774728183,13.315337774728183,13.745243930749538,,,,,0.6610460053857968,,,,,,,862,0.9,,0.5884542230191299,0.588434,2.646616,2.646616,67.67223564719994,67.66991,69.74867382000001,69.74867382000001,2.5861427953895437,,,,,,,,,,,,,
09:24:18.796,,,,,,17.944426075634055,,,33.28058837169805,,,8.127234427805552,8.12722,35.248577,35.248577,,,,,,,,,,,,,,,,,,,,,,,,-0.08520818070660038,22,
09:24:19.085,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
09:24:19.540,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:19.776,13.80564403264593,13.806094766328783,13.317174635066348,13.317174635066348,13.759123052636156,,,,,0.6608344537399419,,,,,,,833,0.8,,0.5886892642304296,0.588669,2.646851,2.646851,67.6992653864994,67.696935,69.77569882,69.77569882,2.585315163484467,,,,,,,,,,,,,
09:24:20.090,,,,,,17.943678105347736,,,25.725050962143097,,,8.13333713597222,8.133323,35.25468,35.25468,,,,,,,,,,,,,,,,,,,,,,,,-0.09844115526875759,17,
09:24:20.407,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
09:24:20.843,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:21.079,13.810408881739342,13.810855006214895,13.318277806950274,13.318277806950274,13.772364315293654,,,,,0.6592478163960283,,,,,,,831,0.8,,0.5889280473604539,0.588908,2.64709,2.64709,67.72672544645219,67.72442,69.80318382,69.80318382,2.5791079241963883,,,,,,,,,,,,,
09:24:21.370,,,,,,17.93823737886056,,,16.685682874362374,,,8.137246964666664,8.137233,35.25859,35.25859,,,,,,,,,,,,,,,,,,,,,,,,-0.12059017515629858,11,
09:24:21.682,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
09:24:22.137,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:22.349,13.811374700683006,13.811818721887468,13.31853730472793,13.31853730472793,13.784039917096349,,,,,0.6862206512425566,,,,,,,865,0.9,,0.5891699516532745,0.58915,2.647332,2.647332,67.75454444012657,67.75224999999999,69.83101382,69.83101382,2.684630992093714,,,,,,,,,,,,,
09:24:22.654,,,,,,17.92886528940382,,,8.743543332797769,,,8.139385351499998,8.139371,35.260728,35.260728,,,,,,,,,,,,,,,,,,,,,,,,-0.11518831842203356,6,
09:24:22.977,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:24:23.448,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4.313725490196078,,,,
09:24:23.656,13.806790921397742,13.80724512298558,13.317584211396987,13.317584211396987,13.792869363404307,,,,,0.9654404909616068,,,,,,,1175,1.2,,0.5895204322161199,0.5895,2.647682,2.647682,67.79484970485379,67.7925,69.87126382000001,69.87126382000001,3.776994263236718,,,,,,,,,,,,,
09:24:23.960,,,,,,17.918533079937127,,,5.178983113728589,,,8.141200820388887,8.141186,35.262543,35.262543,,,,,,,,,,,,,,,,,,,,,,,,-0.09324292490140615,5,
09:24:24.235,,,,,,,-0.64325,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,
09:24:24.705,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.098039215686274,,,,
09:24:24.921,13.800674602239814,13.801123254556334,13.316293156349422,13.316293156349422,13.798826267602744,,,,,1.1175026806898811,,,,,,,1066,1.1,,0.5899132509846722,0.589893,2.648075,2.648075,67.8400238632373,67.837695,69.91645882,69.91645882,4.371891642863761,,,,,,,,,,,,,
09:24:25.235,,,,,,17.90924372151266,,,5.36911463719796,,,8.14332719022222,8.143312,35.264669,35.264669,,,,,,,,,,,,,,,,,,,,,,,,,6,
09:24:25.547,,,,,,,-0.51325,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,
09:24:26.014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.019607843137255,,,,
09:24:26.235,13.785984028994354,13.786427753963256,13.313159482312756,13.313159482312756,13.800657187575773,,,,,2.146210335740036,,,,,,,1515,1.5,,0.5906961137554901,0.590676,2.6488579999999997,2.6488579999999997,67.93005308188137,67.92774,70.00650382,70.00650382,8.396399572712589,,,,,,,,,,,,,
09:24:26.666,,,,,,17.900600351154125,,,3.727500453603731,,,8.146502866444441,8.146488,35.267845,35.267845,,,,,,,,,,,,,,,,,,,,,,,,,8,
09:24:26.917,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,
09:24:27.357,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.019607843137255,,,,
09:24:27.578,13.765005870216145,13.765447181260107,13.30867599827773,13.30867599827773,13.797917224433316,,,,,3.028805691101592,,,,,,,2017,2,,0.5918270535627836,0.591807,2.6499889999999997,2.6499889999999997,68.06011115972012,68.057805,70.13656882000001,70.13656882000001,11.849287270264666,,,,,,,,,,,,,
09:24:27.866,,,,,,17.896282866844036,,,3.9619576902061144,,,8.150501736777775,8.150487,35.271844,35.271844,,,,,,,,,,,,,,,,,,,,,,,,,12,
09:24:28.176,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,
09:24:28.653,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.411764705882353,,,,
09:24:28.872,13.745181188877552,13.745610099974366,13.304436516600067,13.304436516600067,13.791345367382755,,,,,3.1852877991450534,,,,,,,2444,2.4,,0.5929715748944125,0.592952,2.651134,2.651134,68.19173111285744,68.18948,70.26824382000001,70.26824382000001,12.461476245051351,,,,,,,,,,,,,
09:24:29.149,,,,,,17.894017421536148,,,4.709150615534983,,,8.155849414277775,8.155835,35.277192,35.277192,,,,,,,,,,,,,,,,,,,,,,,,0.054584841542961476,15,
09:24:29.475,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,
09:24:29.951,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.803921568627452,,,,
09:24:30.171,13.726064926233338,13.72650281823124,13.300358286183306,13.300358286183306,13.781368244462282,,,,,3.3696777247555634,,,,,,,2703,2.7,,0.5941870053878491,0.594167,2.652349,2.652349,68.33150561960264,68.329205,70.40796882000001,70.40796882000001,13.18284612517298,,,,,,,,,,,,,
09:24:30.468,,,,,,17.892494895566166,,,4.748228556830503,,,8.16171634983333,8.161702,35.283059,35.283059,,,,,,,,,,,,,,,,,,,,,,,,0.05413090259059216,16,
09:24:30.803,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:24:31.266,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3.1372549019607843,,,,
09:24:31.495,13.735938813582534,13.736377146492485,13.302570287695927,13.302570287695927,13.772054636477225,,,,,0,,,,,,,1619,1.6,,0.5941870053878491,0.594167,2.652349,2.652349,68.33150561960264,68.329205,70.40796882000001,70.40796882000001,0,,,,,,,,,,,,,
09:24:31.800,,,,,,17.888534707432086,,,,,,8.166520217805553,8.166506,35.287863,35.287863,,,,,,,,,,,,,,,,,,,,,,,,,13,
09:24:32.119,,,,,,,-0.43325,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,
09:24:32.546,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10.196078431372548,,,,
09:24:32.766,13.720885008527619,13.721322851156565,13.29935730327424,13.29935730327424,13.760742862784376,,,,,2.83634091472295,,,,,,,1726,1.7,,0.5951890284577132,0.595169,2.653351,2.653351,68.446738272637,68.444435,70.52319882,70.52319882,11.096326975909063,,,,,,,,,,,,,
09:24:33.069,,,,,,17.88784771909478,,,5.993637757632014,,,8.172525343138886,8.172511,35.293868,35.293868,,,,,,,,,,,,,,,,,,,,,,,,,17,
09:24:33.378,,,,,,,-0.40325000000000005,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,
09:24:33.838,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.411764705882353,,,,
09:24:34.076,13.705557938776638,13.705988699806966,13.296088274240855,13.296088274240855,13.748091803802588,,,,,3.033168943797353,,,,,,,1755,1.8,,0.5962927871777228,0.596273,2.654455,2.654455,68.57367052543813,68.57139500000001,70.65015882000002,70.65015882000002,11.866357178306876,,,,,,,,,,,,,
09:24:34.379,,,,,,17.889535393001424,,,6.593763938173899,,,8.179832335361109,8.179818,35.301175,35.301175,,,,,,,,,,,,,,,,,,,,,,,,,20,
09:24:34.691,,,,,,,-0.45325000000000004,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,
09:24:35.148,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.8431372549019605,,,,
09:24:35.390,13.692270332186954,13.692707383010953,13.293272208910565,13.293272208910565,13.734551215986775,,,,,3.0479303376576907,,,,,,,1921,1.9,,0.5974051152154408,0.597385,2.655567,2.655567,68.7015882497757,68.699275,70.77803882,70.77803882,11.924106672397745,,,,,,,,,,,,,
09:24:35.695,,,,,,17.89200831471135,,,6.889921249361076,,,8.187472366944442,8.187458,35.308814999999996,35.308814999999996,,,,,,,,,,,,,,,,,,,,,,,,,21,
09:24:35.986,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,
09:24:36.452,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.0588235294117645,,,,
09:24:36.676,13.685808840622657,13.686251828325462,13.291944720820265,13.291944720820265,13.722043005255035,,,,,2.351396543679697,,,,,,,1976,2,,0.598245413354169,0.598225,2.6564069999999997,2.6564069999999997,68.79822253572944,68.795875,70.87463882,70.87463882,9.199128624931525,,,,,,,,,,,,,
09:24:37.158,,,,,,17.895653880585144,,,9.356142016595903,,,8.196414361666665,8.1964,35.317757,35.317757,,,,,,,,,,,,,,,,,,,,,,,,0.04757466883377937,22,
09:24:37.464,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,
09:24:37.918,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4.313725490196078,,,,
09:24:38.148,13.683466639402129,13.683906501207884,13.291528220135536,13.291528220135536,13.711861329246178,,,,,1.848659168136843,,,,,,,2039,2,,0.5990013041040886,0.598981,2.6571629999999997,2.6571629999999997,68.8851499719702,68.882815,70.96157882,70.96157882,7.232320519080538,,,,,,,,,,,,,
09:24:38.459,,,,,,17.898890915405932,,,11.90051707701887,,,8.204367619555555,8.204353,35.32571,35.32571,,,,,,,,,,,,,,,,,,,,,,,,0.026276537359862715,22,
09:24:38.767,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
09:24:39.235,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:39.460,13.682526407388469,13.682975235280677,13.291409952272286,13.291409952272286,13.704036184533978,,,,,1.7084684256782068,,,,,,,2010,2,,0.5996237372599006,0.599603,2.657785,2.657785,68.95672978488857,68.954345,71.03310882000001,71.03310882000001,6.6838665905553665,,,,,,,,,,,,,
09:24:39.783,,,,,,17.901374795237615,,,12.291710917433946,,,8.212083754555556,8.212069,35.333426,35.333426,,,,,,,,,,,,,,,,,,,,,,,,,21,
09:24:40.075,,,,,,,-0.7332500000000001,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,
09:24:40.552,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
09:24:40.792,13.695394702154886,13.695843749947882,13.294313121640764,13.294313121640764,13.700207214279425,,,,,0,,,,,,,1260,1.3,,0.5996237372599006,0.599603,2.657785,2.657785,68.95672978488857,68.954345,71.03310882000001,71.03310882000001,0,,,,,,,,,,,,,
09:24:41.161,,,,,,17.904794484446917,,,,,,8.220511290277777,8.220497,35.341854,35.341854,,,,,,,,,,,,,,,,,,,,,,,,,22,
09:24:41.445,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,
09:24:41.925,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3.9215686274509802,,,,
09:24:42.142,13.699643294772684,13.700097661458056,13.295338148094924,13.295338148094924,13.695683384469936,,,,,1.1441921874392817,,,,,,,1262,1.3,,0.6000529439634711,0.600032,2.658214,2.658214,69.00608855579918,69.00368,71.08244382000001,71.08244382000001,4.476306275173928,,,,,,,,,,,,,
09:24:42.464,,,,,,17.908020523614876,,,19.227539080856957,,,8.228474503777777,8.22846,35.349817,35.349817,,,,,,,,,,,,,,,,,,,,,,,,,22,
09:24:42.770,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,
09:24:43.202,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3.9215686274509802,,,,
09:24:43.441,13.70156247060383,13.702019386241131,13.295847875154541,13.295847875154541,13.693273961944342,,,,,1.3779945331888104,,,,,,,1351,1.4,,0.6005500848119804,0.600529,2.658711,2.658711,69.06325975337774,69.060835,71.13959882,71.13959882,5.390987321695701,,,,,,,,,,,,,
09:24:43.766,,,,,,17.913601835464945,,,18.14230709765417,,,8.237521876694444,8.237507,35.358864,35.358864,,,,,,,,,,,,,,,,,,,,,,,,,25,
09:24:44.076,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:24:44.512,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:44.733,13.711984311296614,13.712449145375976,13.298235294560108,13.298235294560108,13.694075490311306,,,,,0.5638115801596358,,,,,,,927,0.9,,0.6007534496599419,0.600732,2.658914,2.658914,69.08664671089332,69.08418,71.16294382000001,71.16294382000001,2.2057424810185005,,,,,,,,,,,,,
09:24:45.043,,,,,,17.919054435659323,,,44.34105449363346,,,8.246374379472222,8.24636,35.367717,35.367717,,,,,,,,,,,,,,,,,,,,,,,,0.021538783697417338,25,
09:24:45.356,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:24:45.808,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:46.048,13.721195450142245,13.721658507689183,13.300354322950591,13.300354322950591,13.69768541084196,,,,,0.664880378966921,,,,,,,867,0.9,,0.6009953294110925,0.600974,2.659156,2.659156,69.11446288227563,69.11201,71.19077382,71.19077382,2.6011436236690653,,,,,,,,,,,,,
09:24:46.337,,,,,,17.925362407512424,,,39.104778577461296,,,8.255721718916666,8.255707,35.377064,35.377064,,,,,,,,,,,,,,,,,,,,,,,,0.02188838116203279,26,
09:24:46.679,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:24:47.166,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:47.400,13.73102925194538,13.731499407874601,13.302618705079254,13.302618705079254,13.703331455509742,,,,,0.6671810031155956,,,,,,,870,0.9,,0.6012456580956606,0.601224,2.6594059999999997,2.6594059999999997,69.14325068100096,69.14076,71.21952382,71.21952382,2.610144120636779,,,,,,,,,,,,,
09:24:47.706,,,,,,17.932839791686003,,,40.46877814853189,,,8.265976567916667,8.265962,35.387319,35.387319,,,,,,,,,,,,,,,,,,,,,,,,0.027018230038374346,27,
09:24:48.006,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:24:48.457,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:48.690,13.742602477466445,13.743070241942991,13.305274085348199,13.305274085348199,13.710716990773426,,,,,0.6694816272642701,,,,,,,873,0.9,,0.601485532414277,0.601464,2.659646,2.659646,69.17083622764186,69.16836,71.24712382000001,71.24712382000001,2.619144617604492,,,,,,,,,,,,,
09:24:48.987,,,,,,17.942166015414262,,,44.8107890915397,,,8.276672112083334,8.276658,35.398015,35.398015,,,,,,,,,,,,,,,,,,,,,,,,0.027128689388501968,30,
09:24:49.307,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:24:49.749,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:24:49.979,13.75496231147672,13.755433346462777,13.308109792799158,13.308109792799158,13.71976691823144,,,,,0.6610460053857968,,,,,,,862,0.9,,0.6017226310520336,0.601701,2.6598829999999998,2.6598829999999998,69.19810257098386,69.195615,71.27437882000001,71.27437882000001,2.5861427953895437,,,,,,,,,,,,,
09:24:50.269,,,,,,17.949142455351588,,,40.84435845617489,,,8.286272499833334,8.286258,35.407615,35.407615,,,,,,,,,,,,,,,,,,,,,,,,,27,
09:24:50.570,,,,,,,-0.7632500000000001,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,
09:24:51.044,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
