time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
09:11:57.904,15.763866604325967,15.762684219723889,16.86170685609714,15.762684219723889,7.75621194718076,-0.57325,17.03850009089427,0.3937742342124937,0.811793188638889,0.811794,285.016112,0.811794,848,0.8,1,0.05149708564624077,0.051501,16.903159,0.051501,5.922164849317689,5.9226149999999995,1709.25111882,5.9226149999999995,1.54052273294405,34,44,0,-0.03096697954698561,0,
09:11:58.345,15.763866604325967,15.762684219723889,16.86170685609714,15.762684219723889,7.75621194718076,-0.57325,17.03850009089427,0.3937742342124937,0.811793188638889,0.811794,285.016112,0.811794,848,0.8,1,0.05149708564624077,0.051501,16.903159,0.051501,5.922164849317689,5.9226149999999995,1709.25111882,5.9226149999999995,1.54052273294405,34,44,0,-0.03096697954698561,0,
09:11:58.589,15.724919799204727,15.723604950705997,16.861579170962433,15.723604950705997,7.75621194718076,-0.57325,17.03850009089427,0.4001944662920452,0.811793188638889,0.811794,285.016112,0.811794,901,0.9,1,0.05162463141337896,0.051629,16.903287,0.051629,5.936832612538581,5.937335,1709.2658388200002,5.937335,1.5656399514159638,34,44,0,-0.03096697954698561,0,
09:11:58.812,15.724919799204727,15.723604950705997,16.861579170962433,15.723604950705997,7.732661749292356,-0.57325,17.03850009089427,0.4001944662920452,0.811793188638889,0.811794,285.016112,0.811794,901,0.9,1,0.05162463141337896,0.051629,16.903287,0.051629,5.936832612538581,5.937335,1709.2658388200002,5.937335,1.5656399514159638,34,44,0,0,0,
09:11:59.046,15.724919799204727,15.723604950705997,16.861579170962433,15.723604950705997,7.732661749292356,-0.56325,17.03850009089427,0.4001944662920452,0.811793188638889,0.811794,285.016112,0.811794,901,0.9,1,0.05162463141337896,0.051629,16.903287,0.051629,5.936832612538581,5.937335,1709.2658388200002,5.937335,1.5656399514159638,34,45,0,0,0,
09:11:59.508,15.724919799204727,15.723604950705997,16.861579170962433,15.723604950705997,7.732661749292356,-0.56325,17.03850009089427,0.4001944662920452,0.811793188638889,0.811794,285.016112,0.811794,901,0.9,1,0.05162463141337896,0.051629,16.903287,0.051629,5.936832612538581,5.937335,1709.2658388200002,5.937335,1.5656399514159638,34,45,0,0,0,
09:11:59.723,15.689131532293475,15.687750014493592,16.861461462941936,15.687750014493592,7.732661749292356,-0.56325,17.03850009089427,0.37431164388328725,0.811793188638889,0.811794,285.016112,0.811794,824,0.8,1,0.05174239166571759,0.051747,16.903405,0.051747,5.950375041557523,5.9509050000000006,1709.27940882,5.9509050000000006,1.4643812278908281,34,45,0,0,0,
09:11:59.964,15.689131532293475,15.687750014493592,16.861461462941936,15.687750014493592,7.709246668030639,-0.56325,17.03850009089427,0.37431164388328725,0.811793188638889,0.811794,285.016112,0.811794,824,0.8,1,0.05174239166571759,0.051747,16.903405,0.051747,5.950375041557523,5.9509050000000006,1709.27940882,5.9509050000000006,1.4643812278908281,34,45,0,0,0,
09:12:00.192,15.689131532293475,15.687750014493592,16.861461462941936,15.687750014493592,7.709246668030639,-0.57325,17.03850009089427,0.37431164388328725,0.811793188638889,0.811794,285.016112,0.811794,824,0.8,1,0.05174239166571759,0.051747,16.903405,0.051747,5.950375041557523,5.9509050000000006,1709.27940882,5.9509050000000006,1.4643812278908281,34,44,0,0,0,
09:12:00.655,15.689131532293475,15.687750014493592,16.861461462941936,15.687750014493592,7.709246668030639,-0.57325,17.03850009089427,0.37431164388328725,0.811793188638889,0.811794,285.016112,0.811794,824,0.8,1,0.05174239166571759,0.051747,16.903405,0.051747,5.950375041557523,5.9509050000000006,1709.27940882,5.9509050000000006,1.4643812278908281,34,44,0,0,0,
09:12:00.895,15.650824066274051,15.649342637930369,16.861334779027246,15.649342637930369,7.709246668030639,-0.57325,17.03850009089427,0.3890902913116888,0.811793188638889,0.811794,285.016112,0.811794,876,0.9,1,0.05186903802645265,0.051874,16.903532000000002,0.051874,5.964939373042055,5.96551,1709.2940138200001,5.96551,1.5221982213544782,34,44,0,0,0,
09:12:01.131,15.650824066274051,15.649342637930369,16.861334779027246,15.649342637930369,7.685568422490024,-0.57325,17.03850009089427,0.3890902913116888,0.811793188638889,0.811794,285.016112,0.811794,876,0.9,1,0.05186903802645265,0.051874,16.903532000000002,0.051874,5.964939373042055,5.96551,1709.2940138200001,5.96551,1.5221982213544782,34,44,0,0,0,
09:12:01.331,15.650824066274051,15.649342637930369,16.861334779027246,15.649342637930369,7.685568422490024,-0.56325,17.03850009089427,0.3890902913116888,0.811793188638889,0.811794,285.016112,0.811794,876,0.9,1,0.05186903802645265,0.051874,16.903532000000002,0.051874,5.964939373042055,5.96551,1709.2940138200001,5.96551,1.5221982213544782,34,45,0,0,0,
09:12:01.776,15.650824066274051,15.649342637930369,16.861334779027246,15.649342637930369,7.685568422490024,-0.56325,17.03850009089427,0.3890902913116888,0.811793188638889,0.811794,285.016112,0.811794,876,0.9,1,0.05186903802645265,0.051874,16.903532000000002,0.051874,5.964939373042055,5.96551,1709.2940138200001,5.96551,1.5221982213544782,34,45,0,0,0,
09:12:02.002,15.614741779090396,15.61322460283879,16.86121507943964,15.61322460283879,7.685568422490024,-0.56325,17.03850009089427,0.3893022801067683,0.811793188638889,0.811794,285.016112,0.811794,857,0.9,1,0.05198889614210312,0.051994,16.903652,0.051994,5.978723056341859,5.97931,1709.30781382,5.97931,1.523027563473834,34,45,0,0,0,
09:12:02.243,15.614741779090396,15.61322460283879,16.86121507943964,15.61322460283879,7.663184209500013,-0.56325,17.03850009089427,0.3893022801067683,0.811793188638889,0.811794,285.016112,0.811794,857,0.9,1,0.05198889614210312,0.051994,16.903652,0.051994,5.978723056341859,5.97931,1709.30781382,5.97931,1.523027563473834,34,45,0,0,0,
09:12:02.463,15.614741779090396,15.61322460283879,16.86121507943964,15.61322460283879,7.663184209500013,-0.57325,17.03850009089427,0.3893022801067683,0.811793188638889,0.811794,285.016112,0.811794,857,0.9,1,0.05198889614210312,0.051994,16.903652,0.051994,5.978723056341859,5.97931,1709.30781382,5.97931,1.523027563473834,34,44,0,0,0,
09:12:02.936,15.614741779090396,15.61322460283879,16.86121507943964,15.61322460283879,7.663184209500013,-0.57325,17.03850009089427,0.3893022801067683,0.811793188638889,0.811794,285.016112,0.811794,857,0.9,1,0.05198889614210312,0.051994,16.903652,0.051994,5.978723056341859,5.97931,1709.30781382,5.97931,1.523027563473834,34,44,0,0,0,
09:12:03.162,15.578556376159806,15.576973999808116,16.861094384076264,15.576973999808116,7.663184209500013,-0.57325,17.03850009089427,0.37487694733683263,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.052109654388849104,0.052115,16.903773,0.052115,5.992610254717647,5.993225,1709.32172882,5.993225,1.4665928068757763,34,44,0,0,0,
09:12:03.404,15.578556376159806,15.576973999808116,16.861094384076264,15.576973999808116,7.639943171184841,-0.57325,17.03850009089427,0.37487694733683263,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.052109654388849104,0.052115,16.903773,0.052115,5.992610254717647,5.993225,1709.32172882,5.993225,1.4665928068757763,34,44,0,0,0,
09:12:03.619,15.578556376159806,15.576973999808116,16.861094384076264,15.576973999808116,7.639943171184841,-0.57325,17.03850009089427,0.37487694733683263,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.052109654388849104,0.052115,16.903773,0.052115,5.992610254717647,5.993225,1709.32172882,5.993225,1.4665928068757763,34,44,0,0,0,
09:12:04.078,15.578556376159806,15.576973999808116,16.861094384076264,15.576973999808116,7.639943171184841,-0.57325,17.03850009089427,0.37487694733683263,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.052109654388849104,0.052115,16.903773,0.052115,5.992610254717647,5.993225,1709.32172882,5.993225,1.4665928068757763,34,44,0,0,0,
09:12:04.310,15.542056580795744,15.54059383195819,16.86097269297993,15.54059383195819,7.639943171184841,-0.57325,17.03850009089427,0.3837602873211178,0.811793188638889,0.811794,285.016112,0.811794,864,0.9,1,0.05223203148301277,0.052237,16.903895000000002,0.052237,6.006683620546468,6.007255,1709.3357588200001,6.007255,1.501346190924965,34,44,0,0,0,
09:12:04.537,15.542056580795744,15.54059383195819,16.86097269297993,15.54059383195819,7.617322022622453,-0.57325,17.03850009089427,0.3837602873211178,0.811793188638889,0.811794,285.016112,0.811794,864,0.9,1,0.05223203148301277,0.052237,16.903895000000002,0.052237,6.006683620546468,6.007255,1709.3357588200001,6.007255,1.501346190924965,34,44,0,0,0,
09:12:04.778,15.542056580795744,15.54059383195819,16.86097269297993,15.54059383195819,7.617322022622453,-0.57325,17.03850009089427,0.3837602873211178,0.811793188638889,0.811794,285.016112,0.811794,864,0.9,1,0.05223203148301277,0.052237,16.903895000000002,0.052237,6.006683620546468,6.007255,1709.3357588200001,6.007255,1.501346190924965,34,44,0,0,0,
09:12:05.217,15.542056580795744,15.54059383195819,16.86097269297993,15.54059383195819,7.617322022622453,-0.57325,17.03850009089427,0.3837602873211178,0.811793188638889,0.811794,285.016112,0.811794,864,0.9,1,0.05223203148301277,0.052237,16.903895000000002,0.052237,6.006683620546468,6.007255,1709.3357588200001,6.007255,1.501346190924965,34,44,0,0,0,
09:12:05.447,15.507507762276187,15.506160105438084,16.860856988320702,15.506160105438084,7.617322022622453,-0.57325,17.03850009089427,0.368658609347833,0.811793188638889,0.811794,285.016112,0.811794,830,0.8,1,0.052348398020065495,0.052353,16.904011,0.052353,6.020065772307532,6.020594999999999,1709.34909882,6.020594999999999,1.4422654380413438,34,44,0,0,0,
09:12:05.678,15.507507762276187,15.506160105438084,16.860856988320702,15.506160105438084,7.594788602968465,-0.57325,17.03850009089427,0.368658609347833,0.811793188638889,0.811794,285.016112,0.811794,830,0.8,1,0.052348398020065495,0.052353,16.904011,0.052353,6.020065772307532,6.020594999999999,1709.34909882,6.020594999999999,1.4422654380413438,34,44,0,0,0,
09:12:05.917,15.507507762276187,15.506160105438084,16.860856988320702,15.506160105438084,7.594788602968465,-0.57325,17.03850009089427,0.368658609347833,0.811793188638889,0.811794,285.016112,0.811794,830,0.8,1,0.052348398020065495,0.052353,16.904011,0.052353,6.020065772307532,6.020594999999999,1709.34909882,6.020594999999999,1.4422654380413438,34,44,0,0,0,
09:12:06.365,15.507507762276187,15.506160105438084,16.860856988320702,15.506160105438084,7.594788602968465,-0.57325,17.03850009089427,0.368658609347833,0.811793188638889,0.811794,285.016112,0.811794,830,0.8,1,0.052348398020065495,0.052353,16.904011,0.052353,6.020065772307532,6.020594999999999,1709.34909882,6.020594999999999,1.4422654380413438,34,44,0,0,0,
09:12:06.587,15.470809870118043,15.469519980181794,16.860733305785832,15.469519980181794,7.594788602968465,-0.57325,17.03850009089427,0.3921994603061886,0.811793188638889,0.811794,285.016112,0.811794,883,0.9,1,0.05247257224761532,0.052477,16.904135,0.052477,6.034345808475762,6.034855,1709.3633588200003,6.034855,1.5343619057716942,34,44,0,0,0,
09:12:06.827,15.470809870118043,15.469519980181794,16.860733305785832,15.469519980181794,7.572167083559056,-0.57325,17.03850009089427,0.3921994603061886,0.811793188638889,0.811794,285.016112,0.811794,883,0.9,1,0.05247257224761532,0.052477,16.904135,0.052477,6.034345808475762,6.034855,1709.3633588200003,6.034855,1.5343619057716942,34,44,0,0,0,
09:12:07.064,15.470809870118043,15.469519980181794,16.860733305785832,15.469519980181794,7.572167083559056,-0.57325,17.03850009089427,0.3921994603061886,0.811793188638889,0.811794,285.016112,0.811794,883,0.9,1,0.05247257224761532,0.052477,16.904135,0.052477,6.034345808475762,6.034855,1709.3633588200003,6.034855,1.5343619057716942,34,44,0,0,0,
09:12:07.523,15.470809870118043,15.469519980181794,16.860733305785832,15.469519980181794,7.572167083559056,-0.57325,17.03850009089427,0.3921994603061886,0.811793188638889,0.811794,285.016112,0.811794,883,0.9,1,0.05247257224761532,0.052477,16.904135,0.052477,6.034345808475762,6.034855,1709.3633588200003,6.034855,1.5343619057716942,34,44,0,0,0,
09:12:07.753,15.435722392887513,15.434519735341091,16.86061461215621,15.434519735341091,7.572167083559056,-0.57325,17.03850009089427,0.3682144423486188,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05259184947592397,0.052596,16.904254,0.052596,6.048062689731257,6.04854,1709.3770438200002,6.04854,1.4405277688388838,34,44,0,0,0,
09:12:07.973,15.435722392887513,15.434519735341091,16.86061461215621,15.434519735341091,7.549752021691577,-0.57325,17.03850009089427,0.3682144423486188,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05259184947592397,0.052596,16.904254,0.052596,6.048062689731257,6.04854,1709.3770438200002,6.04854,1.4405277688388838,34,44,0,0,0,
09:12:08.197,15.435722392887513,15.434519735341091,16.86061461215621,15.434519735341091,7.549752021691577,-0.56325,17.03850009089427,0.3682144423486188,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05259184947592397,0.052596,16.904254,0.052596,6.048062689731257,6.04854,1709.3770438200002,6.04854,1.4405277688388838,34,45,0,0,0,
09:12:08.647,15.435722392887513,15.434519735341091,16.86061461215621,15.434519735341091,7.549752021691577,-0.56325,17.03850009089427,0.3682144423486188,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05259184947592397,0.052596,16.904254,0.052596,6.048062689731257,6.04854,1709.3770438200002,6.04854,1.4405277688388838,34,45,0,0,0,
09:12:08.884,15.399522109670569,15.398216995447648,16.860490933177193,15.398216995447648,7.549752021691577,-0.56325,17.03850009089427,0.3929363737367031,0.811793188638889,0.811794,285.016112,0.811794,865,0.9,1,0.05271547927640563,0.05272,16.904378,0.05272,6.062280116786647,6.0628,1709.39130382,6.0628,1.5372448569485018,34,45,0,0,0,
09:12:09.108,15.399522109670569,15.398216995447648,16.860490933177193,15.398216995447648,7.527683599483351,-0.56325,17.03850009089427,0.3929363737367031,0.811793188638889,0.811794,285.016112,0.811794,865,0.9,1,0.05271547927640563,0.05272,16.904378,0.05272,6.062280116786647,6.0628,1709.39130382,6.0628,1.5372448569485018,34,45,0,0,0,
09:12:09.342,15.399522109670569,15.398216995447648,16.860490933177193,15.398216995447648,7.527683599483351,-0.56325,17.03850009089427,0.3929363737367031,0.811793188638889,0.811794,285.016112,0.811794,865,0.9,1,0.05271547927640563,0.05272,16.904378,0.05272,6.062280116786647,6.0628,1709.39130382,6.0628,1.5372448569485018,34,45,0,0,0,
09:12:09.790,15.399522109670569,15.398216995447648,16.860490933177193,15.398216995447648,7.527683599483351,-0.56325,17.03850009089427,0.3929363737367031,0.811793188638889,0.811794,285.016112,0.811794,865,0.9,1,0.05271547927640563,0.05272,16.904378,0.05272,6.062280116786647,6.0628,1709.39130382,6.0628,1.5372448569485018,34,45,0,0,0,
09:12:09.999,15.36491806208941,15.363538295577131,16.860372242959965,15.363538295577131,7.527683599483351,-0.56325,17.03850009089427,0.38339687795812427,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.05283420226248163,0.052839,16.904497,0.052839,6.075933260185388,6.076485,1709.4049888200002,6.076485,1.4999244615774978,34,45,0,0,0,
09:12:10.239,15.36491806208941,15.363538295577131,16.860372242959965,15.363538295577131,7.505812751361894,-0.56325,17.03850009089427,0.38339687795812427,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.05283420226248163,0.052839,16.904497,0.052839,6.075933260185388,6.076485,1709.4049888200002,6.076485,1.4999244615774978,34,45,0,0,0,
09:12:10.470,15.36491806208941,15.363538295577131,16.860372242959965,15.363538295577131,7.505812751361894,-0.57325,17.03850009089427,0.38339687795812427,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.05283420226248163,0.052839,16.904497,0.052839,6.075933260185388,6.076485,1709.4049888200002,6.076485,1.4999244615774978,34,44,0,0,0,
09:12:10.935,15.36491806208941,15.363538295577131,16.860372242959965,15.363538295577131,7.505812751361894,-0.57325,17.03850009089427,0.38339687795812427,0.811793188638889,0.811794,285.016112,0.811794,844,0.8,1,0.05283420226248163,0.052839,16.904497,0.052839,6.075933260185388,6.076485,1709.4049888200002,6.076485,1.4999244615774978,34,44,0,0,0,
09:12:11.163,15.32936463677605,15.327857709301009,16.86024956491184,15.327857709301009,7.505812751361894,-0.57325,17.03850009089427,0.37931861732897515,0.811793188638889,0.811794,285.016112,0.811794,854,0.9,1,0.052956740730881253,0.052962,16.90462,0.052962,6.090025184051344,6.09063,1709.41913382,6.09063,1.48396949890037,34,44,0,0,0,
09:12:11.398,15.32936463677605,15.327857709301009,16.86024956491184,15.327857709301009,7.48353536858964,-0.57325,17.03850009089427,0.37931861732897515,0.811793188638889,0.811794,285.016112,0.811794,854,0.9,1,0.052956740730881253,0.052962,16.90462,0.052962,6.090025184051344,6.09063,1709.41913382,6.09063,1.48396949890037,34,44,0,0,0,
09:12:11.630,15.32936463677605,15.327857709301009,16.86024956491184,15.327857709301009,7.48353536858964,-0.56325,17.03850009089427,0.37931861732897515,0.811793188638889,0.811794,285.016112,0.811794,854,0.9,1,0.052956740730881253,0.052962,16.90462,0.052962,6.090025184051344,6.09063,1709.41913382,6.09063,1.48396949890037,34,45,0,0,0,
09:12:12.095,15.32936463677605,15.327857709301009,16.86024956491184,15.327857709301009,7.48353536858964,-0.56325,17.03850009089427,0.37931861732897515,0.811793188638889,0.811794,285.016112,0.811794,854,0.9,1,0.052956740730881253,0.052962,16.90462,0.052962,6.090025184051344,6.09063,1709.41913382,6.09063,1.48396949890037,34,45,0,0,0,
09:12:12.315,15.293283030460485,15.291766345809709,16.860124893927708,15.291766345809709,7.48353536858964,-0.56325,17.03850009089427,0.3906650652179939,0.811793188638889,0.811794,285.016112,0.811794,860,0.9,1,0.053081682136006725,0.053087,16.904745000000002,0.053087,6.104393445640773,6.105005,1709.43350882,6.105005,1.5283590485268344,34,45,0,0,0,
09:12:12.551,15.293283030460485,15.291766345809709,16.860124893927708,15.291766345809709,7.461504214671438,-0.56325,17.03850009089427,0.3906650652179939,0.811793188638889,0.811794,285.016112,0.811794,860,0.9,1,0.053081682136006725,0.053087,16.904745000000002,0.053087,6.104393445640773,6.105005,1709.43350882,6.105005,1.5283590485268344,34,45,0,0,0,
09:12:12.798,15.293283030460485,15.291766345809709,16.860124893927708,15.291766345809709,7.461504214671438,-0.56325,17.03850009089427,0.3906650652179939,0.811793188638889,0.811794,285.016112,0.811794,860,0.9,1,0.053081682136006725,0.053087,16.904745000000002,0.053087,6.104393445640773,6.105005,1709.43350882,6.105005,1.5283590485268344,34,45,0,0,0,
09:12:13.247,15.293283030460485,15.291766345809709,16.860124893927708,15.291766345809709,7.461504214671438,-0.56325,17.03850009089427,0.3906650652179939,0.811793188638889,0.811794,285.016112,0.811794,860,0.9,1,0.053081682136006725,0.053087,16.904745000000002,0.053087,6.104393445640773,6.105005,1709.43350882,6.105005,1.5283590485268344,34,45,0,0,0,
09:12:13.469,15.257745124005899,15.256131251057111,16.860001222133103,15.256131251057111,7.461504214671438,-0.56325,17.03850009089427,0.38521392477309163,0.811793188638889,0.811794,285.016112,0.811794,848,0.8,1,0.05320531848193266,0.053211,16.904869,0.053211,6.118611625422256,6.119265,1709.4477688200002,6.119265,1.507033108314832,34,45,0,0,0,
09:12:13.686,15.257745124005899,15.256131251057111,16.860001222133103,15.256131251057111,7.4399136915011805,-0.56325,17.03850009089427,0.38521392477309163,0.811793188638889,0.811794,285.016112,0.811794,848,0.8,1,0.05320531848193266,0.053211,16.904869,0.053211,6.118611625422256,6.119265,1709.4477688200002,6.119265,1.507033108314832,34,45,0,0,0,
09:12:13.932,15.257745124005899,15.256131251057111,16.860001222133103,15.256131251057111,7.4399136915011805,-0.57325,17.03850009089427,0.38521392477309163,0.811793188638889,0.811794,285.016112,0.811794,848,0.8,1,0.05320531848193266,0.053211,16.904869,0.053211,6.118611625422256,6.119265,1709.4477688200002,6.119265,1.507033108314832,34,44,0,0,0,
09:12:14.394,15.257745124005899,15.256131251057111,16.860001222133103,15.256131251057111,7.4399136915011805,-0.57325,17.03850009089427,0.38521392477309163,0.811793188638889,0.811794,285.016112,0.811794,848,0.8,1,0.05320531848193266,0.053211,16.904869,0.053211,6.118611625422256,6.119265,1709.4477688200002,6.119265,1.507033108314832,34,44,0,0,0,
09:12:14.616,15.224271000905242,15.2226597659766,16.859884533474325,15.2226597659766,7.4399136915011805,-0.57325,17.03850009089427,0.36732610835019025,0.811793188638889,0.811794,285.016112,0.811794,827,0.8,1,0.053322302827545534,0.053328,16.904986,0.053328,6.1320648251677365,6.13272,1709.4612238200002,6.13272,1.4370524304339647,34,44,0,0,0,
09:12:14.858,15.224271000905242,15.2226597659766,16.859884533474325,15.2226597659766,7.417829665572807,-0.57325,17.03850009089427,0.36732610835019025,0.811793188638889,0.811794,285.016112,0.811794,827,0.8,1,0.053322302827545534,0.053328,16.904986,0.053328,6.1320648251677365,6.13272,1709.4612238200002,6.13272,1.4370524304339647,34,44,0,0,0,
09:12:15.080,15.224271000905242,15.2226597659766,16.859884533474325,15.2226597659766,7.417829665572807,-0.56325,17.03850009089427,0.36732610835019025,0.811793188638889,0.811794,285.016112,0.811794,827,0.8,1,0.053322302827545534,0.053328,16.904986,0.053328,6.1320648251677365,6.13272,1709.4612238200002,6.13272,1.4370524304339647,34,45,0,0,0,
09:12:15.528,15.224271000905242,15.2226597659766,16.859884533474325,15.2226597659766,7.417829665572807,-0.56325,17.03850009089427,0.36732610835019025,0.811793188638889,0.811794,285.016112,0.811794,827,0.8,1,0.053322302827545534,0.053328,16.904986,0.053328,6.1320648251677365,6.13272,1709.4612238200002,6.13272,1.4370524304339647,34,45,0,0,0,
09:12:15.748,15.1905645875737,15.189050630542978,16.85976684911255,15.189050630542978,7.417829665572807,-0.56325,17.03850009089427,0.37658295240199646,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05344061992948954,0.053446,16.905104,0.053446,6.145671291891297,6.1462900000000005,1709.47479382,6.1462900000000005,1.473267036312495,34,45,0,0,0,
09:12:15.996,15.1905645875737,15.189050630542978,16.85976684911255,15.189050630542978,7.39643055159338,-0.56325,17.03850009089427,0.37658295240199646,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05344061992948954,0.053446,16.905104,0.053446,6.145671291891297,6.1462900000000005,1709.47479382,6.1462900000000005,1.473267036312495,34,45,0,0,0,
09:12:16.217,15.1905645875737,15.189050630542978,16.85976684911255,15.189050630542978,7.39643055159338,-0.57325,17.03850009089427,0.37658295240199646,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05344061992948954,0.053446,16.905104,0.053446,6.145671291891297,6.1462900000000005,1709.47479382,6.1462900000000005,1.473267036312495,34,44,0,0,0,
09:12:16.680,15.1905645875737,15.189050630542978,16.85976684911255,15.189050630542978,7.39643055159338,-0.57325,17.03850009089427,0.37658295240199646,0.811793188638889,0.811794,285.016112,0.811794,829,0.8,1,0.05344061992948954,0.053446,16.905104,0.053446,6.145671291891297,6.1462900000000005,1709.47479382,6.1462900000000005,1.473267036312495,34,44,0,0,0,
09:12:16.901,15.156243599460778,15.154740791905464,16.859646174481558,15.154740791905464,7.39643055159338,-0.57325,17.03850009089427,0.3775419493321181,0.811793188638889,0.811794,285.016112,0.811794,850,0.8,1,0.05356163506554953,0.053567,16.905225,0.053567,6.1595880325381955,6.1602049999999995,1709.48870882,6.1602049999999995,1.4770188220905327,34,44,0,0,0,
09:12:17.117,15.156243599460778,15.154740791905464,16.859646174481558,15.154740791905464,7.3755166053307954,-0.57325,17.03850009089427,0.3775419493321181,0.811793188638889,0.811794,285.016112,0.811794,850,0.8,1,0.05356163506554953,0.053567,16.905225,0.053567,6.1595880325381955,6.1602049999999995,1709.48870882,6.1602049999999995,1.4770188220905327,34,44,0,0,0,
09:12:17.404,15.156243599460778,15.154740791905464,16.859646174481558,15.154740791905464,7.3755166053307954,-0.57325,17.03850009089427,0.3775419493321181,0.811793188638889,0.811794,285.016112,0.811794,850,0.8,1,0.05356163506554953,0.053567,16.905225,0.053567,6.1595880325381955,6.1602049999999995,1709.48870882,6.1602049999999995,1.4770188220905327,34,44,0,0,0,
09:12:17.821,15.156243599460778,15.154740791905464,16.859646174481558,15.154740791905464,7.3755166053307954,-0.57325,17.03850009089427,0.3775419493321181,0.811793188638889,0.811794,285.016112,0.811794,850,0.8,1,0.05356163506554953,0.053567,16.905225,0.053567,6.1595880325381955,6.1602049999999995,1709.48870882,6.1602049999999995,1.4770188220905327,34,44,0,0,0,
09:12:18.044,15.121947045938034,15.120585605721947,16.859525501578023,15.120585605721947,7.3755166053307954,-0.57325,17.03850009089427,0.38287195332268925,0.811793188638889,0.811794,285.016112,0.811794,862,0.9,1,0.053683112774617736,0.053688,16.905346,0.053688,6.17355796908104,6.17412,1709.50262382,6.17412,1.4978708525200457,34,44,0,0,0,
09:12:18.265,15.121947045938034,15.120585605721947,16.859525501578023,15.120585605721947,7.35423384084144,-0.57325,17.03850009089427,0.38287195332268925,0.811793188638889,0.811794,285.016112,0.811794,862,0.9,1,0.053683112774617736,0.053688,16.905346,0.053688,6.17355796908104,6.17412,1709.50262382,6.17412,1.4978708525200457,34,44,0,0,0,
09:12:18.511,15.121947045938034,15.120585605721947,16.859525501578023,15.120585605721947,7.35423384084144,-0.56325,17.03850009089427,0.38287195332268925,0.811793188638889,0.811794,285.016112,0.811794,862,0.9,1,0.053683112774617736,0.053688,16.905346,0.053688,6.17355796908104,6.17412,1709.50262382,6.17412,1.4978708525200457,34,45,0,0,0,
09:12:18.953,15.121947045938034,15.120585605721947,16.859525501578023,15.120585605721947,7.35423384084144,-0.56325,17.03850009089427,0.38287195332268925,0.811793188638889,0.811794,285.016112,0.811794,862,0.9,1,0.053683112774617736,0.053688,16.905346,0.053688,6.17355796908104,6.17412,1709.50262382,6.17412,1.4978708525200457,34,45,0,0,0,
09:12:19.189,15.087958583135526,15.086584028694082,16.859404830401907,15.086584028694082,7.35423384084144,-0.56325,17.03850009089427,0.37976278432818944,0.811793188638889,0.811794,285.016112,0.811794,836,0.8,1,0.05380404407699435,0.053809,16.905467,0.053809,6.18746506885435,6.188035,1709.51653882,6.188035,1.48570716810283,34,45,0,0,0,
09:12:19.416,15.087958583135526,15.086584028694082,16.859404830401907,15.086584028694082,7.332987045716588,-0.56325,17.03850009089427,0.37976278432818944,0.811793188638889,0.811794,285.016112,0.811794,836,0.8,1,0.05380404407699435,0.053809,16.905467,0.053809,6.18746506885435,6.188035,1709.51653882,6.188035,1.48570716810283,34,45,0,0,0,
09:12:19.651,15.087958583135526,15.086584028694082,16.859404830401907,15.086584028694082,7.332987045716588,-0.57325,17.03850009089427,0.37976278432818944,0.811793188638889,0.811794,285.016112,0.811794,836,0.8,1,0.05380404407699435,0.053809,16.905467,0.053809,6.18746506885435,6.188035,1709.51653882,6.188035,1.48570716810283,34,44,0,0,0,
