time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","OBD Module Voltage (V)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
20:53:20.656,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,23,,,,,
20:53:21.117,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:21.344,9.963940329033635,9.96422104413465,9.96422104413465,9.96422104413465,9.867215863723697,,,,0.9698960654165999,,,,,,1020,1,,0.32086787358339836,0.320859,0.320859,0.320859,0.3240765523192323,0.32406759,0.32406759,0.32406759,3.794425352271705,,,,,,,
20:53:21.582,,,,,,12.927487376352298,,30.93114929496501,,3.206739430055556,3.206741,3.206741,3.206741,,,,,,,,,,,,,,,,,,-0.03697107290957914,30,
20:53:21.802,,,,,,,-0.7632500000000001,,,,,,,,,,,,,,,,,,,,,25,,,,,
20:53:22.256,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:22.488,9.985032155904756,9.985305748787157,9.985305748787157,9.985305748787157,9.890972452627018,,,,0.9029211452983179,,,,,,936,0.9,,0.3211546422671474,0.321146,0.321146,0.321146,0.32436618868981887,0.32435746,0.32435746,0.32435746,3.5324062102989773,,,,,,,
20:53:22.739,,,,,,12.946960041550925,,31.010459934182872,,3.215724237277778,3.215726,3.215726,3.215726,,,,,,,,,,,,,,,,,,-0.04288975012669576,28,
20:53:22.949,,,,,,,-0.7332500000000001,,,,,,,,,,,,,,,,,,,,,28,,,,,
20:53:23.418,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:23.660,10.002929655724893,10.003191588639687,10.003191588639687,10.003191588639687,9.914395145238723,,,,0.9929045688383041,,,,,,919,0.9,,0.3214782416706639,0.32147,0.32147,0.32147,0.32469302408737055,0.3246847,0.3246847,0.3246847,3.8844391710860378,,,,,,,
20:53:23.869,,,,,,12.964704143370346,,27.192945674114412,,3.224202506527778,3.224204,3.224204,3.224204,,,,,,,,,,,,,,,,,,-0.03693563666408111,27,
20:53:24.088,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,29,,,,,
20:53:24.549,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:24.800,10.018998015914894,10.019247920298568,10.019247920298568,10.019247920298568,9.936968672439962,,,,1.0440315140314784,,,,,,933,0.9,,0.3218088776348916,0.321801,0.321801,0.321801,0.3250269664112405,0.32501901,0.32501901,0.32501901,4.084457898805961,,,,,,,
20:53:25.009,,,,,,12.982546566534902,,25.861288320446164,,3.232749397777778,3.232751,3.232751,3.232751,,,,,,,,,,,,,,,,,,-0.030919175254017325,27,
20:53:25.266,,,,,,,-0.7432500000000001,,,,,,,,,,,,,,,,,,,,,27,,,,,
20:53:25.699,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:25.939,10.035766602588504,10.036015087779209,10.036015087779209,10.036015087779209,9.958476349226682,,,,0.9918241503738446,,,,,,952,1,,0.32212281590366615,0.322115,0.322115,0.322115,0.3253440440627028,0.32533615,0.32533615,0.32533615,3.880212360236108,,,,,,,
20:53:26.169,,,,,,13.001975218754074,,28.230810864452195,,3.241781290888889,3.241783,3.241783,3.241783,,,,,,,,,,,,,,,,,,,28,
20:53:26.354,,,,,,,-0.7632500000000001,,,,,,,,,,,,,,,,,,,,,25,,,,,
20:53:26.831,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:27.060,10.054844088016592,10.055095812060719,10.055095812060719,10.055095812060719,9.979263272240253,,,,0.9231789915069339,,,,,,957,1,,0.3224099013879746,0.322402,0.322402,0.322402,0.32563400040185436,0.32562602,0.32562602,0.32562602,3.6116589137351722,,,,,,,
20:53:27.288,,,,,,13.023127784236348,,32.496406738015196,,3.251100970888889,3.251103,3.251103,3.251103,,,,,,,,,,,,,,,,,,,30,
20:53:27.526,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,23,,,,,
20:53:27.971,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:28.219,10.075021529952126,10.075284878874184,10.075284878874184,10.075284878874184,9.999359929219116,,,,0.8670744041025003,,,,,,977,1,,0.32268923309232245,0.322681,0.322681,0.322681,0.32591612542324566,0.32590781,0.32590781,0.32590781,3.3921666645995017,,,,,,,
20:53:28.438,,,,,,13.042264233747606,,32.29249977570554,,3.2600436715555556,3.260046,3.260046,3.260046,,,,,,,,,,,,,,,,,,,28,
20:53:28.674,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,23,,,,,
20:53:29.130,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:29.356,10.09331120084166,10.09358416258491,10.09358416258491,10.09358416258491,10.018806271920539,,,,0.9546820094884961,,,,,,1004,1,,0.3229905039769018,0.322982,0.322982,0.322982,0.3262204090166708,0.32621182,0.32621182,0.32621182,3.7349049545890103,,,,,,,
20:53:29.615,,,,,,13.065709936477612,,32.47154517618837,,3.2701737120555556,3.270176,3.270176,3.270176,,,,,,,,,,,,,,,,,,,31,
20:53:29.820,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,22,,,,,
20:53:30.275,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:30.518,10.11526610432824,10.115552366045744,10.115552366045744,10.115552366045744,10.038117910056314,,,,0.9304552791247229,,,,,,1023,1,,0.3232909226833168,0.323282,0.323282,0.323282,0.32652383191014994,0.32651482000000004,0.32651482000000004,0.32651482000000004,3.6401251908877668,,,,,,,
20:53:30.734,,,,,,13.089215541541305,,34.39176574945367,,3.2801289049444446,3.280131,3.280131,3.280131,,,,,,,,,,,,,,,,,,,32,
20:53:30.928,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,22,,,,,
20:53:31.411,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:31.640,10.137052483279442,10.137346284718252,10.137346284718252,10.137346284718252,10.057343417471685,,,,0.9213599196024869,,,,,,1013,1,,0.3235781713032316,0.323569,0.323569,0.323569,0.32681395301626387,0.32680469,0.32680469,0.32680469,3.6045423444470246,,,,,,,
20:53:31.853,,,,,,13.111405037806096,,33.64591767066957,,3.289765202416667,3.289767,3.289767,3.289767,,,,,,,,,,,,,,,,,,,31,
20:53:32.082,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,23,,,,,
20:53:32.545,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:32.782,10.15844031459369,10.158743932113786,10.158743932113786,10.158743932113786,10.076594163463168,,,,0.8431122660157372,,,,,,950,1,,0.3238455019212512,0.323836,0.323836,0.323836,0.3270839569404637,0.32707436,0.32707436,0.32707436,3.2984220382492593,,,,,,,
20:53:32.993,,,,,,13.128906440886086,,32.02420494674197,,3.2983127514166672,3.298315,3.298315,3.298315,,,,,,,,,,,,,,,,,,,27,
20:53:33.237,,,,,,,-0.7532500000000001,,,,,,,,,,,,,,,,,,,,,26,,,,,
20:53:33.688,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:33.920,10.176075671786581,10.176372583805133,10.176372583805133,10.176372583805133,10.095821444751856,,,,0.880849739524359,,,,,,878,0.9,,0.3241242358841061,0.324115,0.324115,0.324115,0.32736547824294715,0.32735615,0.32735615,0.32735615,3.446058502936113,,,,,,,
20:53:34.164,,,,,,13.146840836734295,,30.65221999677204,,3.307094175916667,3.307096,3.307096,3.307096,,,,,,,,,,,,,,,,,,-0.024908721636356965,27,
20:53:34.366,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,32,,,,,
20:53:34.820,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:35.069,10.192192448208404,10.192489767740028,10.192489767740028,10.192489767740028,10.115066089426115,,,,1.094000868012731,,,,,,886,0.9,,0.3244732860688862,0.324464,0.324464,0.324464,0.3277180189295751,0.32770864,0.32770864,0.32770864,4.27994790061524,,,,,,,
20:53:35.310,,,,,,13.164347395390712,,24.680053544240693,,3.3156880711666674,3.31569,3.31569,3.31569,,,,,,,,,,,,,,,,,,-0.03094797833046414,27,
20:53:35.529,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,31,,,,,
20:53:35.986,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:36.209,10.207543743278945,10.20783946702461,10.20783946702461,10.20783946702461,10.134164962908716,,,,1.1184260425842625,,,,,,935,0.9,,0.32482722137241377,0.324818,0.324818,0.324818,0.3280754935861379,0.32806618,0.32806618,0.32806618,4.375504017329737,,,,,,,
20:53:36.465,,,,,,13.183210385501871,,25.035182420558193,,3.3246662610555564,3.324668,3.324668,3.324668,,,,,,,,,,,,,,,,,,,28,
20:53:36.667,,,,,,,-0.44325000000000003,,,,,,,,,,,,,,,,,,,,,57,,,,,
20:53:37.116,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6.2745098039215685,,,
20:53:37.365,10.210913641030642,10.211210418010381,10.211210418010381,10.211210418010381,10.1515411980143,,,,2.403655466467226,,,,,,1020,1,,0.32559929286797695,0.32559,0.32559,0.32559,0.32885528579665674,0.32884589999999997,0.32884589999999997,0.32884589999999997,9.40357587302118,,,,,,,
20:53:37.560,,,,,,13.203497639525132,,12.48099006638939,,3.333804290222223,3.333806,3.333806,3.333806,,,,,,,,,,,,,,,,,,0.018605611166380195,30,
20:53:37.829,,,,,,,-0.46325000000000005,,,,,,,,,,,,,,,,,,,,,55,,,,,
20:53:38.258,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5.490196078431373,,,
20:53:38.482,10.214197441177525,10.214492309577793,10.214492309577793,10.214492309577793,10.167050716115117,,,,2.5444268263454664,,,,,,1119,1.1,,0.32638925470368535,0.32638,0.32638,0.32638,0.3296531472507222,0.3296438,0.3296438,0.3296438,9.95430129179719,,,,,,,
20:53:38.703,,,,,,13.23087491134206,,13.755553760714799,,3.344918237861112,3.34492,3.34492,3.34492,,,,,,,,,,,,,,,,,,0.04992048051289065,35,
20:53:38.959,,,,,,,-0.58325,,,,,,,,,,,,,,,,,,,,,43,,,,,
20:53:39.392,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:39.631,10.227185456122298,10.227486760515148,10.227486760515148,10.227486760515148,10.181968059386028,,,,2.1066092929796607,,,,,,1185,1.2,,0.3270614630204779,0.327052,0.327052,0.327052,0.3303320776506827,0.33032252,0.33032252,0.33032252,8.24147245630881,,,,,,,
20:53:39.862,,,,,,13.258533159468614,,16.614376532296976,,3.356174671472223,3.356176,3.356176,3.356176,,,,,,,,,,,,,,,,,,0.049783931699285765,35,
20:53:40.081,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,23,,,,,
20:53:40.538,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:40.787,10.250174172845123,10.25046347623978,10.25046347623978,10.25046347623978,10.196978384078601,,,,1.1353489236347256,,,,,,1194,1.2,,0.32742611148632367,0.327417,0.327417,0.327417,0.3307003726011869,0.33069117000000003,0.33069117000000003,0.33069117000000003,4.441709677070994,,,,,,,
20:53:40.986,,,,,,13.285334674293107,,30.827527354278363,,3.3671097856388896,3.367111,3.367111,3.367111,,,,,,,,,,,,,,,,,,0.04385785801284008,35,
20:53:41.229,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,22,,,,,
20:53:41.702,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:41.916,10.272885488695346,10.273161906040434,10.273161906040434,10.273161906040434,10.212070285238969,,,,1.0868954629071785,,,,,,1195,1.2,,0.3277667009278141,0.327758,0.327758,0.327758,0.33104436793709224,0.33103558,0.33103558,0.33103558,4.252150149668504,,,,,,,
20:53:42.146,,,,,,13.315412321428006,,34.04191227464883,,3.3790184905277787,3.37902,3.37902,3.37902,,,,,,,,,,,,,,,,,,0.04323426555564662,37,
20:53:42.416,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,22,,,,,
20:53:42.849,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0.7843137254901961,,,
20:53:43.082,10.298301096076935,10.298593438076228,10.298593438076228,10.298593438076228,10.227585140244248,,,,1.0732524236238246,,,,,,1180,1.2,,0.32811416747321476,0.328105,0.328105,0.328105,0.3313953091479469,0.33138605,0.33138605,0.33138605,4.198775880007392,,,,,,,
20:53:43.313,,,,,,13.345649334998342,,34.474648447631665,,3.3910208198055565,3.391022,3.391022,3.391022,,,,,,,,,,,,,,,,,,0.01228805518101417,37,
20:53:43.548,,,,,,,-0.7332500000000001,,,,,,,,,,,,,,,,,,,,,28,,,,,
20:53:44.016,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.5686274509803921,,,
20:53:44.219,10.321253935793816,10.321551844839865,10.321551844839865,10.321551844839865,10.243675851042573,,,,1.37058799491437,,,,,,1184,1.2,,0.3285473684593296,0.328538,0.328538,0.328538,0.3318328421439229,0.33182338,0.33182338,0.33182338,5.362011478197423,,,,,,,
20:53:44.467,,,,,,13.37292301560811,,25.53648516539552,,3.402235960222223,3.402237,3.402237,3.402237,,,,,,,,,,,,,,,,,,,35,
20:53:44.686,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,29,,,,,
20:53:45.159,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.5686274509803921,,,
20:53:45.380,10.340709588351935,10.341020169967537,10.341020169967537,10.341020169967537,10.26013187389017,,,,1.4471130425309993,,,,,,1207,1.2,,0.3290137810324542,0.329004,0.329004,0.329004,0.33230391884277877,0.33229404,0.33229404,0.33229404,5.661392608932926,,,,,,,
20:53:45.606,,,,,,13.403566826092915,,26.25917871180128,,3.4142805584444456,3.414282,3.414282,3.414282,,,,,,,,,,,,,,,,,,,38,
20:53:45.866,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,29,,,,,
20:53:46.320,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.5686274509803921,,,
20:53:46.541,10.362476064817619,10.362795356248576,10.362795356248576,10.362795356248576,10.277293024823207,,,,1.4615002475934449,,,,,,1219,1.2,,0.3294850127602719,0.329475,0.329475,0.329475,0.33277986288787464,0.33276975000000003,0.33276975000000003,0.33276975000000003,5.717678202393735,,,,,,,
20:53:46.772,,,,,,13.432207753486066,,24.632222990915537,,3.4259185844444455,3.42592,3.42592,3.42592,,,,,,,,,,,,,,,,,,,36,
20:53:47.010,,,,,,,-0.7532500000000001,,,,,,,,,,,,,,,,,,,,,26,,,,,
20:53:47.468,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:47.702,10.384458797578615,10.384785600397699,10.384785600397699,10.384785600397699,10.296536851416906,,,,1.3092356606825608,,,,,,1218,1.2,,0.3299082456991674,0.329898,0.329898,0.329898,0.33320732815615905,0.33319698000000003,0.33319698000000003,0.33319698000000003,5.121989004933517,,,,,,,
20:53:47.927,,,,,,13.460585083275307,,27.49695954755132,,3.4374786694444457,3.43748,3.43748,3.43748,,,,,,,,,,,,,,,,,,,36,
20:53:48.155,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,22,,,,,
20:53:48.616,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:48.845,10.408425858805403,10.408752183958164,10.408752183958164,10.408752183958164,10.318102970394893,,,,1.1069052538560975,,,,,,1217,1.2,,0.33025922613806,0.330249,0.330249,0.330249,0.3335618183994406,0.33355149,0.33355149,0.33355149,4.330432411838134,,,,,,,
20:53:49.076,,,,,,13.48996926656582,,33.4265284866108,,3.449288352055557,3.44929,3.44929,3.44929,,,,,,,,,,,,,,,,,,,37,
20:53:49.284,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,22,,,,,
20:53:49.744,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:53:49.976,10.433311392602615,10.433644995508072,10.433644995508072,10.433644995508072,10.341005024599347,,,,1.0969003583816381,,,,,,1206,1.2,,0.33060341269035226,0.330593,0.330593,0.330593,0.33390944681725576,0.33389893000000004,0.33389893000000004,0.33389893000000004,4.2912912807533194,,,,,,,
20:53:50.185,,,,,,13.517014700812444,,32.8197540687417,,3.460361243055557,3.460363,3.460363,3.460363,,,,,,,,,,,,,,,,,,,36,
20:53:50.426,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,22,,,,,
20:53:50.882,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0.7843137254901961,,,
20:53:51.117,10.455898892509735,10.456227450458996,10.456227450458996,10.456227450458996,10.363862894567996,,,,1.0878049988594023,,,,,,1196,1.2,,0.3309482311018182,0.330938,0.330938,0.330938,0.3342577134128364,0.33424738000000004,0.33424738000000004,0.33424738000000004,4.255708434312579,,,,,,,
20:53:51.331,,,,,,13.544980227329347,,33.094166728179346,,3.471838886055557,3.471841,3.471841,3.471841,,,,,,,,,,,,,,,,,,,36,
20:53:51.560,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,23,,,,,
20:53:52.037,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.1764705882352942,,,
20:53:52.248,10.479123092442928,10.479447630546334,10.479447630546334,10.479447630546334,10.386777397396914,,,,1.1486612225718162,,,,,,1208,1.2,,0.3313100586211542,0.3313,0.3313,0.3313,0.33462315920736574,0.334613,0.334613,0.334613,4.493790025043352,,,,,,,
20:53:52.489,,,,,,13.574364227158908,,32.21141209690893,,3.483734926666668,3.483737,3.483737,3.483737,,,,,,,,,,,,,,,,,,,37,
20:53:52.712,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,41,,,,,
20:53:53.283,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
20:53:53.501,10.49203185314753,10.49236204393632,10.49236204393632,10.49236204393632,10.408314740225904,,,,2.089989590579939,,,,,,1233,1.2,,0.3320362514551053,0.332026,0.332026,0.332026,0.3353566139696563,0.33534626,0.33534626,0.33534626,8.176452891448909,,,,,,,
20:53:53.728,,,,,,13.605744883038135,,17.70343745574976,,3.4964723071944457,3.496474,3.496474,3.496474,,,,,,,,,,,,,,,,,,,37,
20:53:53.957,,,,,,,-0.6232500000000001,,,,,,,,,,,,,,,,,,,,,39,,,,,
20:53:54.415,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.5294117647058822,,,
20:53:54.630,10.510415215449157,10.510748308317579,10.510748308317579,10.510748308317579,10.429346465928177,,,,2.0122242666648233,,,,,,1248,1.2,,0.3326673814042108,0.332657,0.332657,0.332657,0.33599405521825293,0.33598357,0.33598357,0.33598357,7.87221955438058,,,,,,,
20:53:54.871,,,,,,13.634664373855,,18.387612460973816,,3.5082409968888904,3.508243,3.508243,3.508243,,,,,,,,,,,,,,,,,,0.006043940070864366,37,
20:53:55.096,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:53:55.569,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.1372549019607843,,,
20:53:55.800,10.525642861292564,10.52597106458562,10.52597106458562,10.52597106458562,10.449921648809864,,,,1.960628772647776,,,,,,1248,1.2,,0.33330420223454865,0.333294,0.333294,0.333294,0.3366372442568941,0.33662694,0.33662694,0.33662694,7.670367770934923,,,,,,,
20:53:56.041,,,,,,13.664081856520575,,18.871496999420497,,3.5202422696111126,3.520244,3.520244,3.520244,,,,,,,,,,,,,,,,,,0.006014382939429472,37,
20:53:56.243,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:53:56.713,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.1372549019607843,,,
20:53:56.938,10.54201600067687,10.542335624335534,10.542335624335534,10.542335624335534,10.469901256887301,,,,1.9621997892925265,,,,,,1249,1.2,,0.33392495983548964,0.333915,0.333915,0.333915,0.33726420943384455,0.33725415000000003,0.33725415000000003,0.33725415000000003,7.676513898956508,,,,,,,
20:53:57.148,,,,,,13.691862893627453,,18.856387714392937,,3.5316037445000017,3.531605,3.531605,3.531605,,,,,,,,,,,,,,,,,,0,37,
20:53:57.388,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:53:57.865,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.1372549019607843,,,
20:53:58.082,10.556579077165718,10.556884115373464,10.556884115373464,10.556884115373464,10.489059761428452,,,,1.9354925063317792,,,,,,1232,1.2,,0.33454054752822293,0.334531,0.334531,0.334531,0.33788595300350516,0.33787631,0.33787631,0.33787631,7.572029722589605,,,,,,,
20:53:58.301,,,,,,13.719576528918372,,18.59991701452185,,3.543153744500002,3.543155,3.543155,3.543155,,,,,,,,,,,,,,,,,,-0.00619375113483745,36,
20:53:58.540,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:53:58.998,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.1372549019607843,,,
20:53:59.235,10.571752792918572,10.57206923611712,10.57206923611712,10.57206923611712,10.507236179463133,,,,1.9166403065947812,,,,,,1220,1.2,,0.3351529130413798,0.335143,0.335143,0.335143,0.3385044421717936,0.33849443,0.33849443,0.33849443,7.498276186330615,,,,,,,
20:53:59.457,,,,,,13.7471751875999,,18.782867017943378,,3.554684416500002,3.554686,3.554686,3.554686,,,,,,,,,,,,,,,,,,-0.006176723388655981,36,
20:53:59.691,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:54:00.144,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2.7450980392156863,,,
20:54:00.385,10.586614553295727,10.586921688577027,10.586921688577027,10.586921688577027,10.524289565051138,,,,1.9323504730422791,,,,,,1230,1.2,,0.33577159143792484,0.335762,0.335762,0.335762,0.3391293073523041,0.33911962,0.33911962,0.33911962,7.559737466546439,,,,,,,
20:54:00.614,,,,,,13.774808225309433,,18.630160782025143,,3.566258142500002,3.56626,3.56626,3.56626,,,,,,,,,,,,,,,,,,-0.00619401619233277,36,
20:54:00.856,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,31,,,,,
20:54:01.300,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.5686274509803921,,,
20:54:01.532,10.60534228150782,10.605662285136502,10.605662285136502,10.605662285136502,10.5409014408327,,,,1.5648566058006705,,,,,,1221,1.2,,0.33626997109922296,0.33626,0.33626,0.33626,0.3396326708102152,0.3396226,0.3396226,0.3396226,6.122028730129426,,,,,,,
20:54:01.778,,,,,,13.80256662676311,,23.00530276483725,,3.577913387500002,3.577915,3.577915,3.577915,,,,,,,,,,,,,,,,,,-0.006117683517598057,36,
20:54:01.986,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,31,,,,,
20:54:02.441,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
20:54:02.686,10.624289589160028,10.624619532778828,10.624619532778828,10.624619532778828,10.557023417289018,,,,1.553322036224744,,,,,,1212,1.2,,0.33676730641364955,0.336757,0.336757,0.336757,0.34013497947778604,0.34012456999999996,0.34012456999999996,0.34012456999999996,6.076903211234121,,,,,,,
20:54:02.906,,,,,,13.829371206036546,,23.176134221011786,,3.589195838500002,3.589197,3.589197,3.589197,,,,,,,,,,,,,,,,,,0,36,
20:54:03.141,,,,,,,-0.6132500000000001,,,,,,,,,,,,,,,,,,,,,40,,,,,
20:54:03.606,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.5294117647058822,,,
20:54:03.831,10.637671962206984,10.637998897431489,10.637998897431489,10.637998897431489,10.57320721795328,,,,2.002632796623192,,,,,,1211,1.2,,0.33740426018507874,0.337394,0.337394,0.337394,0.34077830278692955,0.34076794000000005,0.34076794000000005,0.34076794000000005,7.834695825406706,,,,,,,
20:54:04.051,,,,,,13.856518117552293,,17.976335981665056,,3.600650222500002,3.600651,3.600651,3.600651,,,,,,,,,,,,,,,,,,0,36,
20:54:04.267,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:54:04.740,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.1764705882352942,,,
20:54:04.964,10.652921859726861,10.65325486854485,10.65325486854485,10.65325486854485,10.589040368351453,,,,1.8805069237655352,,,,,,1197,1.2,,0.3379964924094845,0.337986,0.337986,0.337986,0.34137645733357935,0.34136586,0.34136586,0.34136586,7.356915241834216,,,,,,,
20:54:05.190,,,,,,13.883460102752666,,19.143774237168692,,3.6120459415000017,3.612047,3.612047,3.612047,,,,,,,,,,,,,,,,,,0,36,
20:54:05.428,,,,,,,-0.7332500000000001,,,,,,,,,,,,,,,,,,,,,28,,,,,
20:54:05.886,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
20:54:06.130,10.67252068679961,10.672856961348332,10.672856961348332,10.672856961348332,10.605355098992849,,,,1.3810063158216581,,,,,,1193,1.2,,0.33844356431818295,0.338433,0.338433,0.338433,0.3418279999613648,0.34181733,0.34181733,0.34181733,5.402770011393181,,,,,,,
20:54:06.359,,,,,,13.90971320529665,,25.34383775006563,,3.623380947194446,3.623382,3.623382,3.623382,,,,,,,,,,,,,,,,,,-0.006183017589089757,35,
20:54:06.589,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,41,,,,,
20:54:07.030,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4.705882352941177,,,
20:54:07.284,10.68569875363876,10.686046785971286,10.686046785971286,10.686046785971286,10.621319006425729,,,,2.006932421124613,,,,,,1184,1.2,,0.33908694515279963,0.339076,0.339076,0.339076,0.34247781460432764,0.34246676,0.34246676,0.34246676,7.851516807360509,,,,,,,
20:54:07.508,,,,,,13.93680801607329,,17.93782372593637,,3.634897330194446,3.634898,3.634898,3.634898,,,,,,,,,,,,,,,,,,,36,
20:54:07.950,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,48,,,,,
20:54:08.396,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4.313725490196078,,,
20:54:08.616,10.691921319615478,10.692260174846158,10.692260174846158,10.692260174846158,10.636370646156944,,,,2.377361608939307,,,,,,1198,1.2,,0.33996671145772805,0.339956,0.339956,0.339956,0.34336637857230534,0.34335556,0.34335556,0.34335556,9.30070909876522,,,,,,,
20:54:08.866,,,,,,13.967230171398766,,14.722202911157355,,3.648100870194446,3.648102,3.648102,3.648102,,,,,,,,,,,,,,,,,,,35,
20:54:09.070,,,,,,,-0.6132500000000001,,,,,,,,,,,,,,,,,,,,,40,,,,,
20:54:09.546,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:09.751,10.710857921454355,10.711187710665087,10.711187710665087,10.711187710665087,10.651835552371761,,,,2.002632796623192,,,,,,1211,1.2,,0.34059838128252334,0.340588,0.340588,0.340588,0.3440043650953486,0.34399388000000003,0.34399388000000003,0.34399388000000003,7.834695825406706,,,,,,,
